,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend
220,2015-11-03,0.5360643,30.230999999999998,29.345995238095217,28.913153999999963,27.60650800000006,24.207478000000105,58.89847930115253,4067404.7619047617,30.709152754194346,29.411220000000025,28.1132872458057,32.2395,17.5076,0.40123610693406775,0.3393578489215182,Bullish
221,2015-11-04,0.53669703,30.2741,29.452309523809497,28.966597999999962,27.688572000000054,24.2382090000001,59.222095696395186,4242738.095238095,30.77694549949463,29.500870000000035,28.224794500505425,32.2395,17.6973,0.4183522515342837,0.3551567294440713,Bullish
222,2015-11-05,0.5421876999999999,29.6448,29.50772380952379,28.99331999999996,27.763136000000056,24.2657935000001,52.69784519208115,4268261.904761905,30.792902476770205,29.521990000000034,28.251077523229853,32.2395,17.6973,0.3767942195084224,0.35948422745694153,Bullish
223,2015-11-06,0.54271096,28.369,29.467085714285695,28.989353999999963,27.820374000000058,24.2859215000001,42.48034905606927,4251333.333333333,30.84059580223972,29.476300000000034,28.11200419776034,32.2395,17.9214,0.23816733721456276,0.3352208494084657,Bearish
224,2015-11-09,0.5290847,28.1363,29.412490476190463,28.98314799999996,27.879250000000056,24.305661500000106,40.92185411648344,5020047.6190476185,30.90398894512972,29.422425000000032,27.940861054870343,32.2395,17.9214,0.1082794113465546,0.2898325617960835,Bearish
225,2015-11-10,0.5213791,27.0933,29.311514285714267,28.927633999999962,27.925799000000058,24.321350500000097,34.76532157624467,5422357.142857143,31.113775537093023,29.347430000000035,27.581084462907036,32.2395,17.9214,-0.07792086574486135,0.21628187628789453,Bearish
226,2015-11-11,0.51481175,27.4208,29.255685714285693,28.84884399999996,27.970107000000066,24.341133500000094,37.92338316675829,5855095.238095238,31.2119342209129,29.301740000000034,27.391545779087163,32.2395,17.9214,-0.1967909305230968,0.13366731492569625,Bearish
227,2015-11-12,0.49424708,27.6794,29.22448571428569,28.75764199999996,28.005880000000058,24.36220950000009,40.37781978844949,6193428.571428573,31.25118027132953,29.281050000000032,27.31091972867053,32.2395,17.9214,-0.2670510561411099,0.053523640712335015,Bearish
228,2015-11-13,0.49161083,27.3174,29.18754285714284,28.690577999999963,28.046567000000056,24.384406500000097,38.10645413358991,6567190.476190477,31.336829767060323,29.188385000000032,27.03994023293973,32.2395,17.9214,-0.3479323391051814,-0.026767555251168283,Bearish
229,2015-11-16,0.49108140000000006,26.9984,29.084099999999967,28.64764799999996,28.086306000000054,24.407422000000096,36.1752738766754,6632880.952380952,31.374779050347968,29.04744500000003,26.72011094965209,32.2395,18.4213,-0.4327831181897963,-0.10797066783889388,Bearish
230,2015-11-17,0.48236665,27.3346,28.965880952380928,28.594373999999963,28.130010000000066,24.4278515000001,39.64676861324994,6450190.476190477,31.362007442276305,28.934520000000035,26.50703255772375,32.2395,18.4213,-0.4675102742453774,-0.1798785891201906,Bearish
231,2015-11-18,0.48383173,26.9726,28.841095238095217,28.55989399999996,28.158888000000058,24.448324500000094,37.2945969482464,6165214.285714285,31.36099375755463,28.806510000000024,26.25202624244541,32.2395,18.4213,-0.5182679005083521,-0.2475564513978229,Bearish
232,2015-11-19,0.48559028,26.7571,28.708919047619034,28.52299999999996,28.192593000000056,24.469616500000097,35.92806911220902,6105023.80952381,31.216961276761246,28.624195000000025,26.031428723238808,32.2395,18.4644,-0.5693199678026097,-0.3119091546787803,Bearish
233,2015-11-20,0.47752870000000003,26.8002,28.53733809523808,28.482313999999963,28.223540000000057,24.491382500000096,36.42976559519121,6143285.714285715,31.017919987545145,28.444035000000024,25.870150012454896,32.2395,18.5162,-0.5993918727448033,-0.3694056982919849,Bearish
234,2015-11-23,0.47695005,26.8347,28.367399999999986,28.44783399999996,28.254401000000065,24.5147005000001,36.855983759340866,5812928.571428573,30.938706587710247,28.314735000000024,25.690763412289805,32.2395,18.5162,-0.6133696686653849,-0.4181984923666649,Bearish
235,2015-11-24,0.47874970000000006,26.645,28.235223809523788,28.430075999999968,28.288709000000058,24.5371130000001,35.4486074391486,5718738.095238095,30.861199476877562,28.181985000000022,25.502770523122486,32.2395,18.5162,-0.6324637290742139,-0.4610515397081747,Bearish
236,2015-11-25,0.47165233,25.964000000000002,28.07636666666665,28.376113999999962,28.322586000000058,24.554482500000102,30.888605767617896,6115904.761904762,30.816597290595226,28.018200000000025,25.219802709404828,32.2395,18.5162,-0.6945406854734486,-0.5077493688612295,Bearish
237,2015-11-26,0.46882470000000004,26.2916,27.935980952380934,28.324909999999967,28.358705000000054,24.572283500000097,35.20656270884797,6410309.523809523,30.593598181859175,27.838040000000024,25.082481818140877,32.2395,18.5162,-0.7091281506241458,-0.5480251252138127,Bearish
238,2015-11-27,0.47012064,25.5933,27.731147619047604,28.284565999999966,28.385255000000058,24.587886000000097,30.79056229700685,6771285.714285715,30.325897138880748,27.61219000000002,24.89848286111929,32.2395,18.5162,-0.7681806871311139,-0.5920562375972729,Bearish
239,2015-11-30,0.45972815,24.7227,27.474595238095226,28.207327999999965,28.400082000000058,24.6012905000001,26.35254188300333,6939000.0,30.134877331923548,27.354015000000018,24.5731526680765,32.2395,18.5162,-0.8751422962219699,-0.6486734493222124,Bearish
240,2015-12-01,0.4527589,23.49,27.17001428571427,28.104747999999965,28.391893000000056,24.612238000000094,21.604277978463053,6886309.523809523,29.951159667214803,27.01696500000002,24.082770332785238,32.2395,18.5162,-1.0473060378604266,-0.7283999670298552,Bearish
241,2015-12-02,0.44229236,23.74,26.86091904761903,28.015269999999965,28.374049000000056,24.626461500000094,24.572585244628637,7062523.80952381,29.555302400665497,26.690260000000023,23.82521759933455,32.2395,18.5162,-1.1503140287411495,-0.8127827793721141,Bearish
242,2015-12-03,0.42665893,24.921,26.606009523809515,27.949411999999967,28.35956700000005,24.6459865000001,36.755091235356495,7018500.0,29.07428372418577,26.454070000000023,23.833856275814277,32.2395,18.5162,-1.1236984771093397,-0.8749659189195592,Bearish
243,2015-12-04,0.42358676,25.4727,26.40733809523808,27.894587999999967,28.350602000000052,24.6663305000001,41.50781957842878,7178761.904761905,28.807426422843324,26.309255000000025,23.81108357715673,32.2395,18.5162,-1.0460298998808888,-0.9091787151118252,Bearish
244,2015-12-07,0.4273514,25.8261,26.286247619047604,27.863555999999967,28.345171000000054,24.6899500000001,44.39061458476615,7317261.904761905,28.553100692114164,26.193745000000025,23.83438930788589,32.2395,18.5162,-0.9450664288343162,-0.9163562578563234,Bearish
245,2015-12-08,0.43544123,25.964000000000002,26.182804761904748,27.847177999999968,28.341119000000052,24.7146900000001,45.51896426424543,6545071.428571427,28.461612766712214,26.137280000000025,23.812947233287836,32.2395,18.5162,-0.8441934366601167,-0.9019236936170821,Bullish
246,2015-12-09,0.44393685,25.964000000000002,26.129028571428556,27.824591999999967,28.33120600000005,24.7389125000001,45.51896426424543,6105023.80952381,28.31339989773287,26.064440000000022,23.815480102267184,32.2395,18.5162,-0.755541452060271,-0.8726472453057198,Bullish
247,2015-12-10,0.4540209,26.3692,26.078952380952373,27.803903999999967,28.317759000000052,24.7610665000001,49.042496846514865,5961095.238095238,28.129096883699827,25.998930000000023,23.86876311630021,32.2395,18.5162,-0.6451509632477368,-0.8271479888941232,Bullish
248,2015-12-11,0.45499855,26.0244,26.000142857142844,27.769251999999966,28.289140000000053,24.781712000000105,46.29850743720544,6064928.571428573,27.97715776883777,25.934280000000022,23.89140223116227,32.2395,18.5162,-0.578815953913157,-0.7774815818979299,Bullish
249,2015-12-14,0.45844492,24.8693,25.88356666666665,27.71511799999997,28.26336600000005,24.795935500000105,38.52243050745199,5701285.714285715,27.859667788089514,25.827825000000026,23.795982211910534,32.2395,18.5162,-0.6123926166406157,-0.7444637888464671,Bullish
250,2015-12-15,0.45764340000000003,23.7314,25.727995238095225,27.62891599999997,28.215179000000052,24.806366000000104,32.696514563358505,5833904.761904762,27.750872072332893,25.647665000000025,23.544457927667157,32.2395,18.5162,-0.7224929351120934,-0.7400696180995924,Bullish
251,2015-12-16,0.4405794,22.8435,25.51413333333332,27.516163999999968,28.16069900000005,24.812917500000104,29.009797016702915,5931738.095238095,27.78098841677616,25.441210000000023,23.101431583223892,32.2395,18.5162,-0.8713499602950243,-0.7663256865386787,Bearish
252,2015-12-17,0.42808634,23.0504,25.32736190476189,27.392723999999966,28.103116000000053,24.821106500000106,30.96323643913424,6577476.19047619,27.73257602828568,25.255875000000024,22.77917397171437,32.2395,18.5162,-0.9615410773438136,-0.8053687646997056,Bearish
253,2015-12-18,0.41653234,22.809,25.139357142857126,27.263247999999965,28.04001600000005,24.82705450000011,29.928458095060268,6688047.6190476185,27.643823979909172,25.056315000000023,22.46880602009088,32.2395,18.5162,-1.040502880418007,-0.8523955878433659,Bearish
254,2015-12-21,0.40185285,23.059,24.961204761904746,27.140151999999965,27.98820900000005,24.83252850000011,32.446350817174924,6632761.904761905,27.45943401373404,24.867530000000034,22.27562598626601,32.2395,18.5162,-1.0705669383203755,-0.8960298579387678,Bearish
255,2015-12-22,0.39711967,22.447,24.75226666666665,27.017227999999967,27.941402000000053,24.83744200000011,29.63865451726771,6712095.238095238,27.318766515177288,24.657630000000033,21.996493484822764,32.2395,18.5162,-1.1307417194311142,-0.9429722302372372,Bearish
256,2015-12-23,0.39475614,21.4643,24.505566666666653,26.879821999999965,27.882354000000053,24.84205400000011,25.78088475363702,6489619.047619048,27.361352109615172,24.432645000000033,21.50393789038489,32.2395,18.5162,-1.2433932804787773,-1.003056440285545,Bearish
257,2015-12-24,0.38562337,21.4643,24.291295238095216,26.747243999999966,27.828909000000053,24.845890000000104,25.78088475363702,6205452.3809523815,27.259727286562143,24.191280000000035,21.122832713437923,32.2395,18.5162,-1.3174833265363013,-1.0659418175356965,Bearish
258,2015-12-25,0.3795092,21.4643,24.061423809523788,26.593115999999966,27.762103000000057,24.8477005000001,25.78088475363702,6089428.571428573,27.20026687675752,23.984830000000024,20.76939312324253,32.2395,18.5162,-1.3605170284157175,-1.1248568597117006,Bearish
259,2015-12-28,0.37416497,20.8005,23.833195238095218,26.412781999999968,27.677884000000056,24.8461920000001,23.229965417274645,5911928.571428573,27.26784328933756,23.788720000000023,20.30959671066249,32.2395,18.5162,-1.431681130703968,-1.186221713910154,Bearish
260,2015-12-29,0.36521083,20.5678,23.635342857142838,26.232275999999967,27.578062000000052,24.8451575000001,22.393468967308092,5878000.0,27.394399537755426,23.642610000000023,19.890820462244626,32.2395,18.5162,-1.4896839899816108,-1.2469141691244454,Bearish
261,2015-12-30,0.35777646,20.3781,23.48715714285713,26.049181999999966,27.48315300000005,24.843347000000094,21.70722968995562,5733809.523809523,27.48604951500938,23.474515000000025,19.462980484990673,32.2395,18.5162,-1.5332841334044789,-1.304188161980452,Bearish
262,2015-12-31,0.35461809999999994,20.7229,23.343485714285695,25.855571999999967,27.376779000000052,24.84744150000009,26.137813590697366,5566309.523809523,27.3891683981332,23.264610000000022,19.140051601866848,32.2395,18.5162,-1.522465053369352,-1.347843540258232,Bearish
263,2016-01-01,0.35001585,21.5246,23.181752380952357,25.67799599999997,27.278422000000056,24.85532900000009,35.30506044142263,5450928.571428572,27.1275623382045,23.067205000000023,19.006847661795554,32.2395,18.5162,-1.432685260710841,-1.3648118843487538,Bearish
264,2016-01-04,0.35268337,21.085,22.972814285714268,25.51128199999998,27.180152000000067,24.86588900000009,32.894228404788564,5322952.3809523815,26.77035918607273,22.830150000000025,18.88994081392732,32.2395,18.5162,-1.3810858760272673,-1.3680666826844563,Bearish
265,2016-01-05,0.35441294,21.016,22.743761904761893,25.34560199999998,27.080847000000066,24.87136250000009,32.51887394221386,5114238.095238095,26.320991066332112,22.582750000000022,18.844508933667946,32.2395,18.5162,-1.3304244108076304,-1.3605382283090912,Bullish
266,2016-01-06,0.35670984,20.7747,22.49665238095236,25.176301999999982,26.985077000000057,24.87756900000009,31.17896144016902,5088000.0,25.797820447093848,22.323285000000027,18.8487495529062,32.2395,18.5162,-1.2948198507545572,-1.3473945527981843,Bullish
267,2016-01-07,0.3564487,20.3954,22.231480952380934,24.986313999999982,26.890772000000066,24.880457000000092,29.14599578068364,4948952.3809523815,25.055270862891344,22.024595000000023,18.99391913710871,32.2395,18.5162,-1.2824263082542302,-1.3344009038893936,Bullish
268,2016-01-08,0.35531676,20.1885,21.937161904761886,24.787877999999978,26.806294000000058,24.88101750000009,28.07080484607123,4622238.095238095,24.24655811485762,21.732800000000022,19.219041885142428,32.2395,18.5162,-1.2746065663151782,-1.3224420363745506,Bullish
269,2016-01-11,0.34836593,19.8437,21.64284285714284,24.587027999999982,26.732678000000057,24.8751130000001,26.32774684197094,4181238.095238095,23.675289955672827,21.481520000000025,19.287750044327225,32.2395,18.5162,-1.2814599700231568,-1.3142456231042718,Bullish
270,2016-01-12,0.34412926,19.4041,21.38259523809522,24.37048999999997,26.641822000000058,24.868174000000096,24.259449270734486,4089214.2857142864,23.380837900132327,21.265155000000032,19.149472099867726,32.2395,18.5162,-1.3072937197086318,-1.3128552424251438,Bullish
271,2016-01-13,0.3370358,18.9213,21.15354285714284,24.143433999999967,26.55501600000006,24.86050200000009,22.19698002670424,3959833.333333334,23.28777758188381,21.069045000000024,18.85031241811624,32.2395,18.5162,-1.3511498629698018,-1.3205141665340754,Bearish
272,2016-01-14,0.33040792,18.0076,20.923261904761887,23.910689999999967,26.452005000000053,24.84671000000009,18.918874778668414,3828285.7142857136,23.216449023749608,20.816905000000027,18.417360976250446,32.2395,18.5162,-1.4430001192232034,-1.345011357071901,Bearish
273,2016-01-15,0.31849498,17.1197,20.6408476190476,23.685703999999966,26.337529000000057,24.827530000000092,16.386336666864864,3138023.8095238092,23.248007462172996,20.532440000000022,17.81687253782706,32.2395,18.0076,-1.5693477545303018,-1.3898786365635811,Bearish
274,2016-01-18,0.30836284,17.4214,20.38429523809522,23.471405999999966,26.227277000000054,24.811798000000092,20.290831935991797,2989452.380952381,23.028237841941532,20.250560000000025,17.472882158058518,32.2395,17.1197,-1.626386525730673,-1.4371802143969996,Bearish
275,2016-01-19,0.29489842,18.292,20.15729523809522,23.295379999999966,26.111507000000053,24.801453500000097,30.392065894170837,3243547.619047619,22.75300845465477,20.042810000000024,17.33261154534528,32.2395,17.1197,-1.5830911296542638,-1.4663623974484523,Bearish
276,2016-01-20,0.29432544,18.4644,19.9676476190476,23.116251999999967,25.98254800000005,24.7932210000001,32.22373519517596,3352333.333333333,22.603779869767326,19.892815000000027,17.18185013023272,32.2395,17.1197,-1.517376604185234,-1.4765652387958088,Bearish
