,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend
288,2016-02-05,0.6000979000000001,412.9231,405.8011761904775,422.64561799999916,435.5411270000006,421.97308849999945,50.98569155211533,1700.0,418.97716238565386,404.545915,390.11466761434616,497.2437,325.4526,-4.482263839056486,-6.992009204048479,Bullish
289,2016-02-08,0.6059332,408.4251,404.7306380952394,421.95273599999916,435.27224200000063,422.1924874999994,47.4532947101136,1890.4761904761906,417.83219145913057,404.18607000000003,390.5399485408694,497.2437,325.4526,-4.024415481611356,-6.398490459561055,Bullish
290,2016-02-09,0.6004384,400.3285,404.00237619047755,421.21505199999916,434.8841950000006,422.3915669999994,41.834722320853345,1933.333333333333,417.26779281556054,403.73626,390.2047271844394,497.2437,325.4526,-4.265722717440838,-5.971936911137012,Bullish
291,2016-02-10,0.5999079,404.8266,403.7881809523822,420.49535999999915,434.4912090000006,422.61215999999945,45.68250427803091,1976.1904761904761,416.20258540086417,403.330085,390.45758459913566,497.2437,325.4526,-4.0473460763677735,-5.587018744183164,Bullish
292,2016-02-11,0.6001426,404.8266,403.40134761904886,419.86580999999916,434.0982230000006,422.8597119999994,45.68250427803091,2171.428571428572,416.31650269135423,403.676435,391.03636730864577,497.2437,325.4526,-3.830129664400317,-5.235640928226593,Bullish
293,2016-02-12,0.6004493000000001,404.8266,403.73120476190604,419.3228019999992,433.70523700000064,423.10748599999937,45.68250427803092,2300.0,416.454898234952,403.90134,391.34778176504807,497.2437,325.4526,-3.616297664546608,-4.911772275490597,Bullish
294,2016-02-15,0.5936939,398.0075,403.6206809523822,418.64665199999916,433.32356000000055,423.4006199999995,40.5974311258892,2328.5714285714284,416.2780794926953,404.032685,391.7872905073047,497.2437,325.4526,-3.951527890706302,-4.719723398533739,Bullish
295,2016-02-16,0.5952585,381.5806,402.96353809523936,417.6104759999992,432.8071930000006,423.58617099999947,31.500775003929558,2333.333333333333,418.17283632737485,402.69046000000003,387.20808367262515,497.2437,325.4526,-5.47954897512534,-4.8716885138520585,Bearish
296,2016-02-17,0.58105904,380.44699999999995,401.63124761904885,416.5471299999992,432.3365170000006,423.7518414999994,30.98480915569529,2676.190476190476,419.4961625754975,401.37432,383.2524774245025,497.2437,325.4526,-6.704701118472201,-5.238291034776087,Bearish
297,2016-02-18,0.57581806,377.8382,400.2535523809536,415.45517799999914,431.84872400000063,423.90002649999946,29.776069636792325,2704.761904761905,420.33625809853163,399.844975,379.35369190146827,497.2437,325.4526,-7.796280705214316,-5.749888968863733,Bearish
298,2016-02-19,0.5689357,377.8831,398.79917142857255,414.30456999999916,431.3289580000005,424.05949499999946,29.826809040587857,2990.476190476191,420.3749015696919,398.272895,376.170888430308,497.2437,325.4526,-8.559078607018364,-6.311726896494659,Bearish
299,2016-02-22,0.5590029000000001,394.3461,398.0859047619059,413.5121899999992,430.92354600000056,424.2993244999994,45.40342036834962,2928.5714285714284,420.2306665510508,398.063285,375.8959034489491,497.2437,325.4526,-7.745885184135318,-6.598558554022792,Bearish
