,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend
415,2019-04-22,26.104425,25.5318,26.70586666666671,27.44016999999999,28.749813000000035,29.78711400000001,38.50682908476892,234619.04761904766,28.660930771829467,26.691275,24.721619228170525,33.0543,23.9737,-0.4805905437632667,-0.4588205892375672,Bearish
416,2019-04-23,25.649442999999998,25.8742,26.652366666666712,27.373429999999992,28.715136000000033,29.77278200000001,42.2220809561892,250047.61904761905,28.628992421042184,26.634229999999995,24.63946757895781,33.0543,23.9737,-0.4744723049905666,-0.4619509323881671,Bearish
417,2019-04-24,25.730356,25.6521,26.58746190476195,27.30590799999999,28.680155000000035,29.755161000000008,40.51227248503303,247428.57142857145,28.58832905909388,26.56172,24.535110940906115,33.0543,23.9737,-0.4819891001972465,-0.46595856594998303,Bearish
418,2019-04-25,25.694689999999998,25.2357,26.498576190476236,27.23302199999999,28.642753000000035,29.73175400000001,37.45024334101209,240928.57142857145,28.402752713400634,26.42046,24.438167286599363,33.0543,23.9737,-0.5156026679495227,-0.4758873863498909,Bearish
419,2019-04-26,25.93431,25.7539,26.38871904761909,27.172765999999992,28.602690000000035,29.71307350000001,43.20352298767548,236309.52380952387,27.829343422047444,26.253695,24.678046577952557,33.0543,23.9737,-0.4947243786619957,-0.4796547848123119,Bearish
420,2019-04-29,26.683882,25.6151,26.22328571428576,27.11461399999999,28.554093000000034,29.69082300000001,42.08688253195733,230500.0,27.520292098001665,26.135765,24.75123790199833,33.0543,23.9737,-0.4838012246200627,-0.4804840727738621,Bearish
421,2019-04-30,25.553762,25.939,26.126395238095284,27.06694799999999,28.508997000000033,29.67062750000001,45.61909479174318,202880.9523809524,27.20796917159253,26.04405,24.880130828407463,33.0543,23.9737,-0.4438916170416825,-0.4731655816274262,Bullish
422,2019-05-01,25.137388,25.939,26.039047619047665,27.01928199999999,28.465033000000034,29.65043200000001,45.6190947917432,202047.61904761905,26.812215066109573,25.953209999999995,25.094204933890413,33.0543,23.9737,-0.4075648120495998,-0.4600454277118609,Bullish
423,2019-05-02,25.63428,25.4948,25.931380952381,26.95750399999999,28.421682000000033,29.628669500000008,41.58502176322313,149047.61904761905,26.75349626009985,25.90508,25.05666373990014,33.0543,23.9737,-0.4098937846392836,-0.45001509909734544,Bullish
424,2019-05-03,25.596931,25.5041,25.88598571428576,26.896781999999995,28.373108000000034,29.59976400000001,41.70125901842223,81357.14285714286,26.633694249590977,25.846525,25.05935575040901,33.0543,23.9737,-0.4063054436808926,-0.4412731680140549,Bullish
425,2019-05-06,25.989355,24.2363,25.76984761904767,26.812448,28.310897000000033,29.56600100000001,32.27331179292297,80428.57142857142,26.82779138402975,25.772945,24.71809861597025,33.0543,23.9737,-0.4999988467057364,-0.4530183037523912,Bearish
426,2019-05-07,26.428082,24.2918,25.702414285714326,26.746828,28.256213000000034,29.53491200000001,32.987561899465064,124309.52380952383,26.939734481837963,25.702575,24.465415518162033,33.0543,23.9737,-0.5632800160647342,-0.4750706462148598,Bearish
427,2019-05-08,24.708254,23.5515,25.600142857142906,26.683481999999994,28.195433000000033,29.501079999999998,28.64766724582613,171619.04761904766,27.161815462371806,25.613924999999995,24.066034537628184,33.0543,23.9737,-0.6654954049805895,-0.5131555979680057,Bearish
