,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend
252,2015-12-17,0.7429643,41.12,41.7419047619048,40.09519999999994,42.069799999999965,40.65765000000001,49.131056946671094,10556857.142857144,44.61799334771145,41.83699999999996,39.05600665228847,55.54,33.96,0.4358522336522839,0.6347969018939643,Bearish
253,2015-12-18,0.7252812,40.62,41.77904761904765,40.12979999999993,41.920599999999965,40.66510000000001,47.13677684594966,10531285.714285716,44.5739236023264,41.87099999999997,39.16807639767354,55.54,33.96,0.30997429734993176,0.5698323809851578,Bearish
254,2015-12-21,0.71957475,40.23,41.79285714285718,40.152999999999935,41.781699999999965,40.67080000000001,45.582572336937474,10465619.047619047,44.58149208548562,41.785999999999966,38.990507914514325,55.54,33.96,0.17670840084694106,0.4912075849575144,Bearish
255,2015-12-22,0.7139084,39.72,41.687619047619094,40.183999999999926,41.65619999999996,40.676350000000006,43.5599005628199,10395452.38095238,44.64013992840131,41.709999999999965,38.77986007159861,55.54,33.96,0.02960026654007208,0.398886121274026,Bearish
256,2015-12-23,0.7108401999999999,38.09,41.537619047619096,40.187599999999925,41.51699999999996,40.68285000000001,37.78841778455924,10097619.047619047,44.72092633434376,41.462999999999965,38.20507366565619,55.54,33.96,-0.21602120924496404,0.27590465517022794,Bearish
257,2015-12-24,0.70974445,38.09,41.302380952381,40.19759999999993,41.389099999999964,40.68890000000001,37.78841778455923,9635119.047619047,44.541454555266846,41.171999999999976,37.80254544473311,55.54,33.96,-0.4059979072617921,0.13952414268382393,Bearish
258,2015-12-25,0.68529004,38.09,41.025238095238144,40.19819999999993,41.23709999999996,40.689850000000014,37.78841778455924,9245166.666666666,44.429644748867396,40.923499999999976,37.41735525113256,55.54,33.96,-0.5502132928047487,0.0015766555861093936,Bearish
259,2015-12-28,0.6695603,38.55,40.81047619047623,40.19279999999993,41.097399999999965,40.693100000000015,40.564123828234074,8640428.57142857,44.432707642118615,40.784499999999966,37.136292357881324,55.54,33.96,-0.620237161332085,-0.12278610779752948,Bearish
260,2015-12-29,0.6682756,38.5,40.67571428571433,40.205599999999926,40.948399999999964,40.699700000000014,40.35336835012207,8089238.095238095,44.472732617187994,40.74599999999997,37.01926738281194,55.54,33.96,-0.6720195408183827,-0.2326327944017001,Bearish
261,2015-12-30,0.6682573,37.93,40.611904761904796,40.216799999999935,40.797499999999964,40.70485000000002,37.93372268700181,7977761.904761905,44.53951567275311,40.61549999999997,36.69148432724682,55.54,33.96,-0.750401524281223,-0.3361865403776047,Bearish
262,2015-12-31,0.66688603,37.35,40.460000000000036,40.17919999999993,40.62539999999996,40.70695000000002,35.594898581862346,7697595.238095238,44.58661232429037,40.424499999999966,36.262387675709576,55.54,33.96,-0.849528132130672,-0.43885485872821817,Bearish
