,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend
1135,2019-05-07,100.35104,96.46,103.49142857142841,108.50179999999963,123.08950000000135,148.65137999999874,36.795620757856376,1278895.2380952379,114.00098696569201,103.5669999999998,93.13301303430764,225.4,96.97,-2.932922017057152,-2.530283937243315,Bearish
1136,2019-05-08,98.512024,91.65,102.99952380952364,108.04979999999964,122.31760000000135,148.16754999999873,31.688748103650184,1273557.142857143,114.62725074772062,103.30099999999979,91.97474925227895,225.4,96.46,-3.4772720113263347,-2.7196815520599187,Bearish
1137,2019-05-09,97.893776,92.31,102.7776190476189,107.54099999999964,121.50760000000136,147.71505999999874,33.06158165090666,1266090.4761904762,115.15006217999449,102.93749999999979,90.72493782000512,225.4,91.65,-3.8114804454537388,-2.9380413307386832,Bearish
1138,2019-05-10,94.00259399999999,92.46,102.43857142857128,106.98379999999963,120.69870000000134,147.27319999999875,33.38922558239953,1267014.2857142857,115.3376362502083,102.33299999999979,89.3283637497913,225.4,91.65,-4.017923173668052,-3.154017699324557,Bearish
1139,2019-05-13,94.245514,87.84,101.642857142857,106.30099999999966,119.84530000000132,146.80259999999873,28.72553057514542,1196795.2380952379,115.21344773173638,101.23749999999978,87.26155226826323,225.4,91.65,-4.5024247621702065,-3.4236991118936873,Bearish
1140,2019-05-14,90.24901,83.45,100.39047619047605,105.55159999999964,118.94800000000133,146.32344999999873,25.133181796289648,1142123.8095238095,114.84129573721908,99.7994999999998,84.75770426278048,225.4,87.84,-5.180909770117253,-3.7751412435383997,Bearish
1141,2019-05-15,88.07857,84.1,99.05190476190461,104.81679999999966,118.06850000000135,145.85334999999873,26.596902920334788,1081604.7619047621,114.22794036861627,98.49799999999979,82.76805963138331,225.4,83.45,-5.601592784661335,-4.140431551762987,Bearish
1142,2019-05-16,86.135574,79.9,97.61238095238079,104.01599999999965,117.23300000000134,145.36560999999875,23.411794083270287,946342.8571428572,113.52228203053059,96.93749999999979,80.35271796946901,225.4,83.45,-6.202394658909128,-4.5528241731922146,Bearish
1143,2019-05-17,86.407585,75.91,95.93619047619032,103.17879999999964,116.43930000000131,144.89931999999874,20.85648931760864,927895.238095238,112.32357636033673,95.0779999999998,77.83242363966292,225.4,79.9,-6.920716416124249,-5.026402621778622,Bearish
1144,2019-05-20,80.92436,74.56,94.10095238095222,102.30999999999966,115.70970000000132,144.45063999999874,20.05875630016591,874428.5714285716,111.82853916984482,93.4214999999998,75.0144608301548,225.4,75.91,-7.512327862191653,-5.523587669861229,Bearish
1145,2019-05-21,79.46191400000001,75.29,92.55809523809508,101.44719999999964,114.99970000000131,144.00560999999874,21.800538694563638,872266.6666666665,111.60169195031895,92.0704999999998,72.53930804968068,225.4,74.56,-7.83199691125084,-5.985269518139152,Bearish
1146,2019-05-22,75.548294,79.05,91.45047619047601,100.65899999999964,114.40040000000131,143.53849999999878,30.23245184948646,913357.1428571428,111.32610820163865,91.15999999999978,70.99389179836099,225.4,74.56,-7.693253323918269,-6.326866279294975,Bearish
1147,2019-05-23,78.285675,83.0,90.77142857142842,100.05759999999964,113.9100000000013,143.10609999999878,37.81790682315474,899619.0476190477,110.34818097860115,90.31049999999979,70.27281902139845,225.4,74.56,-7.181778965479153,-6.4978488165318105,Bearish
1148,2019-05-24,79.55055,86.94,90.14999999999985,99.61179999999966,113.45820000000131,142.67215999999874,44.320777882326205,883023.8095238096,108.53645245079781,89.46149999999979,70.38654754920181,225.4,74.56,-6.384905562537058,-6.475260165732861,Bullish
1149,2019-05-27,80.24634,91.16,89.5423809523808,99.16539999999965,113.0341000000013,142.26543999999873,50.314177078982354,832942.8571428572,106.79829405138149,88.83699999999979,70.87570594861809,225.4,74.56,-5.351173915644694,-6.250442915715227,Bullish
1150,2019-05-28,86.22801,86.61,88.73095238095223,98.67739999999964,112.50890000000132,141.83596999999875,44.724243145888174,825723.8095238096,104.97891814440865,88.06349999999979,71.14808185559096,225.4,74.56,-4.843251127730227,-5.969004558118228,Bullish
