,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend
46,2015-03-04,0.77884704,734.1439999999999,745.1928285714296,750.7525780000008,755.3064930000007,726.1825730000007,47.333658229978894,5249.142857142857,789.3135597376881,743.1338649999999,696.9541702623117,880.9657,395.1005,-1.1120178085129735,-3.5628920267866877,Bullish
47,2015-03-05,0.78528297,724.5966,742.2511380952391,750.8984040000006,755.5118390000008,726.0311355000008,45.42481468940448,5062.857142857143,782.3442522566843,740.0450899999997,697.7459277433154,880.9657,395.1005,-2.6538869105083904,-3.381091003531028,Bullish
48,2015-03-06,0.77814746,724.7326,739.3159238095246,751.0682940000006,755.7149640000008,726.0659685000007,45.4585562655196,5026.285714285715,775.6761137642311,737.2528349999999,698.8295562357688,880.9657,395.1005,-3.8208112848864175,-3.4690350598021067,Bearish
49,2015-03-09,0.7737616,710.4222,735.9751857142868,750.9519760000006,755.7714030000008,726.0230205000007,42.48226545960324,4994.285714285715,775.4880142767837,735.5288499999998,695.5696857232159,880.9657,395.1005,-5.833096634785079,-3.9418473747987006,Bearish
50,2015-03-10,0.7594571999999999,716.2381,734.6102428571437,750.2357380000004,755.8860010000006,725.9608145000008,44.08455626498971,4857.142857142857,773.3006231068683,733.577105,693.8535868931316,880.9657,395.1005,-6.879253001403185,-4.529328500119598,Bearish
51,2015-03-11,0.76054585,695.1089999999997,731.7452904761916,748.3448680000006,755.7606590000006,725.7068240000008,39.75197218413211,4827.428571428572,772.3250718537022,730.568905,688.8127381462978,880.9657,395.1005,-9.306007385489806,-5.484664277193638,Bearish
52,2015-03-12,0.7396876,724.8329,730.2957619047629,747.0842880000005,756.0328290000003,725.6576215000008,47.55986438162228,4824.0,772.3509366034381,730.6365900000001,688.9222433965617,880.9657,395.1005,-8.73012198971162,-6.133755819697236,Bearish
53,2015-03-13,0.7414974,737.0089999999999,730.9400380952391,745.9248440000005,756.4267600000005,725.7654050000006,50.3958009514483,4808.0,772.9799977308597,731.31308,689.6461622691403,880.9657,395.1005,-7.208128337865901,-6.348630323330967,Bearish
54,2015-03-16,0.7510029,737.0089999999999,731.5843142857152,745.2515800000003,756.8415340000006,725.9440930000004,50.3958009514483,4810.285714285715,773.2475625468269,731.51184,689.776117453173,880.9657,395.1005,-5.933539256358586,-6.265612109936493,Bullish
55,2015-03-17,0.7614908,700.1585,730.0188238095249,743.6550840000003,756.9913710000006,725.9385285000004,42.35589271780714,4882.285714285715,774.1731790516052,730.70786,687.2425409483948,880.9657,395.1005,-7.8069519217718835,-6.57388007230357,Bearish
56,2015-03-18,0.75524455,686.7577,728.6149952380963,742.3492380000004,757.3093810000007,725.7861565000004,39.865186180327385,5118.857142857143,776.4036560090753,729.23384,682.0640239909247,880.9657,395.1005,-10.254766951121157,-7.310057448067088,Bearish
57,2015-03-19,0.7530266,709.0399,728.2722238095247,741.1420900000005,757.5227490000008,725.6971430000007,45.59403384197279,4980.571428571428,776.542101691529,728.87393,681.205758308471,880.9657,395.1005,-10.278209872108503,-7.9036879328753695,Bearish
58,2015-03-20,0.7364165,687.5885,726.9079571428581,739.7096140000003,757.1857590000006,725.4403615000006,41.495534044539795,4806.857142857143,776.2687863009131,725.9971599999999,675.7255336990868,880.9657,395.1005,-11.890669028185586,-8.701084151937414,Bearish
59,2015-03-23,0.73067343,687.5885,724.1681761904772,738.1911880000004,756.8487690000006,725.3464255000006,41.495534044539795,4669.714285714285,774.3300374991591,722.8131199999998,671.2962025008408,880.9657,395.1005,-13.018485529064494,-9.564564427362829,Bearish
60,2015-03-24,0.72728395,683.0548,720.9198666666676,736.6680380000003,756.4664420000005,725.3766490000006,40.600953118269736,4688.0,775.5055035199333,721.2098249999998,666.9141464800664,880.9657,395.1005,-14.115406314322057,-10.474732804754675,Bearish
61,2015-03-25,0.72617227,683.0548,719.3929190476201,734.9300160000003,756.1313150000003,725.5131580000008,40.60095311826974,4662.857142857143,776.3506371617053,719.5864749999997,662.8223128382942,880.9657,395.1005,-14.813957854745354,-11.342577814752813,Bearish
62,2015-03-26,0.7205381,673.8583,717.4089428571438,733.1560380000003,755.7433290000005,725.7552820000004,38.64117131304868,4636.571428571428,773.8474100910863,715.714855,657.5822999089137,880.9657,395.1005,-15.926059969267952,-12.25927424565584,Bearish
63,2015-03-27,0.7217498999999999,706.8124,715.2909285714294,732.0411420000003,755.6491440000004,726.2335440000005,48.275834715620796,4629.714285714285,759.867158834597,711.7125199999998,663.5578811654027,880.9657,395.1005,-13.987054389828133,-12.604830274490302,Bearish
64,2015-03-30,0.71824557,738.6419999999997,712.9948761904773,732.0785280000003,755.9161580000006,726.7766280000004,55.53783844462641,3852.571428571429,757.2875981973317,711.046775,664.8059518026682,880.9657,395.1005,-9.76938045277609,-12.037740310147456,Bullish
65,2015-03-31,0.7268616999999999,721.6528,711.5518238095249,731.7570800000003,756.1350400000006,727.1635770000005,51.39047548924749,2854.857142857143,749.8688707210406,709.1150799999998,668.3612892789592,880.9657,395.1005,-7.708866907190895,-11.171965629556146,Bullish
66,2015-04-01,0.7442297,721.6528,709.7121142857152,731.1127500000003,756.1900470000005,727.4971695000006,51.39047548924749,3480.0,748.0564229297429,708.4905200000001,668.924617070257,880.9657,395.1005,-6.006654107576424,-10.1389033251602,Bullish
67,2015-04-02,0.7530125,721.6528,709.1172952380963,730.7331420000005,756.2441940000003,727.7975165000006,51.39047548924749,4193.142857142857,747.6897653585935,708.3433299999998,668.9968946414065,880.9657,395.1005,-4.604559702094093,-9.03203460054698,Bullish
68,2015-04-03,0.7554519000000001,685.8767,707.2734904761916,729.8394200000006,755.5824610000003,727.9717700000006,42.954004026253074,4898.285714285715,746.1531754690851,706.400535,666.6478945309149,880.9657,395.1005,-6.307512977546935,-8.48713027594697,Bullish
69,2015-04-06,0.7550541999999999,685.8767,705.4232095238106,728.3924760000006,754.5447030000003,728.0564315000005,42.954004026253074,4981.714285714285,745.8581271044831,705.1732599999998,664.4883928955169,880.9657,395.1005,-7.569855139482456,-8.303675248654068,Bullish
70,2015-04-07,0.732776,698.3393,704.8478333333342,727.9529920000008,753.2367810000003,728.1687725000005,46.502135311066475,5060.571428571428,744.7370546058437,704.2783199999999,663.8195853941563,880.9657,395.1005,-7.478435977016147,-8.138627394326482,Bullish
71,2015-04-08,0.72866625,716.2381,704.8478333333342,727.8097460000008,751.6932880000003,728.3684720000005,51.196979252245086,5054.857142857143,745.8839648675557,705.3347749999998,664.7855851324442,880.9657,395.1005,-5.893762434035238,-7.689654402268236,Bullish
72,2015-04-09,0.73372936,716.2381,705.8539809523819,726.9430980000008,750.1891880000003,728.6529580000004,51.19697925224509,5049.142857142857,744.7953748901554,704.905035,665.0146951098446,880.9657,395.1005,-4.5850437045312455,-7.068732262720838,Bullish
73,2015-04-10,0.73957866,714.8056,705.3764904761914,725.9152960000008,748.6946140000003,728.9878735000003,50.78331703139008,5032.0,741.2085073053997,703.7948650000001,666.3812226946002,880.9657,395.1005,-3.621716566549253,-6.37932912348652,Bullish
74,2015-04-13,0.74293584,714.383,704.2990619047629,725.018710000001,747.0287870000003,729.3325645000003,50.65329146966928,5140.571428571428,737.2532634605631,702.6635650000001,668.0738665394371,880.9657,395.1005,-2.859411640021449,-5.675345626793506,Bullish
75,2015-04-14,0.7547441999999999,681.2212,701.6425000000011,723.0698260000011,745.0417270000003,729.3933435000004,41.64292956445643,5105.142857142857,737.5435189978888,701.7167,665.8898810021113,880.9657,395.1005,-4.874964057812804,-5.515269312997366,Bullish
76,2015-04-15,0.73568517,681.2212,700.7407238095246,720.9668080000009,743.2590820000001,729.4541225000003,41.64292956445643,5037.714285714285,737.8062495654564,701.4398749999998,665.0735004345436,880.9657,395.1005,-6.398545421520453,-5.6919245347019825,Bearish
