,Date,Open,High,Low,Close,Volume,Predicted Price
3650,2014-12-30,53.6348,54.1009,53.0179,53.9501,686819,54.421875
3651,2014-12-31,53.4635,54.286,53.4635,53.7102,2856979,53.62733
3652,2015-01-01,53.9364,55.8556,53.9364,55.1017,2049018,53.894722
3653,2015-01-02,54.5122,55.8625,54.4916,55.4512,660303,54.161633
3654,2015-01-05,54.8343,55.5129,54.7726,54.8275,392542,53.939323
3655,2015-01-06,54.8343,55.6569,54.7315,55.1428,638466,53.726807
3656,2015-01-07,55.1771,55.5198,54.7658,55.04,1134993,55.40121
3657,2015-01-08,55.04,55.6226,54.8275,55.3895,739331,54.609486
3658,2015-01-09,55.5198,55.5198,55.1771,55.1839,550079,55.05561
3659,2015-01-12,55.1771,56.8906,55.1771,56.4862,944181,55.026447
3660,2015-01-13,56.8906,57.6446,56.2395,57.43899999999999,482489,54.864006
3661,2015-01-14,57.5761,60.0436,57.5761,58.9538,1021130,55.06696
3662,2015-01-15,59.6323,59.6323,58.2615,58.8235,566197,58.067696
3663,2015-01-16,58.6042,58.6042,56.8906,57.7063,1951793,57.224907
3664,2015-01-19,57.0277,57.9188,56.4794,56.781000000000006,1372078,57.995056
3665,2015-01-20,57.2333,57.3704,56.5479,56.5753,946261,57.503746
3666,2015-01-21,56.5479,57.3978,56.5479,57.0483,693058,56.699326
3667,2015-01-22,57.4047,58.7756,57.062,58.2615,1835330,55.976818
3668,2015-01-23,58.2546,58.5014,57.2676,57.5144,1021130,57.89849
3669,2015-01-26,59.3582,59.6323,57.9256,58.282,1235338,56.84033
3670,2015-01-27,58.2615,58.9058,57.6789,58.6933,586474,57.566757
3671,2015-01-28,58.2615,58.2615,57.7474,58.097,158057,57.971638
3672,2015-01-29,57.8228,58.2615,57.247,57.6446,264121,57.34034
3673,2015-01-30,57.3636,58.5357,57.3636,57.672,1212462,56.63239
3674,2015-02-02,57.7474,58.7756,57.3704,58.6796,1460985,58.27729
3675,2015-02-03,58.7413,58.8784,57.5761,58.5836,1795816,57.50249
3676,2015-02-04,57.953,58.6727,57.9188,58.4123,794963,58.042385
3677,2015-02-05,57.953,58.6727,57.9188,58.4123,794963,58.174343
3678,2015-02-06,58.6042,59.5844,58.2615,59.2896,1921117,57.46053
3679,2015-02-09,59.5295,60.3178,59.2896,59.365,603631,57.3362
3680,2015-02-10,59.3582,60.3178,58.5357,59.7146,1143832,59.55882
3681,2015-02-11,59.4267,59.8722,59.2896,59.3993,225647,58.536312
3682,2015-02-12,58.9538,59.1183,58.2478,58.3369,1203103,59.199562
3683,2015-02-13,58.3026,58.7756,58.1929,58.6933,310394,58.865475
3684,2015-02-16,58.7413,59.6255,57.953,58.6864,239685,58.031143
3685,2015-02-17,61.2705,61.2705,59.9134,60.9689,1304488,57.43751
3686,2015-02-18,60.6742,61.6201,60.5371,61.1471,580755,60.08905
3687,2015-02-19,61.0443,61.0375,59.8722,60.0916,726853,59.245907
3688,2015-02-20,59.8722,60.2835,59.2965,59.742,1217661,60.047432
3689,2015-02-23,59.9751,61.5104,59.9751,61.4076,461692,59.906055
3690,2015-02-24,61.483,62.3055,61.483,61.9354,1352321,59.56272
3691,2015-02-25,61.9971,62.2027,61.6886,61.6955,410220,59.434475
3692,2015-02-26,61.9628,62.0656,60.4891,60.6673,659783,62.043327
3693,2015-02-27,60.6605,61.1746,60.3178,60.8798,987335,60.43171
3694,2015-03-02,61.0032,61.2088,60.1807,60.4617,1596165,61.101883
3695,2015-03-03,60.3246,60.8455,60.215,60.6673,1724586,60.615513
3696,2015-03-04,60.3863,61.6201,60.3863,61.5173,311434,59.717346
3697,2015-03-05,61.8257,62.237,61.4213,61.8531,236045,59.280064
3698,2015-03-06,61.9285,62.5111,61.6886,62.3741,3199609,61.944748
3699,2015-03-09,62.3741,62.3741,61.483,61.6064,524603,60.819065
3700,2015-03-10,61.4145,61.531000000000006,60.3932,60.9895,615069,61.57496
3701,2015-03-11,60.6673,62.1684,59.9134,61.9422,976936,61.30277
3702,2015-03-12,62.237,62.3398,61.7092,62.0725,1054405,60.504158
3703,2015-03-13,62.7465,63.3202,61.7785,62.9115,1699110,60.09803
3704,2015-03-16,63.4636,63.7863,62.7465,63.7433,310394,62.843086
3705,2015-03-17,62.4597,64.5393,62.4597,64.4461,922344,61.773533
3706,2015-03-18,64.4676,64.5034,63.4636,63.5569,2984881,63.042564
3707,2015-03-19,63.4636,63.8222,63.1051,63.7792,652504,63.37057
3708,2015-03-20,63.815,64.2525,63.7146,64.1449,2824224,62.31766
3709,2015-03-23,63.815,64.2525,63.7146,64.1449,2824224,61.950657
3710,2015-03-24,64.6827,64.6827,62.7107,62.976000000000006,307795,64.65636
3711,2015-03-25,63.6788,63.6788,62.4023,62.7824,127901,62.82919
3712,2015-03-26,62.7824,62.7824,60.5952,61.4486,1613323,63.32103
3713,2015-03-27,61.3195,62.388000000000005,61.0255,61.3769,3477248,62.327496
3714,2015-03-30,61.3123,61.3123,58.3148,58.3148,4755740,61.07714
3715,2015-03-31,57.734,61.2263,57.734,61.2263,1342442,59.152462
3716,2015-04-01,61.2263,62.3808,60.8104,61.7283,905187,60.888145
3717,2015-04-02,62.0366,62.7465,61.7426,62.5673,2288703,60.094913
3718,2015-04-03,62.7537,63.0334,62.388000000000005,62.7465,2541906,61.039948
