,Unnamed: 0,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend,Score,Close,Label,Diff,RSI change,21 SMA change,Pred
889,889,2019-04-25,131.79113999999998,133.1346,133.21915238095193,133.65410599999993,131.16841799999997,132.18003799999968,50.42608504786461,1961406.0952380958,135.06374080460918,133.24820500000004,131.4326691953909,146.1243,115.8327,-0.0927488403809491,-0.03651380201618732,Bearish,-0.25,133.1346,0.0,0.0,1.8114356591619725,-0.1262142857142976,1
890,890,2019-04-26,132.8763,134.1808,133.2926142857138,133.61766599999993,131.26178000000002,132.1996294999997,53.586947547802836,1881477.523809524,135.11140107408372,133.26639000000006,131.42137892591643,146.1243,115.8327,0.01579852642353785,-0.026051336328242285,Bullish,0.0,134.1808,1.0,1.0,3.1608624999382258,0.07346190476187076,1
891,891,2019-04-29,132.76766999999998,131.8848,133.20059999999953,133.52678199999994,131.27682999999996,132.2181519999997,46.5692663606151,1868515.6190476192,135.1187860611404,133.18383500000004,131.2488839388597,146.1243,115.8327,-0.08249397566891048,-0.037339864196375916,Bearish,-1.0,131.8848,-1.0,0.0,-7.017681187187733,-0.09201428571427073,-1
892,892,2019-04-30,132.76901,130.3386,133.04834761904718,133.41240999999994,131.29210799999998,132.2159514999997,42.52994925861727,1831439.4285714286,135.35626390764358,133.05934000000005,130.7624160923565,146.1243,115.8327,-0.28190725821235674,-0.08625334299957209,Bearish,-0.18181818181818185,130.3386,-1.0,0.0,-4.039317101997831,-0.15225238095234772,-1
893,893,2019-05-01,132.15982,130.3386,132.9297809523805,133.24579999999992,131.32561499999997,132.2137509999997,42.52994925861727,1859668.0,135.1684036720025,132.81331500000005,130.45822632799758,146.1243,115.8327,-0.4349301176613665,-0.15598869793193096,Bearish,0.0,130.3386,0.0,-1.0,0.0,-0.11856666666668048,0
894,894,2019-05-02,130.52934,130.2831,132.69282857142812,133.07608399999992,131.36663799999997,132.2064609999997,42.37693399144353,1854444.1904761903,135.1516594113849,132.62528000000006,130.0989005886152,146.1243,115.8327,-0.554290704207915,-0.2356490991871278,Bearish,0.0,130.2831,0.0,-1.0,-0.1530152671737426,-0.23695238095237414,0
895,895,2019-05-03,130.38063,128.0611,132.40793809523763,132.8405239999999,131.38562299999998,132.17996849999972,36.68608543602385,1796587.0476190476,135.45913503462668,132.32750500000006,129.1958749653734,146.1243,115.8327,-0.8187436913402735,-0.3522680176177569,Bearish,-0.125,128.0611,-1.0,0.0,-5.690848555419677,-0.28489047619049757,-1
896,896,2019-05-06,130.11494,126.7649,132.0626190476186,132.60534199999992,131.39853799999997,132.1431449999997,33.831873666074124,1863963.238095238,135.99038881314004,132.03566000000006,128.08093118686008,146.1243,115.8327,-1.120006359989958,-0.5058156860921972,Bearish,0.0,126.7649,-1.0,0.0,-2.8542117699497283,-0.34531904761902865,-1
897,897,2019-05-07,128.97922,126.876,131.7899619047615,132.4445719999999,131.41700799999998,132.1158009999997,34.30366794212261,1916187.047619048,136.21892222828407,131.71717500000008,127.2154277717161,146.1243,115.8327,-1.3344120820375451,-0.6715349652812668,Bearish,0.0,126.876,0.0,-1.0,0.47179427604848456,-0.2726571428570992,0
898,898,2019-05-08,127.61301399999999,125.1447,131.40419999999955,132.27402599999994,131.447096,132.0728889999997,30.637592336515517,1943910.8571428568,136.7301308857904,131.3931350000001,126.05613911420977,146.1243,115.8327,-1.6252961995160147,-0.8622872121282164,Bearish,0.0,125.1447,-1.0,-1.0,-3.666075605607091,-0.3857619047619494,-1
