,Unnamed: 0,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend,Score,Close,Label,Diff,RSI change,21 SMA change,Pred
1055,1055,2019-01-15,188.98792,187.9375,185.519342857142,196.990568,201.20785699999942,203.90327850000085,49.61305561116187,450491.4285714286,194.23605681195042,185.56008499999984,176.88411318804924,227.6498,168.5397,-2.058773428938025,-3.3555662720887645,Bullish,0.0,187.9375,0.0,1.0,-0.034181143799642655,0.13705238095241157,0
1056,1056,2019-01-16,187.51683,186.2895,185.59481904761813,196.346816,200.83304399999943,203.77626650000084,47.17078116295205,460645.7142857143,194.3164996058664,185.6487949999997,176.9810903941332,227.6498,168.5397,-1.8759310441515709,-3.059639226501326,Bullish,-1.0,186.2895,-1.0,-1.0,-2.4422744482098153,0.07547619047613807,-1
1057,1057,2019-01-17,186.86758,186.1318,185.6717952380944,195.81598,200.45658899999944,203.6504725000009,46.93269554712021,450937.1428571429,194.3932862146305,185.7812699999997,177.16925378536902,227.6498,168.5397,-1.723880388901193,-2.7924874589813,Bullish,0.09090909090909093,186.1318,0.0,0.0,-0.2380856158318423,0.07697619047627313,0
1058,1058,2019-01-18,187.05213999999998,185.43,185.76454285714195,195.190048,200.08966699999942,203.53587400000092,45.82423144426183,452222.85714285716,194.08113656669164,185.60030499999974,177.11947343330792,227.6498,168.5397,-1.6410910676776496,-2.5622081807205697,Bullish,0.0,185.43,0.0,0.0,-1.1084641028583846,0.09274761904754314,0
1059,1059,2019-01-21,187.43065,186.4156,185.63912857142762,194.636502,199.74061699999942,203.44780500000087,47.69267781335099,454148.5714285714,193.07794401472978,185.2746399999997,177.47133598526975,227.6498,168.5397,-1.4789023850360934,-2.3455470215836742,Bullish,0.0,186.4156,0.0,0.0,1.8684463690891633,-0.1254142857143279,1
1060,1060,2019-01-22,186.79729,187.5669,185.3837952380944,194.086268,199.40922199999943,203.35956700000085,49.86770953855591,436405.7142857143,192.07317958740487,185.00653999999975,177.93990041259465,227.6498,168.5397,-1.2431362959575551,-2.1250648764584503,Bullish,0.16666666666666666,187.5669,1.0,0.0,2.175031725204917,-0.25533333333322616,1
1061,1061,2019-01-23,188.95969,189.1755,185.20506190476098,193.589338,199.0922969999995,203.28880900000084,52.81965586056806,441674.2857142858,191.5066244854843,184.87327999999974,178.23993551451508,227.6498,168.5397,-0.915931111682852,-1.8832381235033304,Bullish,0.0,189.1755,1.0,1.0,2.951946322012155,-0.1787333333334118,1
1062,1062,2019-01-24,188.12968,186.8572,184.96775238095142,193.078214,198.78425499999943,203.2048295000008,48.396697131985256,426045.7142857143,191.41631857062168,184.83621999999974,178.25612142937786,227.6498,168.5397,-0.8340714247247831,-1.6734047837476211,Bullish,0.0,186.8572,-1.0,0.0,-4.422958728582806,-0.23730952380955728,-1
1063,1063,2019-01-25,187.43558000000002,184.0895,184.80066190476097,192.373744,198.50251799999944,203.1170440000008,43.69276633649808,457034.2857142858,191.23955444202358,185.04557499999973,178.85159555797588,227.6498,168.5397,-0.981216440074178,-1.5349671150129325,Bullish,0.4,184.0895,-1.0,0.0,-4.7039307954871745,-0.16709047619045236,-1
1064,1064,2019-01-28,186.87099999999998,188.5131,185.21069523809442,191.708384,198.26533999999944,203.03187550000084,51.76269594124193,471297.1428571429,190.96762372360558,185.58334999999974,180.19907627639395,227.6498,168.5397,-0.7324392704467755,-1.3744615460997012,Bullish,0.0,188.5131,1.0,0.0,8.069929604743848,0.4100333333334447,1
1065,1065,2019-01-29,187.74562,192.6686,185.920742857142,191.141274,198.04644299999939,202.9309275000008,57.87097763165343,444308.5714285714,192.10796553141398,186.08563999999973,180.06331446858547,227.6498,168.5397,-0.19768861879629185,-1.1391069606390194,Bullish,0.0,192.6686,1.0,1.0,6.108281690411502,0.7100476190475717,1
1066,1066,2019-01-30,189.51448,192.5267,186.39235714285613,190.571326,197.86129699999944,202.8360105000008,57.6027379972326,456165.7142857143,192.9312049355899,186.6194699999997,180.3077350644096,227.6498,168.5397,0.2122087706027856,-0.8688438143906584,Bullish,0.0,192.5267,0.0,1.0,-0.26823963442083,0.4716142857141392,0
1067,1067,2019-01-31,193.5726,194.1117,186.97624285714195,190.073294,197.66400699999943,202.7496455000008,59.84180880102537,449154.2857142858,193.63705308015668,187.3350599999997,181.03306691984272,227.6498,168.5397,0.6573738617775007,-0.5636002791570265,Bullish,-0.14285714285714285,194.1117,1.0,1.0,2.239070803792771,0.5838857142858274,1
1068,1068,2019-02-01,192.20593,194.7188,187.68666666666573,189.67288,197.4787359999994,202.65368100000083,60.69797985284754,447365.7142857143,194.0525441874757,188.10544999999973,182.1583558125237,227.6498,168.5397,1.0470881199710504,-0.2414625993314111,Bullish,0.0,194.7188,0.0,-1.0,0.8561710518221659,0.7104238095237747,0
1069,1069,2019-02-04,193.83678999999998,195.326,188.44928571428485,189.3458,197.31589299999942,202.5663960000008,61.5802411826914,555440.0,195.206060329478,188.57501999999968,181.94397967052143,227.6498,168.5397,1.3889247824307347,0.08461487702101811,Bullish,0.047619047619047616,195.326,0.0,1.0,0.882261329843864,0.7626190476191255,1
1070,1070,2019-02-05,194.45102,195.326,188.89649523809442,188.959264,197.0949949999994,202.4791110000008,61.5802411826914,570645.7142857143,196.18004677798385,188.93064499999974,181.6812432220156,227.6498,168.5397,1.6409173267232973,0.395875366961474,Bullish,-0.2307692307692308,195.326,0.0,0.0,0.0,0.4472095238095619,0
1071,1071,2019-02-06,194.61195,191.8722,189.0707190476181,188.44151599999995,196.87291799999943,202.3784760000008,53.6372566564048,575120.0,196.45883290997887,189.21293499999973,181.96703709002048,227.6498,168.5397,1.5441306611209031,0.6255264257933598,Bullish,0.0,191.8722,-1.0,0.0,-7.942984526286601,0.17422380952368144,-1
1072,1072,2019-02-07,194.42001000000002,191.0916,189.30239523809442,187.95925400000002,196.64303499999943,202.2893010000008,52.00458077983893,566668.5714285715,196.585675245956,189.48221499999968,182.37875475404343,227.6498,168.5397,1.3884336363769023,0.7781078679100684,Bullish,0.0,191.0916,0.0,0.0,-1.6326758765658695,0.23167619047632115,-1
1073,1073,2019-02-08,193.2677,188.6945,189.44470476190384,187.4955999999999,196.38918099999944,202.18428400000082,47.24835562508897,549582.8571428572,196.529349005736,189.63518999999968,182.74103099426347,227.6498,168.5397,1.0594045299663437,0.8343672003213234,Bullish,0.0,188.6945,-1.0,-1.0,-4.756225154749963,0.1423095238094163,-1
1074,1074,2019-02-11,190.76979,183.56900000000002,189.34632380952286,187.14123599999988,196.11962999999943,202.0482155000008,39.028918274707024,582868.5714285715,196.7732843503343,189.4155849999997,182.0578856496651,227.6498,168.5397,0.3806734120667272,0.7436284426704042,Bearish,0.0,183.56900000000002,-1.0,-1.0,-8.219437350381945,-0.09838095238097821,-1
1075,1075,2019-02-12,186.92463999999998,184.3812,189.17585238095143,186.91540199999992,195.85457999999943,201.9191240000008,40.78678310614305,595531.4285714285,196.8955324960042,189.2377699999997,181.58000750399518,227.6498,168.5397,-0.09064325765027093,0.5767741026062692,Bearish,0.2222222222222222,184.3812,0.0,-1.0,1.7578648314360237,-0.17047142857143172,1
1076,1076,2019-02-13,186.99599999999998,184.6572,189.01964761904668,186.79554599999992,195.61246099999943,201.7946730000008,41.40501697077429,599811.4285714285,196.971047674802,189.15615499999973,181.34126232519748,227.6498,168.5397,-0.4368583891077265,0.3740476042634701,Bearish,0.0,184.6572,0.0,0.0,0.6182338646312431,-0.1562047619047462,0
1077,1077,2019-02-14,187.61497,179.9655,188.7185047619038,186.76290199999988,195.35872299999943,201.6398345000008,34.76098074792441,595588.5714285715,197.55166664087392,188.8478399999997,180.14401335912552,227.6498,168.5397,-1.0773977839634767,0.0837585266180807,Bearish,0.0,179.9655,-1.0,0.0,-6.644036222849884,-0.30114285714287803,-1
1078,1078,2019-02-15,183.88574,175.4472,188.20971428571326,186.56277399999988,195.05191499999944,201.4746950000008,29.8013976698847,625931.4285714285,198.75730892073486,188.3486999999997,177.94009107926456,227.6498,168.5397,-1.9274010388053,-0.31847338646659545,Bearish,-0.2727272727272727,175.4472,-1.0,-1.0,-4.9595830780397065,-0.5087904761905406,-1
1079,1079,2019-02-18,179.46011000000001,178.0809,187.85975714285615,186.35349799999992,194.77441799999943,201.3545780000008,35.57178751101024,667217.1428571428,199.24490607073392,187.9319649999997,176.61902392926552,227.6498,168.5397,-2.3612975941508125,-0.7270382280034389,Bearish,0.0,178.0809,1.0,-1.0,5.770389841125542,-0.34995714285710733,1
1080,1080,2019-02-19,179.01568999999995,179.7132,187.5405952380944,186.25303999999988,194.5147309999994,201.2494885000008,38.922786265429494,706417.1428571428,199.4072534903294,187.53927999999974,175.6713065096701,227.6498,168.5397,-2.544123697693294,-1.09045532194141,Bearish,0.3333333333333333,179.7132,1.0,0.0,3.350998754419251,-0.31916190476175643,1
1081,1081,2019-02-20,179.39356999999995,180.4465,187.20152857142762,186.23506199999989,194.26780699999938,201.1547435000008,40.42195602222217,734308.5714285716,199.33446532832568,187.10282999999973,174.8711946716739,227.6498,168.5397,-2.5998737936574514,-1.3923390162846183,Bearish,0.0,180.4465,0.0,0.0,1.499169756792675,-0.3390666666667812,1
1082,1082,2019-02-21,179.21336000000005,181.4164,186.83204761904668,186.239952,194.0804269999994,201.0856350000008,42.434582635222114,717182.8571428572,199.31165175583808,186.8307899999997,174.34992824416145,227.6498,168.5397,-2.5365535122201663,-1.6211819154717282,Bearish,0.3333333333333333,181.4164,0.0,0.0,2.012626612999945,-0.3694809523809397,1
1083,1083,2019-02-22,178.87453,182.1812,186.60938095238004,186.15258199999988,193.9777599999994,201.0447110000008,44.03990054656347,727605.7142857143,199.3272889665192,186.7353749999997,174.14346103348038,227.6498,168.5397,-2.397027325769642,-1.7763509975313108,Bearish,0.5714285714285714,182.1812,0.0,0.0,1.6053179113413591,-0.22266666666664037,1
1084,1084,2019-02-25,181.40895,180.7934,186.45242380952286,186.06726199999991,193.93368099999927,200.9926155000008,41.76394092107186,700960.0,199.17084513599613,186.34938999999974,173.52793486400338,227.6498,168.5397,-2.371103079111606,-1.8953014138473696,Bearish,0.0,180.7934,-1.0,1.0,-2.275959625491616,-0.15695714285718054,-1
1085,1085,2019-02-26,182.63742,177.3555,185.92110952380852,185.920282,193.8601909999994,200.8888115000008,36.70361893636071,678571.4285714285,198.6311995027248,185.58373499999973,172.53627049727478,227.6498,168.5397,-2.598019374987928,-2.0358450060754816,Bearish,-0.5,177.3555,-1.0,1.0,-5.060321984711145,-0.5313142857143305,-1
1086,1086,2019-02-27,178.86656000000005,175.6759,185.11193333333244,185.7434939999999,193.7556319999993,200.7773305000008,34.504019123675874,677091.4285714285,198.05993824486427,184.7411949999997,171.42245175513528,227.6498,168.5397,-2.880180924463815,-2.204712189753148,Bearish,0.0,175.6759,-1.0,-1.0,-2.1995998126848377,-0.8091761904760801,-1
1087,1087,2019-02-28,177.4226,176.7325,184.3598285714277,185.608498,193.6737829999994,200.6902265000008,37.05939688303772,684331.4285714285,196.89663986263668,183.87223499999973,170.84783013736285,227.6498,168.5397,-2.984137911381225,-2.360597334078764,Bearish,0.0,176.7325,1.0,-1.0,2.5553777593618463,-0.7521047619047465,1
1088,1088,2019-03-01,177.95131,180.9038,183.7308809523801,185.445588,193.70973999999939,200.64702300000081,46.01436734574938,691125.7142857143,195.26284695078309,183.18148499999973,171.10012304921645,227.6498,168.5397,-2.698825147155503,-2.4282428966941114,Bearish,0.0,180.9038,1.0,0.0,8.954970462711657,-0.628947619047608,1
1089,1089,2019-03-04,178.89293,185.2723,183.28104761904675,185.292456,193.86216299999938,200.6164755000008,53.479288186905,718914.2857142857,193.46420635788638,182.67879999999974,171.89339364211318,227.6498,168.5397,-2.0960493330509564,-2.3618041839654804,Bullish,0.0,185.2723,1.0,1.0,7.4649208411556245,-0.44983333333334485,1
1090,1090,2019-03-05,181.14005,182.8042,182.6847714285705,185.089962,194.00480799999931,200.54157650000082,49.32912195750975,641737.1428571428,191.1505035246048,182.05270999999973,172.95491647539475,227.6498,168.5397,-1.7967879478345594,-2.248800936739296,Bullish,0.0,182.8042,-1.0,1.0,-4.1501662293952535,-0.5962761904762317,-1
1091,1091,2019-03-06,184.29561,180.1705,181.9630809523801,184.85655799999992,194.0398189999994,200.4522240000008,45.290141202867254,632171.4285714285,189.39382303639889,181.4676249999998,173.54142696360077,227.6498,168.5397,-1.7519434101540985,-2.1494294314222566,Bullish,0.0,180.1705,-1.0,1.0,-4.038980754642495,-0.7216904761904175,-1
1092,1092,2019-03-07,180.56061,177.3949,181.27368571428485,184.65248799999983,193.9950309999994,200.3371735000008,41.43929628711367,626994.2857142857,187.54606274537127,180.7827899999998,174.01951725462834,227.6498,168.5397,-1.9182590184083776,-2.103195348819481,Bullish,0.0,177.3949,-1.0,-1.0,-3.8508449157535836,-0.6893952380952442,-1
1093,1093,2019-03-08,179.30194,174.4694,180.4821523809515,184.54382799999985,193.8572749999994,200.2128255000008,37.79193036022136,622560.0,186.3302146660173,180.07153499999978,173.81285533398224,227.6498,168.5397,-2.2600759876285963,-2.134571476581304,Bearish,0.0,174.4694,-1.0,-1.0,-3.647365926892313,-0.7915333333333479,-1
1094,1094,2019-03-11,178.88873,173.5548,179.76121428571344,184.45977199999984,193.70777099999938,200.0628980000008,36.70425532571039,643194.2857142857,186.22028692351032,179.57082499999981,172.92136307648926,227.6498,168.5397,-2.575084997842396,-2.2226741808335224,Bearish,0.4,173.5548,0.0,0.0,-1.0876750345109656,-0.7209380952380684,0
1095,1095,2019-03-12,178.93752,173.5548,179.28434761904674,184.27841199999986,193.60297599999942,199.9070765000008,36.70425532571039,617297.1428571428,185.78626489913844,179.0295049999998,172.27274510086116,227.6498,168.5397,-2.7925412309404583,-2.3366475908549096,Bearish,-0.05882352941176471,173.5548,0.0,0.0,0.0,-0.4768666666666945,0
1096,1096,2019-03-13,175.44718999999995,173.4128,178.76204285714195,184.10966599999983,193.40481899999938,199.73170200000072,36.51502176448789,594080.0,185.1279699369907,178.46728499999978,171.80660006300883,227.6498,168.5397,-2.942416727174673,-2.4578014181188625,Bearish,0.0,173.4128,0.0,-1.0,-0.18923356122250112,-0.5223047619047918,0
1097,1097,2019-03-14,175.23415,172.648,178.1901761904753,183.96662799999984,193.1342759999994,199.5604555000008,35.45478983570761,583640.0,185.18329899322103,178.10140999999982,171.0195210067786,227.6498,168.5397,-3.0873184210655893,-2.583704818708208,Bearish,0.0,172.648,0.0,0.0,-1.0602319287802828,-0.5718666666666365,0
1098,1098,2019-03-15,173.09846000000005,168.9813,177.66711904761814,183.76003399999985,192.7345719999994,199.3708755000008,30.83256419815823,581051.4285714285,185.83797779175003,177.77811499999981,169.71825220824954,227.6498,168.5397,-3.458162558204436,-2.7585963666074536,Bearish,0.6666666666666666,168.9813,-1.0,-1.0,-4.622225637549377,-0.5230571428571693,-1
1099,1099,2019-03-18,170.97571000000005,170.7949,177.4455809523801,183.45723999999984,192.24860299999938,199.1683180000008,35.32385489400657,554051.4285714285,186.02574003786518,177.4138149999998,168.8018899621344,227.6498,168.5397,-3.5646260552994984,-2.9198023043458625,Bearish,-1.0,170.7949,1.0,-1.0,4.491290695848342,-0.22153809523803147,1
1100,1100,2019-03-19,171.6975,168.7684,177.00212857142768,183.06833799999995,191.73811099999938,198.9689135000008,32.763776694608005,522291.4285714286,186.18636964453134,176.86657499999978,167.54678035546826,227.6498,168.5397,-3.7690732276070382,-3.0896564889980977,Bearish,0.2222222222222222,168.7684,-1.0,0.0,-2.5600781993985677,-0.44345238095243644,-1
1101,1101,2019-03-20,171.70897,166.6473,176.379942857142,182.67675599999995,191.19418599999943,198.7292940000008,30.28935147553509,469640.0,186.33919029929348,176.1766149999998,166.01403970070612,227.6498,168.5397,-4.055504793060436,-3.2828261498105653,Bearish,0.0,166.6473,-1.0,0.0,-2.4744252190729163,-0.6221857142856777,-1
1102,1102,2019-03-21,169.4266,165.6222,175.67402380952294,182.27507999999986,190.61682699999943,198.4897210000008,29.14379564033335,440851.4285714286,186.22994124482653,175.3869049999998,164.54386875517304,227.6498,166.6473,-4.3154747683522885,-3.4893558735189103,Bearish,0.0,165.6222,-1.0,-1.0,-1.145555835201737,-0.7059190476190622,0
1103,1103,2019-03-22,167.80478,167.6408,175.01804285714195,181.91519599999984,190.05626299999943,198.2602410000008,34.40478211012993,478685.7142857143,185.5330235675816,174.65988499999978,163.78674643241797,227.6498,165.6222,-4.308947828556995,-3.653274264526527,Bearish,0.0,167.6408,1.0,-1.0,5.260986469796578,-0.6559809523809861,1
1104,1104,2019-03-25,167.61879,167.1204,174.300861904761,181.49838199999985,189.53236599999943,198.0281590000008,33.70988849864965,528577.1428571428,184.93982923646325,173.97623499999978,163.01264076353633,227.6498,165.6222,-4.296242701041535,-3.7818679518295286,Bearish,0.0,167.1204,0.0,0.0,-0.694893611480282,-0.7171809523809429,0
1105,1105,2019-03-26,167.32663,165.701,173.5821761904753,181.05365199999986,189.02210999999943,197.7895620000008,31.821988368985,524262.85714285716,184.80640364501065,173.39350999999974,161.98061635498894,227.6498,165.6222,-4.3505570005545735,-3.8956057615745374,Bearish,0.0,165.701,-1.0,0.0,-1.8879001296646472,-0.7186857142856979,-1
1106,1106,2019-03-27,166.89708000000005,170.2508,173.24385714285626,180.7328779999998,188.53984699999947,197.5850275000008,42.86731415627385,531234.2857142857,184.5631154859359,173.12225499999974,161.68139451406358,227.6498,165.6222,-3.9805849332151695,-3.912601595902664,Bearish,0.0,170.2508,1.0,0.0,11.04532578728885,-0.33831904761905207,1
1107,1107,2019-03-28,167.2968,168.4609,172.90028571428482,180.37945999999985,188.09771999999947,197.39323350000072,40.11402642066932,533982.8571428572,184.19553563675598,172.70867499999974,161.2218143632435,227.6498,165.6222,-3.788142032214608,-3.8877096831650526,Bullish,0.3333333333333333,168.4609,-1.0,0.0,-2.7532877356045304,-0.34357142857143685,-1
