,Close
5302,36.70091247558594
5303,36.26228713989258
5304,35.76955032348633
5305,35.32307434082031
5306,34.86003494262695
5307,34.369300842285156
5308,33.946502685546875
5309,33.534584045410156
5310,33.13998794555664
5311,32.75916290283203
5312,32.392940521240234
5313,32.04417037963867
5314,31.708894729614258
5315,31.38697052001953
