,Close
5296,388.2419738769531
5297,383.231689453125
5298,382.71533203125
5299,385.41986083984375
5300,390.13885498046875
5301,391.43280029296875
5302,393.17218017578125
5303,395.607666015625
5304,398.34161376953125
5305,400.5434265136719
5306,402.804931640625
5307,405.2184753417969
5308,407.69256591796875
5309,410.0959167480469
