,Close
2896,13.371391296386719
2897,13.344337463378906
2898,13.40257453918457
2899,13.478391647338867
2900,13.49934196472168
2901,13.53538703918457
2902,13.570636749267578
2903,13.615692138671875
2904,13.659290313720703
2905,13.698112487792969
2906,13.739818572998047
2907,13.78236198425293
2908,13.8262357711792
2909,13.87012004852295
