,Close
5303,203.47293090820312
5304,204.08152770996094
5305,204.6924591064453
5306,205.7945556640625
5307,206.3856658935547
5308,207.51979064941406
5309,208.40394592285156
5310,209.27243041992188
5311,210.22247314453125
5312,211.11373901367188
5313,212.07293701171875
5314,213.0101318359375
5315,213.94863891601562
5316,214.90472412109375
