,Close
1525,4.724326133728027
1526,4.249617099761963
1527,3.630044937133789
1528,2.999885082244873
1529,2.405452013015747
1530,1.788232445716858
1531,1.553530216217041
1532,1.339287519454956
1533,1.1627371311187744
1534,1.0262377262115479
1535,0.9259870052337646
1536,0.8619850277900696
1537,0.8113653659820557
1538,0.7734207510948181
