,Close
3957,7.0102057456970215
3958,7.047668933868408
3959,7.144463062286377
3960,7.223106861114502
3961,7.291089057922363
3962,7.368438243865967
3963,7.447854995727539
3964,7.532599925994873
3965,7.617557048797607
3966,7.704547882080078
3967,7.794651508331299
3968,7.887243747711182
3969,7.982419490814209
3970,8.079882621765137
