,Close
5263,1339.5042724609375
5264,1333.471923828125
5265,1327.9544677734375
5266,1310.8507080078125
5267,1315.332275390625
5268,1318.917236328125
5269,1314.8905029296875
5270,1310.194091796875
5271,1306.1644287109375
5272,1305.8939208984375
5273,1304.263916015625
5274,1301.2144775390625
5275,1298.2637939453125
5276,1295.9029541015625
