,Close
2008,16.23935317993164
2009,16.402658462524414
2010,16.544445037841797
2011,16.677583694458008
2012,16.824193954467773
2013,16.908838272094727
2014,16.993602752685547
2015,17.0653018951416
2016,17.126976013183594
2017,17.180509567260742
2018,17.224470138549805
2019,17.26250457763672
2020,17.294784545898438
2021,17.322250366210938
