,Close
5303,39.533199310302734
5304,38.267581939697266
5305,36.31602478027344
5306,34.326393127441406
5307,32.262630462646484
5308,30.316577911376953
5309,28.774232864379883
5310,27.252365112304688
5311,25.841554641723633
5312,24.54280662536621
5313,23.361249923706055
5314,22.285253524780273
5315,21.291597366333008
5316,20.382389068603516
