Date,Predicted Price,Original Price,21 SMA,RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,Score,Signal,Open,High,Low,Close,Volume
2019-08-29,96.51956,90.9647,93.1267523809535,41.40410189855388,101.31306072918925,92.76137000000105,84.20967927081287,-2.5123546151450142,-3.5919511285687458,0,-1.0,95.7729,96.7501,90.8865,90.9647,19100
2019-08-30,94.14262,86.4497,92.46081428571541,36.521343722066455,100.50605756091028,92.11148500000108,83.71691243909184,-2.929282174950515,-3.4594173378451,-1,-1.0,88.1501,90.0363,86.4203,86.4497,26200
2019-09-02,90.665436,88.7267,91.95030476190588,40.34235163042818,99.91961793937338,91.70298500000106,83.48635206062875,-3.040911662832884,-3.3757162028426566,-1,1.0,89.9092,89.9092,86.4985,88.7267,15800
2019-09-03,89.99967,86.7331,91.46632380952492,38.17566312690659,99.13128078964935,91.14838500000108,83.16548921035276,-3.252750017580226,-3.3511229657901707,0,-1.0,88.0524,90.1926,86.0001,86.7331,49
2019-09-04,88.57584,91.0624,91.1442904761916,45.07446826771306,98.96946181696869,91.04186500000105,83.11426818303343,-3.0362945973101465,-3.2881572920941657,-1,1.0,85.9903,91.0624,85.5115,91.0624,31700
2019-09-05,89.655464,87.5931,90.8776380952392,41.11511062490217,98.99435188966416,90.98176500000105,82.96917811033792,-3.1088586458471497,-3.2522975628447623,-1,-1.0,93.7694,94.6979,86.7331,87.5931,51500
2019-09-06,88.783226,87.5735,90.81946666666778,41.09314910248029,99.01672657392707,90.92655000000109,82.83637342607503,-3.1318457648337272,-3.2282072032425555,1,0.0,87.46600000000002,87.9547,85.5115,87.5735,7700
2019-09-09,88.490654,87.5735,90.76688095238207,41.09314910248028,99.03687085261976,90.87133500000105,82.70579914738235,-3.1141650658649813,-3.205398775767041,1,0.0,87.46600000000002,87.9547,85.5115,87.5735,7700
2019-09-10,88.18345,87.5735,90.71429523809635,41.09314910248028,99.05484593024664,90.81612000000106,82.5773940697555,-3.0648236058083853,-3.1772837417753097,-1,0.0,87.46600000000002,87.9547,85.5115,87.5735,7700
2019-09-11,88.24712,88.1697,90.69010000000112,42.26478248376843,99.0587406758449,90.79071500000109,82.5226893241572,-2.9436788880340425,-3.1305627710270563,1,0.0,88.9319,89.8115,86.9774,88.1697,13300
2019-09-12,88.24491,91.7367,90.83576190476302,48.82314400959297,99.16270954656716,90.94366000000109,82.72461045343495,-2.530671728660593,-3.0105845625537637,-1,1.0,89.7138,92.5772,88.9319,91.7367,47900
2019-09-13,89.99811600000002,92.2938,91.0079523809535,49.78259662698304,99.12660876615108,91.28375500000105,83.44090123385105,-2.133810031388961,-2.835229656320803,0,0.0,90.9842,93.2319,90.0069,92.2938,19100
2019-09-16,91.2618,94.3851,91.4314380952392,53.3204850119195,99.43684729289636,91.51488000000109,83.59291270710573,-1.6317342283255556,-2.5945305707217536,-1,1.0,91.854,96.2126,91.854,94.3851,65800
2019-09-17,92.892265,94.1213,91.63899523809636,52.815020736324996,99.6846954586196,91.70300500000108,83.72131454138251,-1.2408186079388344,-2.3237881781651697,0,0.0,94.7956,97.2388,93.8183,94.1213,45700
