Date,Predicted Price,Original Price,21 SMA,RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,Score,Signal,Open,High,Low,Close,Volume
2020-10-19,13.590114000000002,13.16,12.708095238095243,56.21827632528417,14.02425068986965,12.62,11.21574931013035,-0.2698584438967337,-0.3108781270251923,1,1.0,12.2,13.18,12.2,13.16,5197000.0
2020-10-20,13.865953,13.05,12.640476190476196,54.6475616749261,13.847630926974373,12.573,11.298369073025633,-0.1982508355982375,-0.2883526687398013,0,-1.0,13.22,13.75,12.9,13.05,1861500.0
2020-10-21,14.09357,12.86,12.586666666666673,51.94775804509138,13.745111463117164,12.5395,11.333888536882837,-0.1550454349586942,-0.2616912219835799,1,-1.0,13.14,13.24,12.8,12.86,453000.0
2020-10-22,14.170339000000002,12.79,12.551428571428573,50.94907694573649,13.64051497787446,12.5055,11.370485022125544,-0.1250121958826007,-0.2343554167633841,-1,0.0,12.72,12.93,12.71,12.79,159500.0
2020-10-23,14.185135999999998,13.0,12.529047619047626,53.817501207726146,13.534382506481226,12.478,11.421617493518774,-0.0833051032060865,-0.2041453540519246,-1,1.0,12.97,13.25,12.51,13.0,354000.0
2020-10-26,14.265660999999998,13.62,12.532380952380958,61.058042847758976,13.650218059663105,12.5065,11.362781940336895,-0.0002205707306863,-0.1633603973876769,0,1.0,13.14,13.89,13.01,13.62,3290000.0
2020-10-27,14.417838,13.64,12.560476190476196,61.268990856524255,13.729683956046395,12.5255,11.3213160439536,0.0664721036671984,-0.1173938971767018,0,0.0,13.78,13.8,13.5,13.64,3243000.0
2020-10-28,14.55914,13.53,12.573333333333338,59.364275002107604,13.799918324035218,12.545,11.290081675964782,0.109191753367341,-0.0720767670678932,1,-1.0,13.52,14.0,13.41,13.53,2088500.0
2020-10-29,14.634721,13.04,12.568571428571436,51.6599973265617,13.821330296448323,12.5545,11.287669703551677,0.1023288948319276,-0.0371956346879291,-1,-1.0,13.5,13.53,12.75,13.04,2044000.0
2020-11-02,14.574823,12.88,12.570000000000007,49.405296843476684,13.847064631550474,12.5725,11.297935368449526,0.0830223373488312,-0.013152040280577,0,-1.0,12.81,13.0,12.6,12.88,324500.0
2020-11-03,14.474634,13.38,12.610952380952387,55.88500463643114,13.928128261236274,12.6465,11.364871738763727,0.1068360334820326,0.0108455744719449,1,1.0,12.88,13.5,12.88,13.38,1245000.0
2020-11-04,14.48194,13.27,12.676190476190484,54.239226748737366,13.967156766408992,12.72,11.472843233591005,0.115501054287451,0.0317766704350461,0,-1.0,13.6,13.65,13.1,13.27,876500.0
2020-11-05,14.4870615,13.63,12.763333333333339,58.54227213721329,14.069579337669005,12.796499999999998,11.523420662330992,0.1496915856388483,0.0553596534758065,1,1.0,13.4,13.75,13.39,13.63,822500.0
2020-11-06,14.558374,13.6,12.834761904761915,58.05237376915901,14.142109253084636,12.8755,11.60889074691536,0.1723799895678475,0.0787637206942147,1,0.0,13.77,13.77,13.5,13.6,626500.0
2020-11-09,14.641861,13.62,12.910952380952391,58.30288995946545,14.20769630674483,12.95,11.692303693255168,0.1897868018818176,0.1009683369317353,-1,0.0,13.65,13.75,13.44,13.62,477500.0
2020-11-10,14.720958,13.69,12.985238095238106,59.22084075854721,14.206746300490739,13.0495,11.892253699509261,0.2068458508243082,0.1221438397102499,1,0.0,13.78,13.8,13.58,13.69,371500.0
2020-11-11,14.758598999999998,13.94,13.091904761904766,62.404157964729464,14.202370308923983,13.1615,12.120629691076019,0.2377970048296873,0.1452744727341374,0,1.0,13.7,14.0,13.66,13.94,682000.0
2020-11-12,14.861035,13.75,13.189523809523818,58.656531449927606,14.198342560257409,13.2425,12.286657439742596,0.24417985192985894,0.1650555485732817,1,-1.0,14.09,14.09,13.65,13.75,867500.0
2020-11-13,14.877601,12.54,13.20904761904763,41.54530385491591,14.154162324762796,13.258500000000002,12.36283767523721,0.1498737651629866,0.1620191918912227,0,-1.0,13.25,13.25,12.5,12.54,718000.0
2020-11-16,14.610752,12.47,13.220952380952392,40.803717257479185,14.105516666499565,13.273,12.440483333500438,0.0686952212269709,0.1433543977583723,1,0.0,12.7,12.95,12.43,12.47,69500.0
2020-11-17,14.34543,12.5,13.236190476190488,41.28742049252409,14.137596791437705,13.240000000000006,12.342403208562304,0.0067041087844845,0.1160243399635948,-1,0.0,12.73,12.75,12.45,12.5,161500.0
2020-11-18,14.176236,12.34,13.197142857142866,39.43658724464494,14.18195536982491,13.2045,12.227044630175092,-0.0547043594685696,0.0818786000771619,0,-1.0,12.45,12.47,12.3,12.34,110000.0
2020-11-19,14.00896,12.28,13.160476190476196,38.735337307512005,14.223955530768823,13.1755,12.127044469231176,-0.1069793205275875,0.044107015956212005,1,0.0,12.4,12.44,12.2,12.28,61000.0
2020-11-20,13.846271,12.23,13.130476190476196,38.12691019440665,14.263383058389067,13.1475,12.031616941610933,-0.1507049530322017,0.0051446221585292,0,0.0,12.35,12.42,12.2,12.23,231000.0
2020-11-23,13.795484,12.25,13.10476190476191,38.542743300427134,14.291659849533627,13.11,11.928340150466372,-0.1816500502590958,-0.0322143123249957,1,0.0,12.59,12.65,12.2,12.25,284000.0
2020-11-24,13.7679,12.33,13.072857142857151,40.27192430309384,14.249384961281555,13.0455,11.841615038718444,-0.1974429321290678,-0.0652600362858101,0,1.0,12.5,12.5,12.2,12.33,93500.0
