02Dec2020,CYAN,812,Cyan Limited,30.9,33.43,30.9,33.38,105000,31.1
02Dec2020,JLICL,812,Jubile Life Ins,349.99,367.5,348,359.79,315200,351.53
02Dec2020,CSIL,812,Cres.Star Ins.,2.78,2.78,2.6,2.71,318500,2.7
02Dec2020,EFUG,812,EFU General,119.99,120,116.21,117.83,19600,120
02Dec2020,EFUL,812,EFU Life Assr,195.1,195.1,190,190.58,22700,194.54
02Dec2020,EWIC,812,East West Ins.,0,72,72,72,0,67
02Dec2020,IGIHL,812,IGI Holdings,199,199,194,197.32,66300,198.27
02Dec2020,ALAC,812,Askari Life Ass,7.15,7.3,7.15,7.3,3500,7.51
02Dec2020,JGICL,812,Jubilee Gen.Ins,46.5,49.4,46.5,47.96,19000,49.95
02Dec2020,PIL,812,PICIC Ins.Ltd.,1.65,1.65,1.6,1.65,12500,1.69
02Dec2020,PKGI,812,Pak Gen.Ins.,2.34,2.88,2.34,2.88,7000,2.7
02Dec2020,PAKRI,812,Pak Reinsurance,25.75,26,25.75,26,30000,25.99
02Dec2020,PINL,812,Premier Ins.,4.28,4.5,4.27,4.5,9000,4.99
02Dec2020,RICL,812,Reliance Ins.,7.75,7.75,7.5,7.75,9500,7.69
02Dec2020,SHNI,812,Shaheen Ins.,4.65,4.65,4.65,4.65,500,4.69
02Dec2020,UNIC,812,United InsuranceXD,7.85,7.9,7.76,7.77,34500,7.81
02Dec2020,ASTM,830,Asim Textile,8.88,8.88,8.5,8.5,5500,8.8
02Dec2020,BILF,830,Bilal Fibres,1.5,1.5,1.42,1.45,63000,1.5
02Dec2020,CWSM,830,Chakwal Spinning,2,2.06,2,2.05,30000,2.02
02Dec2020,HIRAT,830,Hira Textile,2.85,2.89,2.84,2.86,28500,2.89
02Dec2020,CFL,830,Crescent Fibres,43.2,43.2,43.2,43.2,500,46.5
02Dec2020,DFSM,830,Dewan Farooque Sp.,1.96,1.99,1.9,1.99,243500,1.94
02Dec2020,DWTM,830,Dewan Textile,2.5,2.54,2.5,2.5,22500,2.25
02Dec2020,DMIL,830,D.M.Industries,0,43,43,43,0,40
02Dec2020,DSIL,830,D.S. Ind. Ltd.,2.22,2.34,2.2,2.26,88500,2.25
02Dec2020,FZCM,830,Fazal Cloth,132,132,130,131.02,2100,128.3
02Dec2020,GADT,830,Gadoon Textile,195.99,199,190,191.96,11800,192.22
02Dec2020,JATM,830,J.A.Textile,8.2,8.2,8,8.05,7000,8.12
02Dec2020,JKSM,830,J.K.Spinning,0,38.65,38.65,39,500,39
02Dec2020,JDMT,830,Janana D Mal,71.26,80.6,71.26,73.36,4000,77
02Dec2020,KOSM,830,Kohinoor Spining,3.75,3.75,3.61,3.62,1798500,3.69
02Dec2020,MQTM,830,Maqbool Textile,24.01,24.01,24.01,24.01,500,24.01
02Dec2020,NAGC,830,Nagina Cotton,40.52,40.52,40.52,40.52,500,43.8
02Dec2020,NCML,830,Nazir Cotton Mills,3.65,3.65,3.6,3.6,1000,3.5
02Dec2020,OML,818,Olympia Mills,0,11.3,11.3,11.9,5000,11.9
02Dec2020,PRET,830,Premium Tex.,218,218,218,218,200,235
02Dec2020,RAVT,830,Ravi Textile,8.5,8.68,7.75,7.91,171000,7.95
02Dec2020,RCML,830,Reliance Cotton,0,135.95,135.95,135.95,400,135.95
02Dec2020,RUBY,830,Ruby Textile,7.01,7.45,7.01,7.45,1000,7.44
02Dec2020,SAIF,830,Saif Textile,14,14.5,14,14.16,5000,14.26
02Dec2020,SLYT,830,Sally Textile,4.27,4.27,4.25,4.25,11500,4.17
02Dec2020,SNAI,830,Sana Ind,50,53.5,50,53,1500,50
02Dec2020,SSML,830,Saritow Spinning,6.48,6.48,5.85,6.05,78500,5.97
02Dec2020,SERT,830,Service Textile,15.2,15.65,15.03,15.65,16500,15.38
02Dec2020,SHDT,830,Shadab Textile,35,35,33,33.03,11500,34
02Dec2020,SHCM,830,Shadman Cotton,15.2,15.2,14.5,14.5,4500,15.13
02Dec2020,UNITY,834,Unity Foods Ltd,27.38,27.68,26.86,27.2,39756000,27.47
02Dec2020,SMTM,831,Samin Textile,3.53,3.53,3.35,3.39,28000,3.41
02Dec2020,SERF,831,Service Fabrics,20.2,20.4,19.85,20.11,243000,19.94
02Dec2020,STJT,831,Shahtaj Textile,112.86,112.86,101.75,101.75,1000,109.99
02Dec2020,YOUW,831,Yousuf Weaving,3.93,3.97,3.78,3.79,260500,3.83
02Dec2020,ZTL,831,Zephyr Textile,11.49,11.78,11.25,11.27,31500,11.49
02Dec2020,ADMM,829,Artistic Denim,82.05,88.04,81.9,88.04,302000,81.9
02Dec2020,BHAT,829,Bhanero Tex.,0,899,899,900,100,900
02Dec2020,CRTM,829,Crescent Tex.,22.69,23.1,22.35,22.51,496500,22.38
02Dec2020,NCL,829,Nishat (Chun.)XD,39.65,39.73,39.2,39.4,329000,39.26
02Dec2020,REWM,829,Reliance Weaving,0,34.66,34.66,34.66,0,34.55
02Dec2020,GFIL,829,Ghazi Fabrics,4.17,4.2,4.17,4.18,2000,4.3
02Dec2020,GATM,829,Gul Ahmed,34.25,35.2,34.22,34.6,2086500,34.04
02Dec2020,HAEL,829,Hala Enterprise,6.71,6.95,6.71,6.81,2500,6.9
02Dec2020,INKL,829,Int.Knitwear,12.42,12.42,12.42,12.42,500,12.4
02Dec2020,ILP,829,Interloop Ltd.,63,63,60,61.53,1285500,62.37
02Dec2020,JUBS,829,Jubilee Spinning,4.2,4.4,4.2,4.2,2000,4.2
02Dec2020,KML,829,Kohinoor Mills,34.75,35.01,34.75,35,19000,35
02Dec2020,KOIL,829,Kohinoor Ind.,9.19,9.6,9,9,181500,9.15
02Dec2020,BTL,829,Blessed Tex.,248,272.72,248,272.72,300,268
02Dec2020,KTML,829,Kohinoor Textile,59,60,57.81,58,49000,58.64
02Dec2020,ANL,829,Azgard Nine,21.2,21.38,20.75,21.15,3298500,20.92
02Dec2020,MTIL,829,Mian Textile,8.46,8.65,8.4,8.45,30000,8.38
02Dec2020,NML,829,Nishat Mills Ltd,93,94.76,92.91,93.28,844000,92.07
02Dec2020,REDCO,829,Redco Textile,6.3,6.5,6.23,6.23,3000,6.33
02Dec2020,STML,829,Shams Textile,0,31,31,31,2000,31
02Dec2020,SURC,829,Suraj Cotton,212,212,200,202.5,600,204.75
02Dec2020,TOWL,829,Towellers Limited,72.25,72.25,72.05,72.05,2000,74
02Dec2020,ZAHID,829,ZahidJee Tex.,20.16,20.2,20.16,20.2,7500,21.79
02Dec2020,MSOT,829,Masood Textile,0,53.01,53.01,53.01,1000,53.01
02Dec2020,SAPT,829,Sapphire Tex.,1053,1053,1053,1053,50,1137.58
02Dec2020,BNWM,835,Bannu Woollen,44.1,44.5,43.21,43.88,51500,43.19
02Dec2020,BNL,835,Bunnys Limited,36,37.27,36,37.27,8500,34.67
02Dec2020,AGL,805,Agritech Limited,4.83,5.1,4.83,5.01,1021500,4.85
02Dec2020,PSYL,827,Pak Synthetics,18.5,18.5,18.5,18.5,2000,18
02Dec2020,RUPL,827,Rupali Polyester,0,20.49,20.49,20.49,5000,20.49
02Dec2020,TRPOL,827,Tri-Star Poly,8.1,8.25,8.1,8.16,191000,8.09
02Dec2020,THALL,802,Thal Limited,457,467.99,452.05,463.49,116300,454.66
02Dec2020,ADAMS,826,Adam Sugar,22,22.29,22,22.15,1500,21.6
02Dec2020,AABS,826,AL-Abbas Sugar,340.5,341,332,333.5,2000,340.5
02Dec2020,AGSML,826,Abdullah Shah,3,4.05,3,4.05,1633000,3.05
02Dec2020,CHAS,826,Chashma Sugar,96,96.5,95.01,95.01,7500,96
02Dec2020,IML,826,Imperial Limited,15,15.3,14.81,15.3,12000,15
02Dec2020,DWSM,826,Dewan Sugar,2.91,3.65,2.91,3.26,634000,2.65
02Dec2020,FCEPL,810,Frieslandcampina,68.5,70.5,68,69.88,354500,68.54
02Dec2020,FRSM,826,Faran Sugar,45.99,47.85,45.99,47.39,14500,45.3
02Dec2020,HABSM,826,Habib Sugar,35.5,35.9,35.37,35.56,41500,35
02Dec2020,HRPL,826,Habib Rice Prod,32.32,33,32.32,32.96,5500,32.95
02Dec2020,HSM,826,Husein Sugar,18.47,18.64,18.35,18.4,6500,18
02Dec2020,JDWS,826,J.D.W.Sugar,229.96,229.96,229.96,225.99,100,225.99
02Dec2020,JSML,826,Jauharabad Sug,26.5,27.72,26.49,27.72,117000,25.8
02Dec2020,MRNS,826,Mehran Sugar,65.5,67,65.5,65.67,16500,65.5
02Dec2020,SKRS,826,Sakrand Sugar,9.12,10.2,9.05,9.89,576000,9.23
02Dec2020,SHJS,826,Shahtaj Sugar,64.83,64.83,64.83,64.83,3400,60.31
02Dec2020,SHSML,826,Shahmurad Sugar,100,102.99,99,100.49,48500,100.27
02Dec2020,TICL,826,Thal Ind.Corp.,272,279,272,279,200,284
02Dec2020,ACPL,804,Attock Cement,143.55,145,142.75,143.08,33600,143.38
02Dec2020,BWCL,804,Bestway CementXD,155.4,156.48,154,156.38,6400,153.98
02Dec2020,CHCC,804,Cherat Cement,134,135.1,132.5,134.53,495500,133.92
02Dec2020,DNCC,804,Dandot Cement,0,8.8233,8.8233,8.8233,0,8.75
02Dec2020,DGKC,804,D.G.K.Cement,106.79,107.35,105.4,106.74,2226668,106.13
02Dec2020,POWER,804,Power Cement,9.85,9.9,9.64,9.75,5263000,9.79
02Dec2020,FCCL,804,Fauji Cement,21.4,21.65,21.25,21.58,6392000,21.45
02Dec2020,FECTC,804,Fecto Cement,35.5,35.86,35.01,35.05,19500,35.49
02Dec2020,FLYNG,804,Flying Cement,9.99,10,9.81,9.95,129500,9.81
02Dec2020,GWLC,804,Gharibwal Cement,28.53,28.8,28,28.76,120000,28.53
02Dec2020,JVDC,804,Javedan Corp.,22.46,22.46,22.46,22.46,1500,22
02Dec2020,KOHC,804,Kohat Cement,215.58,216,212,214.12,199700,215.58
02Dec2020,LUCK,804,Lucky Cement,662,674.25,662,669.53,827309,661.6
02Dec2020,MLCF,804,Maple Leaf,40.39,40.48,39.6,40.17,31559029,40.11
02Dec2020,DCL,804,Dewan Cement,9.35,9.43,9.28,9.36,460500,9.3
02Dec2020,PIOC,804,Pioneer Cement,94,96.51,93.1,95.46,1212500,93.53
02Dec2020,SMCPL,804,Safe Mix Con.Lt,6.95,6.95,6.85,6.92,17000,6.8
02Dec2020,THCCL,804,Thatta Cement,20.23,20.23,19.67,19.8,32000,19.89
02Dec2020,KHTC,832,Khyber Tobacco,425,429,419,420.59,3700,428.88
02Dec2020,ATRL,825,Attock Refinery,143.51,152.5,142.11,149.95,6672500,144.02
02Dec2020,BYCO,825,Byco Petroleum,9.3,9.61,9.16,9.41,5569500,9.25
02Dec2020,NRL,825,National Refinery,185,199.99,183.6,199.99,1170000,186.04
02Dec2020,PRL,825,Pak Refinery,19.38,20.2,19.15,19.63,34602000,19.41
02Dec2020,ALTN,824,Altern Energy,25.94,25.95,25.85,25.85,2500,25.95
02Dec2020,EPQL,824,Engro PowergenXD,19.7,19.7,19.62,19.7,14500,19.57
02Dec2020,AEL,824,Arshad Energy,9.6,9.6,9.6,9.6,2000,9.5
02Dec2020,HUBC,824,Hub Power Co.,83.8,85.2,82.8,84.76,6196357,83.66
02Dec2020,KEL,824,K-Electric Ltd.,3.73,3.79,3.7,3.75,4240500,3.69
02Dec2020,KOHE,824,Kohinoor Energy,35,35,34.51,34.96,42000,34.99
02Dec2020,KOHP,824,Kohinoor Power,3.42,3.75,3.42,3.75,1000,3.75
02Dec2020,LPL,824,Lalpir Power,12.67,12.75,12.5,12.6,428000,12.57
02Dec2020,KAPCO,824,Kot Addu Power,29.25,29.25,28.75,29.05,4070000,28.78
02Dec2020,NCPL,824,Nishat ChunPow,13.25,13.6,13.25,13.5,98500,13.5
02Dec2020,NPL,824,Nishat Power,23.45,23.45,22.9,22.9,66000,23.35
02Dec2020,PKGP,824,Pakgen Power,18,18.1,18,18.1,101500,18.1
02Dec2020,SPWL,824,Saif Power Ltd.,15,15,14.59,14.8,147000,14.74
02Dec2020,SEL,824,Sitara Energy,17.59,17.59,17.59,17.59,500,17.98
02Dec2020,TSPL,824,Tri-Star Power XD,3.6,3.7,3.51,3.6,14500,3.53
02Dec2020,APL,821,Attock Petroleum,330.05,333.97,329,332.58,13600,333.43
02Dec2020,PSO,821,P.S.O.,200.5,203.5,199.25,202.71,626007,201.4
02Dec2020,SHEL,821,Shell Pakistan,242.75,248.35,242.75,243.8,323900,242.75
02Dec2020,SSGC,821,Sui South Gas,14.4,14.93,14.26,14.75,1994500,14.28
02Dec2020,SNGP,821,Sui North Gas,44.48,45.88,44.11,45.32,8326976,44.04
02Dec2020,HASCOL,821,Hascol Petrol,14.7,15.38,14.61,15.1,24702639,14.75
02Dec2020,HTL,821,HI-Tech Lub.XD,40.5,42.59,40.5,41.96,520500,40.41
02Dec2020,MARI,820,Mari Petroleum,1365,1380,1351,1378.96,17960,1369.94
02Dec2020,OGDC,820,Oil & Gas Dev.,100,101.2,99.5,100.37,2348111,100.19
02Dec2020,POL,820,Pak Oilfields,396.15,404,393.73,400.32,486029,398.93
02Dec2020,PPL,820,Pak Petroleum,91.21,91.97,90.4,91.19,2874611,92.08
02Dec2020,AGHA,808,Agha Steel Ind.,33.38,33.88,33,33.25,2156500,33.32
02Dec2020,ASL,808,Aisha Steel Mill,16.35,17.26,16.35,17.04,13214000,16.38
02Dec2020,ASTL,808,Amreli Steels,42.39,43.15,41.8,42.37,2889000,42.06
02Dec2020,BCL,808,Bolan Casting,104.04,105,100,100,6500,103.89
02Dec2020,DADX,808,Dadex Eternit,26.5,26.5,26.5,26.5,500,26.5
02Dec2020,DSL,808,Dost Steels Ltd.,5,5.07,4.88,4.95,4034500,4.93
02Dec2020,CSAP,808,Crescent Steel,75.49,77.68,75.49,76.97,255500,75.35
02Dec2020,INIL,808,Int. Ind.Ltd.,139.9,148,139.3,144.89,1402500,138.94
02Dec2020,ISL,808,Inter.Steel Ltd,78,80.39,77.73,79.61,5188500,77.89
02Dec2020,ITTEFAQ,808,Ittefaq Iron Ind,16,16.74,15.79,16.12,501000,15.97
02Dec2020,KSBP,808,K.S.B.Pumps,391,400,390,397.18,13700,391.5
02Dec2020,MUGHAL,808,Mughal Iron,65.9,66.35,63.95,64.79,5112500,65.88
02Dec2020,MSCL,808,Metro Steel,14.44,14.45,14.01,14.01,5500,13.45
02Dec2020,PECO,808,Pak Engineering,268.7,268.75,268.7,268.75,1300,250
02Dec2020,AGTL,801,AL-Ghazi Tractors,372.7,400.67,371,400.67,56500,372.72
02Dec2020,ATLH,801,Atlas Honda Ltd,480,500,480,495.33,1700,482.71
02Dec2020,DFML,801,Dewan Motors,6.63,6.75,6.55,6.61,120500,6.54
02Dec2020,GAIL,801,Ghani Automobile,5.04,5.15,5.01,5.15,210500,5.04
02Dec2020,GHNI,801,Ghandhara Ind.,273.5,280,273,275.38,1120000,274.39
02Dec2020,GHNL,801,Ghand Nissan,90.25,93.6,89.5,90.95,629500,89.95
02Dec2020,HINO,801,Hinopak Motor,425,425,420.2,420.2,600,419
02Dec2020,HCAR,801,Honda Atlas Cars,297.5,310,297.5,307.29,480000,296.6
02Dec2020,INDU,801,Indus Motor Co,1145,1229,1143,1218.48,250950,1144.3
02Dec2020,MTL,801,Millat Tractors,1055,1122.99,1055,1122.99,148050,1044.65
02Dec2020,PSMC,801,Pak Suzuki,194,197.4,193,196.42,354300,192.65
02Dec2020,SAZEW,801,Sazgar Eng,160.5,162.5,158.7,161.29,1443700,158.59
02Dec2020,AGIL,802,Agriautos Ind.,222,234.98,222,232.33,16900,220.04
02Dec2020,ATBA,802,Atlas Battery,250,257.5,249,252.8,68500,248.83
02Dec2020,EXIDE,802,Exide (PAK),355.05,376.99,355,368.65,11600,364
02Dec2020,GTYR,802,General Tyre,71.45,72.16,70.5,71.6,556000,71
02Dec2020,LOADS,802,Loads Limited,17.99,18.16,17.5,17.84,578000,17.67
02Dec2020,PCAL,803,Pakistan Cables,128,129,127.52,128,6000,127.99
02Dec2020,PAEL,803,Pak Elektron,34.09,34.85,34,34.13,6565000,33.86
02Dec2020,TPL,828,TPL Corp Ltd,7.38,7.49,7.22,7.33,933000,7.32
02Dec2020,TPLT,828,TPL Trakker Ltd,9.95,10,9.55,10,62500,9.95
02Dec2020,AVN,828,Avanceon Ltd,70.4,72.75,69.5,71.37,6677000,70.07
02Dec2020,WAVES,803,Waves Singer,27.4,27.98,26.75,27.24,691000,27.25
02Dec2020,SIEM,803,Siemens Pak.,530,535,522,531.14,2650,530
02Dec2020,SPEL,818,Synthetic Prod,46,47.98,45.67,46.58,631500,45.11
02Dec2020,PNSC,833,P.N.S.C,91.99,96.75,90.1,96.7,275000,90
02Dec2020,PIBTL,833,Pak Int.Bulk,12.8,13.14,12.75,12.94,18689000,12.79
02Dec2020,PICT,833,Pak.Int.Cont.,183,185.75,178.11,181.35,39600,182.17
02Dec2020,PIAA,833,P.I.A.C.(A),4.45,4.53,4.4,4.44,651500,4.45
02Dec2020,PIAB,833,P.I.A.C.(B),0,12.8,12.8,12.8,0,11.8
02Dec2020,HUMNL,828,Hum Network,6.01,6.18,5.89,6.05,25599500,6.03
02Dec2020,NETSOL,828,Netsol Tech.,81,87.23,80.1,86.34,8574500,81.15
02Dec2020,PAKD,828,Pak Datacom,54.02,58.98,54.02,58.27,9500,55.25
02Dec2020,MDTL,828,Media Times Ltd,1.46,1.47,1.4,1.41,268000,1.41
02Dec2020,SYS,828,Systems Limited,370,374.8,363,367.3,316300,369.15
02Dec2020,PTC,828,P.T.C.L.,9.15,9.2,9.1,9.11,745000,9.11
02Dec2020,TRG,828,TRG Pak Ltd,67.49,72,66.85,71.25,38584000,67.4
02Dec2020,TELE,828,Telecard Limited,1.6,1.75,1.6,1.74,431000,1.59
02Dec2020,WTL,828,WorldCall Telecom,1.04,1.07,1.03,1.03,3160500,1.03
02Dec2020,DAWH,813,Dawood HerculesXD,121.98,122.5,121.22,122.06,63444,121.39
02Dec2020,ENGRO,809,Engro Corp,308.25,312,308.9,311.44,258293,309.04
02Dec2020,EFERT,809,Engro Fert.XD,61.2,61.85,61.01,61.47,2105737,61.14
02Dec2020,FFBL,809,Fauji Fert Bin,21.05,21.8,21,21.39,11060500,20.94
02Dec2020,FFBLR,809,Fauji Bin(R),6.45,7.24,6.45,7.02,11290000,6.45
02Dec2020,FFC,809,Fauji Fert.,104.25,104.6,103.65,103.83,1937627,104
02Dec2020,ABOT,823,Abbott Lab.XD,735,792.38,729.91,756.37,167200,742.45
02Dec2020,AGP,823,AGP Limited,110,110.51,109.55,110.03,387500,109.82
02Dec2020,FEROZ,823,Ferozsons (Lab)XB,323.25,336.75,323,327.22,630700,319.29
02Dec2020,GLAXO,823,GlaxoSmithKline,181.8,184.89,180,182.97,79900,180.88
02Dec2020,GSKCH,823,Glaxo Healthcar,270,270.16,266,267.93,44400,267.96
02Dec2020,HINOON,823,Highnoon (Lab),629,640,629,637.21,8250,630
02Dec2020,SAPL,823,Sanofi-Aventis,800,830,800,830,400,830
02Dec2020,OTSU,823,Otsuka Pak,280,306,280,293.46,3600,289.16
02Dec2020,SEARL,823,The Searle Co.,243.4,250.25,242.5,245.25,1300081,241.68
02Dec2020,SEARLR1,823,The Searle Co.(R),70.01,75.11,70.01,75.11,382100,69.87
02Dec2020,WYETH,823,Wyeth Pak Ltd,1125,1200,1076.01,1159.47,5750,1156.22
02Dec2020,BAPL,805,Bawany Air Products,18,18,17.2,17.25,3000,18
02Dec2020,BIFO,805,Biafo Ind.,151,153.8,148,152.72,26600,150.59
02Dec2020,BERG,805,Berger Paints,84.2,85.99,84,85.25,3000,85
02Dec2020,ARPL,805,Archroma Pak,578.99,580,571.1,574.73,6700,569.33
02Dec2020,COLG,805,Colgate Palm,2950,2950,2950,2950,60,2947.99
02Dec2020,CTM,830,Colony Tex.Mills Ltd,4.01,4.12,4,4.07,295000,4.06
02Dec2020,DOL,805,Descon Oxychem,33.05,34.1,33,33.18,2861000,32.82
02Dec2020,DYNO,805,Dynea Pakistan,188.5,192.95,188,188.11,21000,188
02Dec2020,EPCL,805,Engro Polymer,45.1,46.48,45.1,45.72,4420500,44.94
02Dec2020,FATIMA,809,Fatima Fert.,28.18,28.2,27.8,28.03,48500,28.18
02Dec2020,GGL,805,Ghani Glo HolXR,13.15,13.48,13.06,13.41,1259500,13.07
02Dec2020,ICI,805,ICI Pakistan,730,743,730,738.46,121150,730.02
02Dec2020,ICL,805,Ittehad Chem.,30.07,32.19,30.07,31.79,1919500,29.95
02Dec2020,LPGL,805,Leiner Pak Gelat,14.99,15.09,14.41,14.41,4500,14.05
02Dec2020,LOTCHEM,805,Lotte Chemical,12.95,13.25,12.9,12.99,7903500,12.94
02Dec2020,PPVC,805,Pak.P.V.C.,3.6,3.8,3.6,3.8,17000,3.7
02Dec2020,NICL,805,Nimir Ind.Chem.,90,90,88,90,17000,89.99
02Dec2020,PAKOXY,805,Pak Oxygen Ltd.,160.01,162,158.11,158.7,24900,159.77
02Dec2020,NRSL,805,Nimir Resins,8.26,8.49,8.26,8.33,333500,8.32
02Dec2020,SARC,805,Sardar Chemical,23.5,24.56,23.5,24.56,37500,22.85
02Dec2020,SITC,805,Sitara Chemical,330,330,330,330,200,328.81
02Dec2020,SPL,805,Sitara Peroxide,23.1,23.9,23,23.44,413000,23.18
02Dec2020,CEPB,822,Century Paper,111.1,112.5,109,109.77,450000,110.68
02Dec2020,CPPL,822,Cherat Pack,221,226.8,221,224.21,5500,220.49
02Dec2020,MERIT,822,Merit Packaging,14,14.3,13.8,14.3,94500,14.29
02Dec2020,PKGS,822,Packages Ltd.,551.14,579,535.5,541.08,67400,551.14
02Dec2020,PPP,822,Pak Paper Prod,95,95,93.5,93.5,9000,93.01
