,Close
4579,153.8326873779297
4580,153.50997924804688
4581,153.12777709960938
4582,152.90553283691406
4583,152.7432098388672
4584,152.43988037109375
4585,152.1819305419922
4586,151.90476989746094
4587,151.63970947265625
4588,151.38555908203125
4589,151.1109619140625
4590,150.8432159423828
4591,150.5707550048828
4592,150.29762268066406
