,Close
5135,36.652034759521484
5136,36.7054443359375
5137,36.767269134521484
5138,36.941062927246094
5139,37.01166534423828
5140,37.131229400634766
5141,37.234657287597656
5142,37.33937072753906
5143,37.447052001953125
5144,37.55097961425781
5145,37.65633773803711
5146,37.76063919067383
5147,37.86465072631836
5148,37.96834945678711
