,Close
4114,125.69252014160156
4115,125.5804214477539
4116,125.4537582397461
4117,125.46436309814453
4118,125.32315826416016
4119,125.30638122558594
4120,125.2471923828125
4121,125.18595123291016
4122,125.13291931152344
4123,125.0737075805664
4124,125.01942443847656
4125,124.96385192871094
4126,124.9084243774414
4127,124.85369110107422
