,Close
5158,32.1121711730957
5159,31.79440689086914
5160,31.461442947387695
5161,31.17241859436035
5162,30.90104866027832
5163,30.58188247680664
5164,30.306941986083984
5165,30.039966583251953
5166,29.78410530090332
5167,29.53653907775879
5168,29.29579734802246
5169,29.0656681060791
5170,28.843490600585938
5171,28.62913703918457
