,Close
5158,63.69951248168945
5159,63.7812614440918
5160,63.86302947998047
5161,63.955543518066406
5162,64.04796600341797
5163,64.14331817626953
5164,64.23652648925781
5165,64.33042907714844
5166,64.42520904541016
5167,64.5203857421875
5168,64.61602783203125
5169,64.71211242675781
5170,64.80867004394531
5171,64.90571594238281
