,Close
5158,877.3929443359375
5159,875.8825073242188
5160,879.8707885742188
5161,885.09423828125
5162,884.9732666015625
5163,884.2809448242188
5164,885.592041015625
5165,888.131103515625
5166,889.9671020507812
5167,890.6566772460938
5168,891.6251831054688
5169,893.1912841796875
5170,894.8604125976562
5171,896.1903686523438
