,Close
5289,1741.591796875
5290,1737.0589599609375
5291,1734.6363525390625
5292,1735.7188720703125
5293,1744.773193359375
5294,1752.0240478515625
5295,1756.0101318359375
5296,1760.8741455078125
5297,1766.35546875
5298,1771.990478515625
5299,1777.3546142578125
5300,1782.6492919921875
5301,1788.0570068359375
5302,1793.50390625
