,Close
5158,44.024662017822266
5159,44.093055725097656
5160,44.26675033569336
5161,44.354148864746094
5162,44.45183563232422
5163,44.56655502319336
5164,44.674468994140625
5165,44.7914924621582
5166,44.90070724487305
5167,45.01282501220703
5168,45.12755584716797
5169,45.242069244384766
5170,45.35814666748047
5171,45.474327087402344
