,Close
5158,1313.8145751953125
5159,1308.6539306640625
5160,1304.8447265625
5161,1301.7418212890625
5162,1298.329345703125
5163,1294.640380859375
5164,1290.984375
5165,1287.4842529296875
5166,1284.0006103515625
5167,1280.483154296875
5168,1276.9674072265625
5169,1273.4779052734375
5170,1270.0093994140625
5171,1266.5487060546875
