,Unnamed: 0,Unnamed: 0.1,Date,Open,High,Low,Close,Volume,Predicted Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support,Score,Label,Diff,RSI change,21 SMA change,Pred
1015,1115,4867,2019-08-29,355.2669,355.2669,343.6076,344.69699999999995,205600,355.2032,350.3098047619045,364.2727179999998,372.62113200000016,414.009009000002,44.59603160231905,375.5999813022995,349.36071999999984,323.12145869770006,-4.413573686261317,-6.100358784796513,Bullish,532.7237,323.1743,535380.9523809524,352.1067333333333,359.5164666666667,363.7660333333334,340.4474333333333,336.19786666666664,328.78813333333335,-1,-1.0,0.0,-4.494679093898867,-1.2487476190477196,-1
1016,1116,4868,2019-08-30,345.4625,349.8789,340.5553,343.5291,327200,350.35446,349.08302380952364,363.1790159999998,372.16947900000014,413.1138980000019,44.042147105194104,371.97647277316935,347.9091899999998,323.8419072268302,-4.5986957677657765,-5.8000261813903675,Bullish,524.938,323.1743,531642.8571428572,348.75356666666664,353.97803333333326,358.07716666666664,339.42996666666664,335.3308333333333,330.10636666666664,1,0.0,-1.0,-0.5538844971249475,-1.2267809523808637,0
1017,1117,4869,2019-09-02,345.9532,352.3325,343.7941,345.1484,257900,347.02576,347.7777238095236,362.51576599999987,371.72567700000013,412.2839045000019,45.0609967808425,368.757689282888,346.71527999999984,324.67287071711155,-4.5621527174600365,-5.5524514886043015,Bullish,524.938,323.1743,535552.3809523811,350.3892333333334,355.63006666666666,358.9276333333333,341.85083333333336,338.5532666666668,333.31243333333344,-1,0.0,0.0,1.0188496756483971,-1.3053000000000452,0
1018,1118,4870,2019-09-03,344.5301,346.7874,331.2318,334.3527,233800,346.9038,346.1265857142855,361.77144999999985,371.16783300000014,411.40788200000196,39.85143483072815,365.4952895693653,345.05175999999983,324.6082304306343,-5.342727219728033,-5.510506634829048,Bullish,524.938,323.1743,535761.9047619047,343.6828000000001,353.0129,359.2384,328.12720000000013,321.90170000000006,312.5716000000001,-1,-1.0,0.0,-5.209561950114349,-1.6511380952380819,-1
1019,1119,4871,2019-09-04,334.6668,351.0664,326.3246,350.3304,943100,341.39972,345.30312380952364,361.30566599999975,370.80421500000017,410.632162000002,49.2103183398046,364.5421692228434,344.7072799999998,324.87239077715617,-4.618828300197549,-5.332170967902748,Bullish,522.5513,323.1743,532571.4285714285,358.82299999999987,367.3156,383.56479999999993,334.0811999999999,317.83199999999994,309.3393999999999,0,1.0,-1.0,9.358883509076449,-0.8234619047618708,1
1020,1120,4872,2019-09-05,351.3412,360.1741,344.01,346.2084,1101200,344.48843,344.77876190476167,360.9050479999997,370.46562300000016,409.82331850000196,47.17114746768547,364.5453546325992,344.7097349999998,324.87411536740024,-4.327855319936361,-5.1313078383094695,Bullish,522.5513,323.1743,570904.7619047619,356.2516666666667,366.29493333333335,372.41576666666674,340.08756666666665,333.9667333333333,323.9234666666666,-1,-1.0,0.0,-2.0391708721191293,-0.5243619047619745,-1
1021,1121,4873,2019-09-06,345.3643,346.4439,335.6482,343.48,294100,345.37457,344.651176190476,360.30657399999967,370.0903250000002,409.11698500000193,45.817778513306216,364.61169818924714,344.8785399999997,325.14538181075227,-4.268214890159754,-4.958689248679527,Bullish,522.5513,323.1743,614366.6666666665,348.06653333333327,352.65306666666663,358.8622333333333,337.27083333333326,331.06166666666667,326.47513333333325,-1,0.0,0.0,-1.3533689543792562,-0.12758571428565801,-1
1022,1122,4874,2019-09-09,345.3643,346.4439,335.6482,343.48,294100,344.72873,344.81194285714264,359.7681619999998,369.77783900000014,408.5318090000019,45.81777851330623,364.67169969028913,345.0473449999997,325.42299030971026,-4.172847432184824,-4.801520885380587,Bullish,522.5513,323.1743,603628.5714285715,348.06653333333327,352.65306666666663,358.8622333333333,337.27083333333326,331.06166666666667,326.47513333333325,1,0.0,0.0,1.4210854715202004e-14,0.16076666666663186,0
1023,1123,4875,2019-09-10,345.3643,346.4439,335.6482,343.48,294100,344.44687000000005,344.97270952380927,359.1070719999997,369.54612400000013,407.9795600000019,45.817778513306216,364.72525302588366,345.21614999999963,325.70704697411566,-4.050575521438873,-4.651331812592244,Bullish,522.5513,323.1743,591990.4761904762,348.06653333333327,352.65306666666663,358.8622333333333,337.27083333333326,331.06166666666667,326.47513333333325,-1,0.0,0.0,-1.4210854715202004e-14,0.16076666666663186,0
1024,1124,4876,2019-09-11,350.0,352.0,335.01,339.72,238100,344.89197,344.95442857142837,358.1240519999997,369.2721960000002,407.42573500000196,43.661654143641776,364.72688434023087,345.1969549999997,325.6670256597685,-4.2085610555103585,-4.5627776611758675,Bullish,522.5513,323.1743,580352.3809523811,349.47666666666674,359.2333333333333,366.4666666666667,332.4866666666667,325.25333333333333,315.49666666666667,-1,-1.0,0.0,-2.1561243696644397,-0.018280952380905546,-1
1025,1125,4877,2019-09-12,342.0,356.7,342.0,356.7,669800,342.72992,345.7447190476188,357.7114639999997,369.13617200000016,407.0033295000019,54.15406205682781,366.025259986006,346.0267599999996,326.0282600139933,-2.929848171315598,-4.236191763203813,Bullish,522.5513,323.1743,566047.6190476189,361.6,366.5,376.3,346.9000000000001,337.1,332.2000000000001,0,1.0,0.0,10.492407913186035,0.790290476190421,1
1026,1126,4878,2019-09-13,362.0,374.53,355.0,373.4,1297400,347.41663,347.3302476190473,357.74966599999976,368.98538800000017,406.5659870000019,61.70755228039111,369.03501209990236,348.53804499999967,328.041077900097,-0.5624252771879128,-3.501438466000633,Bullish,522.5513,323.1743,572300.0,380.28666666666646,387.17333333333323,399.8166666666665,360.75666666666655,348.1133333333333,341.22666666666663,0,1.0,1.0,7.553490223563301,1.58552857142854,1
1027,1127,4879,2019-09-16,373.0,373.0,363.51,365.4,925800,354.93726000000004,349.340995238095,357.6802759999998,368.79974900000013,406.0352055000019,56.8734628521625,370.5365513482915,350.1875699999996,329.83858865170777,0.6606259962989043,-2.6690255735407256,Bullish,522.5513,323.1743,608438.0952380953,371.09666666666664,376.7933333333333,380.58666666666664,361.60666666666657,357.8133333333333,352.11666666666656,-1,-1.0,1.0,-4.834089428228616,2.010747619047663,-1
1028,1128,4880,2019-09-17,366.0,366.0,349.97,352.89,1303300,359.5409,350.3162571428569,357.30179999999984,368.51678500000014,405.43343400000185,50.244886863997365,370.5975890264281,350.8798749999997,331.16216097357125,0.613379831693976,-2.0125444924937854,Bullish,522.5513,323.1743,620309.5238095238,362.60333333333335,372.31666666666666,378.63333333333327,346.5733333333334,340.25666666666666,330.54333333333335,0,-1.0,1.0,-6.628575988165132,0.9752619047619078,-1
1029,1129,4881,2019-09-18,350.0,354.0,338.0,340.07,1147900,359.24307000000005,350.3651190476188,356.62020799999976,368.10562100000016,404.7958275000019,44.51866584311488,370.4226832836207,350.2029599999997,329.98323671637866,-0.4533045403662186,-1.7006965020682718,Bullish,522.5513,323.1743,646833.3333333335,350.0466666666666,360.02333333333326,366.0466666666666,334.0466666666666,328.0233333333333,318.0466666666666,1,-1.0,0.0,-5.726221020882484,0.04886190476190677,-1
1030,1130,4882,2019-09-19,338.0,354.3,336.0,352.75,1585100,349.6324,350.3242476190474,356.20006799999976,367.83391700000016,404.2119540000019,50.52461101712754,367.94932565348915,349.4303499999997,330.91137434651023,-0.2723500792695859,-1.4150272175085348,Bullish,522.5513,323.1743,669300.0,359.36666666666673,365.98333333333335,377.66666666666674,341.06666666666666,329.3833333333333,322.76666666666665,-1,1.0,-1.0,6.005945174012659,-0.0408714285713927,1
1031,1131,4883,2019-09-20,353.99,353.99,344.0,346.57,675400,352.43195,349.2941428571426,355.7024539999997,367.5248510000001,403.5686210000019,47.80822792487731,366.5420017146061,348.7260999999997,330.9101982853933,-0.6204643894728292,-1.2561146519013937,Bullish,522.5513,323.1743,705304.7619047619,352.3733333333333,358.17666666666673,362.3633333333333,342.3833333333333,338.19666666666666,332.3933333333333,1,-1.0,0.0,-2.716383092250233,-1.030104761904795,-1
1032,1132,4884,2019-09-23,347.5,348.35,338.1,340.04,219900,350.08984,348.312476190476,355.23676399999977,367.30780700000014,402.8920980000019,45.05202167053983,366.63475296507914,348.5437949999997,330.4528370349203,-1.4070443830569277,-1.2863005981325004,Bearish,522.5513,323.1743,675928.5714285715,346.2266666666668,352.41333333333336,356.4766666666668,335.9766666666668,331.91333333333336,325.7266666666668,0,-1.0,0.0,-2.756206254337478,-0.9816666666666265,-1
1033,1133,4885,2019-09-24,340.05,345.0,336.05,343.63,707600,345.15042,348.3098047619045,354.6760319999998,367.20125200000007,402.26586300000196,46.86565847792061,365.96149220983455,347.9864849999997,330.01147779016486,-1.7208942995907819,-1.3732193384241569,Bearish,522.5513,323.1743,628838.0952380953,347.07,350.51,356.02,338.12,332.61,329.17,0,1.0,-1.0,1.8136368073807816,-0.002671428571488832,1
