Unnamed: 0,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend,Score
0,2014-12-30,327.19022,300.3869,372.80849047619034,381.32952600000016,309.7975110000001,242.42854949999992,27.80718115945557,913469.3333333336,472.6608520197349,368.8149199999997,264.96898798026456,507.0376,105.2101,-26.608927995194048,-18.237339887058173,Bearish,0.0
1,2014-12-31,311.32498,315.4059,366.2716333333332,381.8580220000002,310.9174690000001,243.41365449999992,34.809360657348215,895065.8095238096,460.9183210049131,361.9893649999997,263.0604089950864,507.0376,105.2101,-26.207775261167736,-19.83142696188009,Bearish,0.0
2,2015-01-01,311.1592,313.9,359.69939523809506,382.22084800000033,312.02236800000014,244.3792669999999,34.44857414779406,899312.3333333335,449.7310495762101,355.6513949999997,261.57174042378927,507.0376,105.2101,-25.71494647797141,-21.008130865098355,Bearish,0.0
3,2015-01-02,309.96118,313.1437,353.6272190476188,382.3759460000003,313.04562600000014,245.34752049999992,34.25653915248213,877670.619047619,437.80997418664947,349.5396349999997,261.2692958133499,507.0376,105.2101,-25.096110861758127,-21.825726864430308,Bearish,0.0
4,2015-01-05,313.44415,328.7996,348.5520142857141,382.97325600000033,314.20847200000014,246.39118649999992,41.523593771816344,857184.1904761904,425.492430474589,344.57818499999985,263.66393952541046,507.0376,105.2101,-23.07636887342278,-22.075855266228803,Bearish,0.0
5,2015-01-06,323.66443,332.6406,344.00972857142835,383.76613200000014,315.4667230000001,247.43947599999996,43.182934649766786,877359.5238095238,403.8576338972465,338.7387499999997,273.6198661027529,507.0376,105.2101,-20.924566815628168,-21.84559757610868,Bullish,0.0
6,2015-01-07,328.23648,319.1739,337.8070904761903,384.4052360000002,316.57399900000013,248.42415299999996,39.0039994140906,906785.5714285716,384.6227492622425,333.3315099999997,282.04027073775694,507.0376,105.2101,-20.07449207729195,-21.49137647634533,Bullish,0.0
7,2015-01-08,323.422,320.3348,332.71261904761883,384.79278400000015,317.69985000000014,249.41543399999992,39.54711073922356,879520.2380952381,368.2466039284517,329.05035999999967,289.85411607154765,507.0376,105.2101,-19.087102557771573,-21.010521692630576,Bullish,0.0
8,2015-01-09,325.0117,326.6834,328.93764761904737,385.0063940000003,318.8921170000002,250.44325449999988,42.55925257659617,779271.7619047619,355.4549327583641,326.1012849999997,296.74763724163523,507.0376,105.2101,-17.5895489164634,-20.326327137397143,Bullish,0.0
9,2015-01-12,322.64566,325.0581,326.0516095238093,385.1874980000003,320.0937820000001,251.46066049999996,41.982529653812755,778444.9523809523,346.8424628377072,324.0348449999997,301.22722716229225,507.0376,105.2101,-16.345454765393242,-19.530152662996365,Bullish,0.0
10,2015-01-13,325.71762,322.1127,323.94331428571405,385.3096940000003,321.28489900000017,252.46369799999997,40.90084435962764,794431.380952381,342.70294837889236,322.7369349999997,302.770921621107,507.0376,105.2101,-15.419424820647235,-18.70800709452654,Bullish,0.0
11,2015-01-14,329.93835,321.7346,322.6892047619045,385.1084240000003,322.51701300000013,253.4646245,40.755677488231576,805485.619047619,340.5333665903855,321.9040599999997,303.2747534096139,507.0376,105.2101,-14.548344666551143,-17.87607460893146,Bullish,0.0
12,2015-01-15,331.26324,325.8807,322.09342380952364,384.7472780000004,323.77544100000017,254.47542099999995,43.13891941653349,701267.1904761904,340.74731636832286,322.0430399999997,303.33876363167656,507.0376,105.2101,-13.369338338794307,-16.97472735490403,Bullish,0.0
13,2015-01-16,323.82,331.3337,322.4854523809521,384.1512940000004,325.0370970000002,255.4825545,46.2040660358295,657105.0952380953,339.17523337695536,321.6469999999996,304.11876662304394,507.0376,105.2101,-11.858261149368957,-15.951434113797015,Bullish,0.0
14,2015-01-19,327.3394,347.8984,322.89706666666643,383.5301000000003,326.4766730000002,256.5400404999999,54.2686651462585,609410.9523809524,341.77328105903507,322.1110349999997,302.4487889409644,507.0376,105.2101,-9.217831315495856,-14.604713554136785,Bullish,0.0
15,2015-01-20,332.00604,365.2923,324.1672857142855,382.8901980000003,328.01041600000013,257.65039849999994,60.89748348339704,611557.2857142857,350.9579246910342,323.8643549999996,296.7707853089651,507.0376,105.2101,-5.6565243936238385,-12.815075722034194,Bullish,0.0
16,2015-01-21,345.91312,383.5553,326.70678095238065,382.2183220000003,329.6596770000001,258.8162924999999,66.40392046627609,630925.9523809524,364.45135523756767,326.9122699999997,289.37318476243166,507.0376,105.2101,-1.3449873534833614,-10.521058048324027,Bullish,0.0
17,2015-01-22,363.2912,401.0753,330.44384285714267,381.4797100000004,331.41039200000006,260.05371599999995,70.67082115775577,631853.6190476189,380.2720138843834,330.8361849999997,281.4003561156161,507.0376,105.2101,3.445931835840156,-7.72766007149119,Bullish,0.0
18,2015-01-23,374.54977,384.8821,333.4097999999998,379.97926800000033,333.0022150000001,261.2104769999999,62.73945601037444,679020.5714285715,388.3591379851855,334.4950799999997,280.63102201481394,507.0376,105.2101,5.8684658806282055,-5.008434881067312,Bullish,0.0
19,2015-01-26,381.42514,401.5927,337.69020476190457,378.3531820000003,334.73062800000014,262.4891609999999,66.87140432692583,727158.4285714284,399.0848245102806,339.04423499999973,279.00364548971885,507.0376,105.2101,9.032624851551873,-2.200222934543474,Bullish,0.0
20,2015-01-27,393.13693,410.6346,342.4532999999998,376.42512200000033,336.53558500000014,263.7958264999999,68.88219552892608,753899.4285714284,409.43716405979796,344.55661999999967,279.67607594020143,507.0376,105.2101,12.130022052685206,0.6658260629022621,Bullish,0.0
21,2015-01-28,397.44305,404.2263,347.3980333333332,374.6265540000003,338.31803100000013,265.09561699999995,65.83239507960836,782415.0952380953,417.3550507898381,348.9976399999997,280.64022921016135,507.0376,105.2101,13.907320463229153,3.3141249429676414,Bullish,0.0
22,2015-01-29,404.7742,401.9111,351.51732857142844,373.27577000000036,340.0606300000001,266.4066274999999,64.71754406525105,781758.2380952381,423.46155244009714,353.39819499999976,283.33483755990244,507.0376,105.2101,14.956614426325073,5.642622839639128,Bullish,0.0
23,2015-01-30,410.69833,399.9608,355.61546190476173,372.13528000000036,341.8036820000001,267.7094854999999,63.73833487321182,742179.7142857143,428.0457518895842,357.73904999999985,287.43234811041543,507.0376,105.2101,15.4526856005304,7.604635391817383,Bullish,0.0
24,2015-02-02,413.60495,404.0472,359.94419999999985,371.5224460000003,343.60175100000015,269.0339879999999,64.93547650270641,729005.1428571428,433.24960708874136,361.5014299999997,289.75325291125813,507.0376,105.2101,15.991226997978686,9.281953713049644,Bullish,0.0
25,2015-02-03,402.65625,403.7487,363.5132047619046,370.4716460000003,345.3893160000002,270.3909579999999,64.76727048523253,732606.3333333335,437.772817834134,365.05683499999975,292.3408521658655,507.0376,105.2101,16.207112970361493,10.666985564512013,Bullish,0.0
26,2015-02-04,404.3676,395.3436,366.4990619047618,369.2193100000004,347.07818000000015,271.672825,60.05035284882389,716308.7619047619,439.5194409664613,368.86531999999977,298.21119903353826,507.0376,105.2101,15.52106564991658,11.637801581592925,Bullish,0.0
27,2015-02-05,398.62772,395.3436,370.12619047619035,368.2716000000003,348.8316140000002,272.95469199999985,60.05035284882389,691100.4285714285,440.4753149412645,372.6157599999999,304.7562050587352,507.0376,105.2101,14.806685947004835,12.271578454675307,Bullish,0.0
28,2015-02-06,399.184,385.4327,373.22609047619034,367.1713120000003,350.49699500000014,274.1525209999998,54.61128279683922,682486.3809523811,440.2162194054585,375.5532249999998,310.8902305945412,507.0376,105.2101,13.287636482364519,12.47479006021315,Bullish,0.0
29,2015-02-09,403.99197,382.0959,375.8647809523809,365.8444120000003,352.09290900000013,275.34052949999983,52.87484216824432,686395.8095238096,438.7986537990293,378.40511499999985,318.0115762009704,507.0376,105.2101,11.679888480354409,12.315809744241404,Bearish,0.0
30,2015-02-10,401.67484,401.1947,379.4903333333333,364.8147080000003,353.76858400000015,276.6450639999998,60.59742763536068,652553.2380952381,437.63077858397975,382.35921499999984,327.08765141602004,507.0376,105.2101,11.810703709772667,12.214788537347655,Bearish,0.0
31,2015-02-11,390.61978,420.4063,384.1709809523809,364.18449400000026,355.5195640000002,278.05574499999983,66.53771712512744,685038.8571428572,437.4129760155414,387.29279999999983,337.1726239844583,507.0376,105.2101,13.311148647809489,12.434060559440026,Bullish,0.0
32,2015-02-12,401.40274,411.8553,388.4624428571428,363.60841200000016,357.1486580000001,279.38910499999986,62.053492893776856,746037.2380952381,434.0708167330085,391.59152999999986,349.11224326699136,507.0376,105.2101,13.652885865384688,12.677825620628955,Bullish,0.0
33,2015-02-13,404.98422,414.27,392.6714571428572,363.1862340000001,358.85314600000015,280.72466999999983,62.81559166151352,789749.9047619047,429.09050966460165,395.73834499999987,362.386180335398,507.0376,105.2101,13.957665897782533,12.93379367605967,Bullish,0.0
