Unnamed: 0,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend,Score
56,2016-08-05,65.52587,65.61399999999999,63.848109523809526,62.76039199999993,62.90375899999981,63.42231850000017,59.625451982925924,260404.76190476192,66.49083020375406,63.87230000000004,61.253769796246004,71.2627,57.6918,0.7716544294140988,0.5723645990443186,Bullish,0.0
57,2016-08-08,65.75876,65.6861,63.958671428571435,62.835957999999934,62.950305999999806,63.40815700000017,59.96032572029559,260547.61904761905,66.70022704685371,64.01651000000004,61.332792953146374,71.2627,57.6918,0.7880717231759888,0.6155060238706527,Bullish,0.0
58,2016-08-09,65.58644,66.7676,64.14751428571428,62.94584399999993,63.00455599999981,63.39650900000017,64.69111266994261,262285.71428571426,67.10281450721841,64.19460500000004,61.28639549278166,71.2627,57.6918,0.8782269052039595,0.6680502001373141,Bullish,0.0
59,2016-08-10,65.98706,67.0416,64.33017619047621,63.06856399999993,63.06154599999981,63.38854600000017,65.7938098950392,279309.5238095238,67.47721216155122,64.41740500000003,61.35759783844885,71.2627,57.6918,0.9607105731152928,0.7265822747329098,Bullish,1.0
60,2016-08-11,66.44099,67.2867,64.55403809523811,63.185657999999954,63.12706799999981,63.38205100000018,66.79284634348764,302476.19047619053,67.86460841249192,64.62722500000002,61.389841587508144,71.2627,57.6918,1.0339383975687184,0.7880534993000715,Bullish,0.0
61,2016-08-12,66.69237,67.431,64.76073809523811,63.31847399999995,63.203579999999796,63.37579250000018,67.39658286990526,302642.85714285716,68.21325572199349,64.84966500000003,61.48607427800658,71.2627,57.6918,1.0910389620542418,0.8486505918509055,Bullish,-0.6666666666666666
62,2016-08-15,66.84238,68.3611,65.01687619047621,63.48993599999995,63.26754299999981,63.37453100000018,71.05009788300943,314785.71428571426,68.64538587250482,65.14709000000002,61.64879412749522,71.2627,57.6918,1.1975383905023875,0.918428151581202,Bullish,0.0
63,2016-08-16,67.407814,69.6589,65.36193809523812,63.68619999999997,63.32524999999981,63.380243500000184,75.22235127437091,317357.14285714284,69.36483966930312,65.46650500000001,61.568170330696894,71.2627,57.6918,1.3708591576284022,1.008914352790642,Bullish,0.0
64,2016-08-17,68.38515500000001,70.243,65.69395714285716,63.89659799999996,63.39070699999981,63.39189100000018,76.84014634312835,341452.3809523809,70.1077711683603,65.80431000000002,61.500848831639736,71.2627,57.6918,1.5376243266572942,1.1146563475639724,Bullish,0.0
65,2016-08-18,69.05124,70.1781,66.01258571428572,64.10324599999996,63.44193799999981,63.40321400000017,76.24446511860401,351333.33333333326,70.6787078010494,66.15473000000001,61.63075219895062,71.2627,57.6918,1.6455808057920929,1.2208412392095966,Bullish,0.0
66,2016-08-19,69.719536,70.38,66.35593333333335,64.31537399999996,63.49518799999981,63.415546500000154,76.84582080758024,476809.5238095239,71.13299245900406,66.53652000000002,61.94004754099598,71.2627,57.6918,1.7275150181536392,1.3221759949984049,Bullish,1.0
67,2016-08-22,70.06144,70.4881,66.72469047619049,64.53009599999996,63.562954999999796,63.43188450000017,77.17892248136391,482690.47619047615,71.46689056387629,66.92912000000003,62.39134943612378,71.2627,57.6918,1.7806450703667878,1.4138698100720817,Bullish,0.0
68,2016-08-23,70.1251,71.215,67.13320952380954,64.75834799999996,63.6363639999998,63.45185700000018,79.33208921529072,387238.0952380953,71.85171697868573,67.34544500000001,62.83917302131428,71.2627,57.6918,1.8599652529227624,1.5030888986422182,Bullish,1.0
69,2016-08-24,70.49069,70.5028,67.49579523809524,64.94322599999997,63.70816699999981,63.46865000000018,72.14941282482273,386476.1904761905,72.12127074285387,67.66199000000002,63.20270925714617,71.2627,57.6918,1.844100834664076,1.5712912858465895,Bullish,0.0
70,2016-08-25,70.65332,70.35600000000001,67.7902761904762,65.06445599999998,63.7970989999998,63.48588700000017,70.72794440917785,336642.85714285716,72.30136923156256,67.96002000000001,63.61867076843746,71.2627,57.6918,1.7989455117016888,1.6168221310176094,Bullish,0.0
71,2016-08-26,70.641014,70.6937,68.09019523809525,65.16907999999997,63.8817709999998,63.50408500000018,72.09017675361352,327119.04761904763,72.44575558534207,68.27529500000001,64.10483441465793,71.2627,57.6918,1.7700056374525133,1.6474588323045902,Bullish,0.0
72,2016-08-29,70.54728,71.3912,68.42367142857144,65.32745399999997,63.9682559999998,63.52320600000017,74.70821115305114,374214.2857142858,72.80300415692328,68.53351500000002,64.26402584307677,71.215,57.6918,1.7828019680270586,1.6745274594490842,Bullish,0.0
73,2016-08-30,70.90473,70.8479,68.64372380952382,65.48938199999998,64.0544699999998,63.53961050000018,69.25852284665372,373023.8095238095,73.04910806484044,68.72419000000002,64.3992719351596,71.3912,57.6918,1.7291705806649276,1.6854560836922527,Bullish,0.0
74,2016-08-31,70.61633,70.5322,68.81028571428573,65.64167999999998,64.1304559999998,63.56115900000018,66.23501882680128,333500.0,73.09587753595412,68.97839500000002,64.86091246404591,71.3912,57.6918,1.6422619942055403,1.6768172657949103,Bearish,-1.0
75,2016-09-01,70.75757,70.5542,69.05343333333334,65.79571599999997,64.20666199999978,63.57976800000018,66.34527835022288,329785.71428571426,72.97515595653445,69.26146000000003,65.54776404346559,71.3912,57.6918,1.5572109706922816,1.6528960067743843,Bearish,0.0
76,2016-09-02,70.70439,70.4808,69.31952380952382,65.97265399999998,64.28128499999978,63.59804450000018,65.57587905766007,326976.19047619053,72.85013187471546,69.50480000000002,66.15946812528458,71.3912,57.6918,1.4669742887865311,1.6157116631768138,Bearish,0.0
77,2016-09-05,70.78621,70.4808,69.5512761904762,66.15983199999997,64.35675699999979,63.62543400000018,65.57587905766007,331047.61904761905,72.61426933144689,69.74453500000003,66.87480066855315,71.3912,57.6918,1.3795583780195102,1.5684810061453531,Bearish,0.75
78,2016-09-06,70.46409,71.3985,69.82329523809526,66.37372799999997,64.41877799999979,63.66018400000017,70.53126313987373,332928.5714285714,72.58291993186614,69.97608000000004,67.36924006813392,71.3912,57.6918,1.3685555034525263,1.5284959056067875,Bearish,-0.2
79,2016-09-07,70.83787,71.3985,70.04381428571429,66.54738999999996,64.48221299999979,63.68478150000017,70.53126313987373,333904.7619047619,72.49353579565192,70.19392500000004,67.89431420434815,71.3985,57.6918,1.3443389435672657,1.4916645131988833,Bearish,0.0
80,2016-09-08,70.786736,71.5821,70.26002857142859,66.68174999999997,64.5527879999998,63.71022800000017,71.48372706846183,317071.4285714286,72.3577254579142,70.40869500000005,68.45966454208586,71.3985,57.6918,1.3246919072632295,1.4582699920117526,Bearish,0.0
81,2016-09-09,71.08855,71.2517,70.44883809523812,66.80950199999997,64.62946399999979,63.73610150000018,67.27005398667539,290190.4761904762,72.02153878615151,70.59973000000005,69.17792121384856,71.5821,57.6918,1.2678460308738693,1.420185199784176,Bearish,0.0
82,2016-09-12,71.32408000000002,71.2517,70.63077619047624,66.96724999999996,64.71971599999979,63.76214800000018,67.27005398667539,343547.61904761905,71.75455929307458,70.74426000000003,69.73396070692547,71.5821,57.6918,1.2088602755161162,1.3779202149305638,Bearish,0.0
83,2016-09-13,71.42151,71.2517,70.76842380952384,67.12499799999995,64.79653299999978,63.785249500000184,67.27005398667539,386714.2857142858,71.72458437755967,70.82390000000005,69.92321562244041,71.5821,57.6918,1.1488701791473233,1.332110207773916,Bearish,0.0
