Unnamed: 0,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend,Score
677,2017-08-03,80.053505,86.1578,83.2066571428572,82.9868420000002,87.1123100000001,88.01703949999974,56.97726066296258,1316866.9523809524,88.29994922372005,83.24863999999997,78.19733077627988,100.4805,64.2348,0.7672843292007343,0.09220339671073564,Bullish,0.0
678,2017-08-04,91.98218,85.2527,83.34407142857148,82.93313200000019,87.04687900000008,88.11030249999972,54.29107228195787,1384535.9523809524,88.36376252308163,83.27571499999995,78.18766747691829,100.4805,64.2348,0.7801774161071079,0.2297982005900101,Bullish,0.0
679,2017-08-07,79.577934,84.0955,83.31475238095244,82.8923320000002,86.96201300000006,88.1980714999997,50.981699054416104,1442455.1428571432,87.88789496748848,83.11770499999997,78.34751503251144,100.4805,64.2348,0.6890756760353867,0.3216536956790854,Bullish,0.0
680,2017-08-08,84.547516,81.7735,83.05369523809529,82.8221540000002,86.84895600000006,88.2583159999997,45.04792995393098,1492485.238095238,87.86040656620972,83.05427999999998,78.24815343379024,100.4805,64.2348,0.4246161853690893,0.3422461936170862,Bullish,-0.07142857142857142
681,2017-08-09,79.84605400000002,78.59100000000002,82.84174285714292,82.7418880000002,86.69940100000004,88.2968444999997,38.44356748802721,1460957.8095238097,87.92981076204987,83.02571999999998,78.12162923795006,100.4805,64.2348,-0.04129499604032105,0.26553795568560473,Bearish,0.0
682,2017-08-10,79.46938,75.7275,82.67818571428576,82.6567260000002,86.52121100000008,88.3271144999997,33.661622600061705,1631648.9523809524,88.52512555954105,82.81651999999998,77.10791444045891,100.4805,64.2348,-0.6342818761070674,0.08557398932707028,Bearish,0.0
683,2017-08-11,76.23019000000002,72.7452,82.3369333333334,82.5061300000002,86.31201100000006,88.3428014999997,29.54031666109664,1611969.6190476192,89.46672145298893,82.28053499999999,75.09434854701105,100.4805,64.2348,-1.3295487265740888,-0.19745055385316151,Bearish,1.0
684,2017-08-14,83.54063000000002,72.7452,81.82647142857152,82.2758600000002,86.09865600000006,88.3565904999997,29.54031666109664,1620200.7142857143,90.04999305106668,81.76494999999998,73.47990694893328,100.4805,64.2348,-1.8591219145288989,-0.5297848259883089,Bearish,0.0
685,2017-08-15,69.40863,69.7334,81.19201904761913,81.93298000000019,85.85815100000005,88.3442969999997,25.835543828647513,1638094.666666667,90.69150080120475,81.01606,71.34061919879524,100.4805,64.2348,-2.4931006582025645,-0.9224479924311602,Bearish,0.5555555555555556
686,2017-08-16,71.67772,70.3491,80.5081095238096,81.6188840000002,85.62662200000005,88.3354104999997,27.82824158362295,1710360.333333333,91.12801486239252,80.42072999999998,69.71344513760745,100.4805,64.2348,-2.9122805780813223,-1.3204145095611926,Bearish,0.5
687,2017-08-17,67.717636,67.2556,79.79381904761912,81.25642000000019,85.37862400000007,88.2930249999997,24.29603092399125,2046189.523809524,91.90027300483229,79.75418499999998,67.6080969951677,100.4805,64.2348,-3.454284440344395,-1.747188495717833,Bearish,0.0
688,2017-08-18,67.8586,66.8624,79.14029047619054,80.88846600000021,85.12691600000005,88.2297659999997,23.88111180605241,2151385.4285714286,92.44971197064359,79.07650999999998,65.70330802935638,100.4805,64.2348,-3.8709326578970153,-2.1719373281536694,Bearish,-1.0
689,2017-08-21,65.73826600000001,64.9039,78.40162380952388,80.5665040000002,84.84620200000005,88.1544514999997,21.877047833268037,2180147.904761905,93.00518698388753,78.30017,63.59515301611247,100.4805,64.2348,-4.309486872128872,-2.59944723694871,Bearish,0.0
690,2017-08-22,71.89516400000002,63.3164,77.58665714285719,80.21501800000019,84.53559200000005,88.0796674999997,20.38384761638505,2258053.619047619,93.34510078047144,77.37212499999998,61.39914921952854,100.4805,64.2348,-4.730610693853208,-3.0256799283296094,Bearish,0.0
691,2017-08-23,61.24398000000001,65.5493,76.80913333333339,79.92347200000019,84.26333500000005,88.0177274999997,27.84391129930985,2328342.666666666,93.21896402479456,76.57315499999997,59.927345975205355,100.4805,63.3164,-4.828517839718671,-3.386247510607422,Bearish,0.25
692,2017-08-24,64.67538,63.0419,75.92880952380958,79.5868220000002,83.96682000000007,87.9446374999997,25.009954168859373,2338898.1904761903,93.00488438192923,75.60059499999997,58.19630561807071,100.4805,63.3164,-5.050220386026737,-3.719042085691285,Bearish,0.0
693,2017-08-25,61.090504,64.7927,75.08593333333339,79.2580380000002,83.68833200000007,87.87405949999972,30.341290247087677,2349500.095238095,92.2187981757405,74.64509999999999,57.07140182425945,100.4805,63.0419,-5.026701635857535,-3.980573995724535,Bearish,-0.5
694,2017-08-28,62.882713,66.2764,74.24659047619052,78.9558120000002,83.42520000000006,87.81195849999969,34.585535523595645,2371150.2380952383,91.01750679195179,73.72261999999998,56.42773320804815,100.4805,63.0419,-4.83263308075793,-4.150985812731213,Bearish,0.0
695,2017-08-29,61.57706500000001,65.1562,73.31469523809528,78.6820720000002,83.14760200000008,87.7434169999997,32.953030367685884,2266093.5238095243,89.09647431341169,72.61282499999996,56.12917568658823,100.4805,63.0419,-4.714873009602883,-4.263763252105548,Bearish,0.0
696,2017-08-30,68.81477,68.4129,72.41282857142862,78.4302900000002,82.90301600000008,87.6856839999997,41.585717003222925,2254535.1904761903,86.62028786345762,71.63692999999995,56.653572136542294,100.4805,63.0419,-4.309086366850593,-4.272827875054556,Bearish,0.5
697,2017-08-31,61.81798000000001,68.2645,71.47633809523812,78.13904200000019,82.66110100000007,87.62290199999973,41.32461125681672,2287419.047619048,84.21085196096735,70.74226499999995,57.273678039032575,100.4805,63.0419,-3.9538941382914032,-4.209041127701926,Bullish,0.6666666666666666
698,2017-09-01,67.08712,68.2645,70.62427619047624,77.84779400000019,82.43854800000007,87.5590979999997,41.32461125681672,2195671.1904761903,81.62461379542093,69.89285499999997,58.161096204579,100.4805,63.0419,-3.63055100607788,-4.0933431033771175,Bullish,0.0
699,2017-09-04,63.218834,68.2645,69.81531428571432,77.5565460000002,82.24084700000007,87.4949289999997,41.32461125681674,2095228.476190476,78.86425751580879,69.10130499999997,59.33835248419115,100.4805,63.0419,-3.3358456915963046,-3.941843621020954,Bullish,0.0
700,2017-09-05,65.97409,70.9055,69.18721904761911,77.3181180000002,82.07623200000008,87.45064449999974,48.51048507514413,2043824.6190476192,76.47423156488688,68.55790499999998,60.641578435113075,100.4805,63.0419,-2.856257816243556,-3.724726460065475,Bullish,-0.5
701,2017-09-06,65.35988,69.266,68.59162380952387,77.04690000000019,81.87229900000007,87.40272499999972,44.83926984467501,1997573.9047619046,74.55434412156025,68.09165499999997,61.6289658784397,100.4805,63.0419,-2.578748708018537,-3.495530909656088,Bullish,0.3333333333333333
702,2017-09-07,73.29642,66.7956,68.02993809523814,76.7052060000002,81.60775700000008,87.3351169999997,39.93505933037749,2043905.761904762,73.08962501895562,67.64505999999997,62.20049498104432,100.4805,63.0419,-2.529008538235189,-3.3022264353719075,Bullish,0.0
703,2017-09-08,63.97978000000001,67.471,67.63677142857148,76.4023900000002,81.32682300000008,87.26336649999972,41.80895408821472,1723112.8095238097,72.29753654670834,67.38134999999997,62.465163453291595,100.4805,63.0419,-2.4073396469435693,-3.12324907768624,Bullish,0.0
704,2017-09-11,67.554955,65.8252,67.30724761904766,76.10894400000019,81.04100400000007,87.17809449999972,38.645081024137546,1559918.0952380954,71.32722247737411,67.03534999999997,62.74347752262582,100.4805,63.0419,-2.41586983585249,-2.98177322931949,Bullish,0.0
705,2017-09-12,64.08830999999999,66.4376,67.00688571428574,75.7667660000002,80.77458800000008,87.0751884999997,40.45087395032868,1497528.666666667,70.98481724009176,66.87055999999995,62.75630275990815,100.4805,63.0419,-2.346169330458025,-2.8546524495471965,Bullish,0.0
706,2017-09-13,65.31545,67.0117,66.87728095238099,75.4485340000002,80.51472900000007,86.96591799999969,42.16923548455885,1438065.9047619046,70.49837921568552,66.70368999999997,62.90900078431442,100.4805,63.0419,-2.219026548961409,-2.7275272694300394,Bullish,0.0
707,2017-09-14,63.416885,66.0778,66.67388571428576,75.1227500000002,80.26378100000008,86.8620889999997,40.14008191392758,1377231.4285714286,70.43995755193953,66.64479999999996,62.849642448060386,100.4805,63.0419,-2.1686243520741897,-2.6157466859588694,Bullish,0.0
708,2017-09-15,70.53671,66.828,66.65352380952385,74.7650860000002,80.01899900000008,86.76628149999969,42.53231905528234,1106779.666666667,70.43787268293282,66.64307999999997,62.84828731706712,100.4805,63.0419,-2.044576769304157,-2.501512702627927,Bullish,0.25
709,2017-09-18,62.116535,66.60600000000001,66.64131428571433,74.3520920000002,79.77199700000007,86.66936399999972,41.99744494375077,959849.619047619,70.43854962266742,66.72818499999997,63.0178203773325,100.4805,63.0419,-1.941797873751512,-2.389569736852644,Bullish,0.0
710,2017-09-19,66.28274,66.9581,66.73913333333337,74.03041400000019,79.5493620000001,86.5735499999997,43.21712968567532,901358.238095238,70.2743007145507,66.91026999999997,63.54623928544924,100.4805,63.0419,-1.8110565980478697,-2.2738671090916887,Bullish,0.5
711,2017-09-20,62.766796,68.0987,66.96686190476197,73.80914400000019,79.35653100000006,86.46478699999969,47.09796213937753,859481.4761904762,70.37895737539499,67.03773999999997,63.69652262460495,100.4805,63.0419,-1.5969971188151106,-2.138493111036373,Bullish,0.0
712,2017-09-21,65.480354,67.6624,67.06748571428578,73.5641620000002,79.14954400000008,86.3626754999997,45.80826445928833,803418.5238095238,70.06786055198407,67.26876499999997,64.46966944801588,100.4805,63.0419,-1.4458918616519585,-1.99997286115949,Bullish,0.0
713,2017-09-22,63.95942,67.4404,67.27693809523814,73.24367200000019,78.92097500000007,86.2556579999997,45.131069260579174,775866.380952381,69.95938081328427,67.40114999999997,64.84291918671568,100.4805,63.0419,-1.3287365534853564,-1.865725599624664,Bullish,0.0
714,2017-09-25,71.45476500000002,67.71600000000001,67.4161428571429,72.9368540000002,78.67535500000008,86.1453099999997,46.19449619707935,765214.380952381,69.98124363467501,67.47312999999997,64.96501636532493,100.4805,63.0419,-1.1998207245401744,-1.7325446246077656,Bullish,0.0
715,2017-09-26,63.0798,66.8892,67.44532380952386,72.58041400000019,78.43148200000007,86.03436849999973,43.47241624315949,743749.7619047619,69.85219423796842,67.55977999999998,65.26736576203153,100.4805,63.0419,-1.1511006793604537,-1.6162558355583032,Bullish,-0.125
716,2017-09-27,67.02717,66.1314,67.49176190476196,72.25792800000019,78.1837400000001,85.90054799999973,41.082897067326975,1045580.8571428572,69.78356764650816,67.44570499999998,65.10784235349179,100.4805,63.0419,-1.1602630293836285,-1.5250572743233684,Bullish,0.0
717,2017-09-28,63.105396,64.3478,67.29818571428575,71.93315400000019,77.92098100000008,85.75886799999972,36.05902809830159,1096681.1904761905,69.91398606211833,67.24986999999997,64.5857539378816,100.4805,63.0419,-1.2965006195227602,-1.4793459433632468,Bullish,0.0
718,2017-09-29,64.29867,64.2789,67.1083952380953,71.61041400000019,77.66977400000009,85.62505599999973,35.87651504353326,1106041.1904761905,69.96574043516429,67.05058999999997,64.13543956483565,100.4805,63.0419,-1.3939608326571569,-1.4622689212220288,Bullish,0.0
719,2017-10-02,62.59981,63.5134,66.88215238095242,71.27206800000017,77.39451700000009,85.48800049999973,33.82787663076663,1099467.7142857143,70.05031776014508,66.81303499999999,63.575752239854886,100.4805,63.0419,-1.5154984830313225,-1.4729148335838875,Bearish,0.0
720,2017-10-03,68.78949,60.3748,66.50645238095244,70.8420180000002,77.10196900000008,85.33047049999973,27.016190475492905,1087529.5714285714,70.06956268412728,66.28649999999998,62.50343731587267,100.4805,63.0419,-1.8438223004694123,-1.5470963269609923,Bearish,1.0
721,2017-10-04,59.009026,57.3588,65.86137142857149,70.35862000000019,76.78593700000008,85.15775099999975,22.357328448005095,1598378.5714285714,70.89296953984797,65.69113999999998,60.48931046015198,100.4805,60.3748,-2.3206364332146947,-1.7018043482117329,Bearish,0.5
722,2017-10-05,60.08801999999999,56.6469,65.26046190476195,69.84169600000018,76.48407700000007,84.97844249999973,21.418436025640236,1597244.1904761903,71.67560445254344,65.18370499999997,58.69180554745651,100.4805,57.3588,-2.7245525037904703,-1.90635397932748,Bearish,0.0
723,2017-10-06,56.601524,59.0811,64.89310476190482,69.34526600000018,76.19995700000008,84.80816599999973,31.942718014062372,1709411.333333333,71.68106392036262,64.76420999999998,57.84735607963733,100.4805,56.6469,-2.8157807356798585,-2.0882393305979563,Bearish,0.0
724,2017-10-09,57.888958,58.1166,64.4476571428572,68.81307800000017,75.90982700000008,84.63828649999977,30.21593223619479,2125521.666666666,71.85284494502403,64.37877999999998,56.90471505497592,100.4805,56.6469,-2.9321073477221944,-2.257012934022804,Bearish,0.0
725,2017-10-10,55.78819,56.4861,64.00293809523815,68.19575800000018,75.60094400000007,84.44116449999973,27.508618252389002,2150856.333333333,72.03488238127616,63.88120499999999,55.72752761872381,100.4805,56.6469,-3.119900478550555,-2.4295904429283537,Bearish,0.16666666666666666
726,2017-10-11,60.7565,55.9885,63.50536190476197,67.55691200000018,75.2814470000001,84.23972949999974,26.721732833022354,2150963.047619048,72.03442918901274,63.330044999999984,54.625660810987256,100.4805,56.4861,-3.2711720143442804,-2.5979067572115397,Bearish,0.0
727,2017-10-12,53.683735,53.3016,62.85250000000007,66.89978800000017,74.94331500000007,84.03292649999975,22.91074360077352,2154327.904761905,72.32128700199527,62.69123499999999,53.06118299800471,100.4805,55.9885,-3.566750886953677,-2.7916755831599667,Bearish,-0.09090909090909091
728,2017-10-13,55.234894,50.7602,62.12309047619053,66.20993800000018,74.57153500000008,83.81571599999974,20.00464609105501,2151238.333333333,72.6211349846196,61.887844999999984,51.15455501538038,100.4805,53.3016,-3.9604158055285197,-3.0254236276336766,Bearish,0.0
