Open,High,Low,Close,Volume,Date
1.625399999999999,0.9395000000000024,-0.9394999999999989,0.9395000000000024,500.0,2001-03-12
0.0,0.0,0.0,0.0,0.0,2001-03-13
0.9395000000000024,-1.4093000000000018,-1.879100000000001,-1.4093000000000018,1500.0,2001-03-14
0.0,0.0,0.0,0.0,0.0,2001-03-15
0.0,0.0,0.0,0.0,0.0,2001-03-16
-1.4093000000000018,0.46979999999999933,2.8186,0.46979999999999933,-3000.0,2001-03-19
0.46979999999999933,0.0,0.0,0.0,500.0,2001-03-20
0.0,-1.8790000000000013,-1.8790000000000013,-1.8790000000000013,1000.0,2001-03-21
-1.8790000000000013,-0.23489999999999966,-0.23489999999999966,-0.23489999999999966,-1500.0,2001-03-22
0.0,0.0,0.0,0.0,0.0,2001-03-23
0.0,0.0,0.0,0.0,0.0,2001-03-26
0.0,0.0,0.0,0.0,0.0,2001-03-27
0.0,0.0,0.0,0.0,0.0,2001-03-28
0.0,0.0,0.0,0.0,0.0,2001-03-29
0.0,0.0,0.0,0.0,0.0,2001-03-30
0.0,0.0,0.0,0.0,0.0,2001-04-02
0.0,0.0,0.0,0.0,0.0,2001-04-03
0.0,0.0,0.0,0.0,0.0,2001-04-04
0.0,0.0,0.0,0.0,0.0,2001-04-05
0.0,0.0,0.0,0.0,0.0,2001-04-06
0.0,0.0,0.0,0.0,0.0,2001-04-09
0.0,0.0,0.0,0.0,0.0,2001-04-10
0.0,0.0,0.0,0.0,0.0,2001-04-11
-0.23489999999999966,1.174400000000002,1.174400000000002,1.174400000000002,0.0,2001-04-12
0.0,0.0,0.0,0.0,0.0,2001-04-13
1.174400000000002,-0.9395000000000024,-1.879100000000001,-0.9395000000000024,2500.0,2001-04-16
0.0,0.0,0.0,0.0,0.0,2001-04-17
0.0,0.0,0.0,0.0,0.0,2001-04-18
-0.9395000000000024,0.7045999999999992,1.6441999999999979,0.7045999999999992,-2500.0,2001-04-19
0.7045999999999992,-0.7045999999999992,-1.4092999999999982,-0.7045999999999992,500.0,2001-04-20
0.0,0.0,0.0,0.0,0.0,2001-04-23
0.0,0.0,0.0,0.0,0.0,2001-04-24
0.0,0.0,0.0,0.0,0.0,2001-04-25
0.0,0.0,0.0,0.0,0.0,2001-04-26
0.0,0.0,0.0,0.0,0.0,2001-04-27
0.0,0.0,0.0,0.0,0.0,2001-04-30
0.0,0.0,0.0,0.0,0.0,2001-05-01
-0.7045999999999992,1.8790000000000013,0.704699999999999,1.8790000000000013,19500.0,2001-05-02
0.0,0.0,0.0,0.0,0.0,2001-05-03
0.0,0.0,0.0,0.0,0.0,2001-05-04
0.0,0.0,0.0,0.0,0.0,2001-05-07
0.0,0.0,0.0,0.0,0.0,2001-05-08
0.0,0.0,0.0,0.0,0.0,2001-05-09
0.0,0.0,0.0,0.0,0.0,2001-05-10
0.0,0.0,0.0,0.0,0.0,2001-05-11
0.0,0.0,0.0,0.0,0.0,2001-05-14
0.0,0.0,0.0,0.0,0.0,2001-05-15
0.0,0.0,0.0,0.0,0.0,2001-05-16
