,Date,Open,High,Low,Close,Volume,Predicted Price
3751,2015-05-20,34.1956,34.66,33.657,33.9801,192815,33.930458
3752,2015-05-21,33.8253,33.96,33.7917,33.7984,9993,33.79175
3753,2015-05-22,33.7984,34.4985,33.6907,34.0003,17636,33.59105
3754,2015-05-25,34.7004,35.5014,34.5052,35.1985,123449,33.540432
3755,2015-05-26,35.2053,35.2053,34.4648,34.7206,81123,33.6548
3756,2015-05-27,34.835,36.4506,35.6765,36.4506,573742,33.80899
3757,2015-05-28,36.3496,36.6862,35.7438,36.3698,169301,34.27598
3758,2015-05-29,36.6862,37.5613,36.39,37.0362,809470,34.79665
3759,2015-06-01,37.5613,38.7393,37.3593,38.544,991116,35.37554
3760,2015-06-02,38.7729,38.9008,37.7632,38.4969,410320,36.003532
3761,2015-06-03,38.3825,40.4154,38.369,40.4154,1006988,36.761284
3762,2015-06-04,41.7011,42.4348,41.5463,42.4348,901763,37.52214
3763,2015-06-05,42.7444,43.7542,41.3982,43.0474,751273,38.72514
3764,2015-06-08,41.728,45.1947,41.2299,45.1947,1600717,39.963448
3765,2015-06-09,45.7736,46.8775,44.7706,45.1139,1674786,41.22555
3766,2015-06-10,44.7639,45.6389,43.1147,43.8619,425604,42.45581
3767,2015-06-11,43.4243,44.7706,42.4752,42.8454,750097,43.004227
3768,2015-06-12,42.8118,44.5888,42.8118,43.8417,676616,42.85453
3769,2015-06-15,44.2254,46.0294,44.2254,45.9621,889418,42.87993
3770,2015-06-16,46.0092,46.0428,44.8312,45.6793,352710,43.187813
3771,2015-06-17,45.5245,47.2074,44.7639,45.6524,539059,43.523132
3772,2015-06-18,45.5918,45.9755,43.8888,44.3196,382103,43.846558
3773,2015-06-19,44.0907,45.1004,43.4176,43.4849,101698,43.949127
3774,2015-06-22,42.7512,43.081,42.078,42.1857,337426,43.72302
3775,2015-06-23,42.3675,42.9127,41.1962,42.1319,430307,42.92906
3776,2015-06-24,41.802,42.4079,41.4318,41.654,314500,42.243954
3777,2015-06-25,41.3982,41.4116,40.725,40.9875,668974,41.555088
3778,2015-06-26,40.725,41.2635,40.2269,41.0414,918222,40.98089
3779,2015-06-29,41.1289,43.0137,40.7923,42.3608,168125,40.52356
3780,2015-06-30,42.3944,44.084,42.3406,43.7272,406205,40.60437
3781,2015-07-01,44.7437,45.0331,44.0907,44.3061,302155,41.05864
3782,2015-07-02,44.5013,45.6389,44.4273,44.7706,554343,41.68216
3783,2015-07-03,45.1004,45.9419,43.4176,45.3832,521423,42.38708
3784,2015-07-06,45.7736,47.1199,45.7736,46.4871,298040,43.14359
3785,2015-07-07,46.4871,48.0623,46.4804,47.8199,631939,43.91317
3786,2015-07-08,48.3652,50.2096,47.9411,49.6307,1424949,44.744473
3787,2015-07-09,50.1086,52.1078,48.3315,50.7279,978771,45.835003
3788,2015-07-10,50.4856,50.4856,48.3988,48.8229,189288,47.030693
3789,2015-07-13,50.1086,50.1086,47.1199,48.2911,281580,47.612934
3790,2015-07-14,47.1939,49.5095,47.1939,47.8603,504964,47.684612
3791,2015-07-15,47.9276,48.9239,47.4968,47.9074,95232,47.496265
3792,2015-07-16,47.793,48.7354,47.4564,47.793,389745,47.211155
3793,2015-07-17,47.793,48.7354,47.4564,47.793,389745,46.75494
3794,2015-07-20,47.793,48.7354,47.4564,47.793,389745,46.59832
3795,2015-07-21,47.793,48.7354,47.4564,47.793,389745,46.515865
3796,2015-07-22,47.793,49.4758,47.4632,48.6412,356237,46.507996
3797,2015-07-23,48.8027,48.8027,47.4564,47.7459,169889,46.67042
3798,2015-07-24,47.2881,47.793,46.7833,47.0795,148138,46.693325
3799,2015-07-27,47.1199,47.1199,45.437,45.612,90529,46.497086
3800,2015-07-28,46.1101,46.4467,45.437,45.5447,476747,45.951263
3801,2015-07-29,45.437,46.2448,45.4033,45.511,146375,45.44673
3802,2015-07-30,46.0967,46.1101,44.4273,45.2149,203984,44.90563
3803,2015-07-31,45.7736,47.44300000000001,44.7773,46.7766,500261,44.525208
3804,2015-08-03,46.3323,47.7863,46.1101,47.6382,99347,44.54002
3805,2015-08-04,47.3891,48.7354,47.7257,48.4527,299804,45.037643
3806,2015-08-05,48.1296,49.6778,47.5237,48.4661,1693009,45.691765
3807,2015-08-06,48.79600000000001,48.9373,48.143,48.6008,459699,46.234512
3808,2015-08-07,48.8027,49.4758,48.1363,48.7758,521423,46.78579
3809,2015-08-10,47.793,48.8027,47.3891,47.5843,183409,47.09944
3810,2015-08-11,47.6584,48.4257,47.1333,47.2276,38798,47.043606
3811,2015-08-12,47.2881,47.2881,45.437,46.1438,135206,46.723377
3812,2015-08-13,46.9785,47.1199,45.787,46.1707,101110,46.20865
3813,2015-08-14,46.9785,47.1199,45.787,46.1707,101110,45.741653
3814,2015-08-17,45.8409,45.8409,45.2351,45.2351,14108,45.30362
3815,2015-08-18,45.1004,46.4467,45.1004,46.4467,174004,44.913406
3816,2015-08-19,46.44,46.44,44.1311,44.9725,144023,44.77314
3817,2015-08-20,45.1004,45.1004,44.0907,44.5013,206335,44.58248
3818,2015-08-21,43.7542,43.7609,42.4752,43.1753,96407,44.23163
3819,2015-08-24,42.3406,42.3406,41.0212,41.0212,416198,43.560013
3820,2015-08-25,40.3884,43.0675,40.3884,43.0406,472044,42.669285
3821,2015-08-26,42.0713,44.6965,42.0713,42.8319,181058,42.00471
3822,2015-08-27,43.2493,44.9725,43.081,44.6965,250424,41.781475
3823,2015-08-28,44.9995,46.7833,43.7542,46.3457,551992,42.02157
3824,2015-08-31,47.4564,47.4564,45.437,46.5073,167537,42.728115
3825,2015-09-01,46.0092,46.44,44.434,44.609,134030,43.831535
3826,2015-09-02,46.3727,46.3727,44.2927,45.0533,67603,44.024666
3827,2015-09-03,45.1004,46.0428,44.5013,45.2283,54082,44.191456
3828,2015-09-04,45.538,47.4834,43.0877,45.9351,557870,44.23446
3829,2015-09-07,45.437,45.5043,43.6397,43.6397,114043,44.28614
3830,2015-09-08,43.081,44.4273,42.4079,43.909,101110,43.782494
3831,2015-09-09,44.4273,46.1034,44.0234,45.9822,362704,43.49982
3832,2015-09-10,46.1101,48.2777,45.7938,48.2777,2264400,43.667324
3833,2015-09-11,49.6778,50.3173,48.6344,49.1393,1424949,44.518467
