,Date,Open,High,Low,Close,Volume,Predicted Price
3523,2015-10-05,30.9685,30.9744,30.4671,30.6323,21744.0,29.427076
3524,2015-10-06,30.9154,30.9154,30.1544,30.6735,8833.0,29.64093
3525,2015-10-07,29.942,30.0895,29.942,30.0895,2718.0,29.825977
3526,2015-10-08,29.6293,29.883000000000006,29.5585,29.6116,22423.0,29.789875
3527,2015-10-09,29.6765,29.9125,29.6175,29.6352,21064.0,29.621021
3528,2015-10-12,29.4995,29.7945,29.4995,29.5644,108039.0,29.463387
3529,2015-10-13,29.4995,29.5467,29.3815,29.4582,428078.0,29.288418
3530,2015-10-14,29.2045,29.4995,29.2045,29.4995,15628.0,29.113976
3531,2015-10-15,29.352,29.352,29.352,29.352,4077.0,29.042292
3532,2015-10-16,29.2045,29.4995,29.1455,29.3933,10872.0,28.98409
3533,2015-10-19,29.4995,29.647,29.4995,29.4995,40090.0,28.95048
3534,2015-10-20,29.4995,29.765,29.4995,29.4995,48923.0,28.957167
3535,2015-10-21,28.9685,29.175,28.3313,29.0157,188898.0,28.968151
3536,2015-10-22,28.3254,28.9095,28.231,28.3018,224911.0,28.841854
3537,2015-10-23,28.3254,28.9095,28.231,28.3018,224911.0,28.571243
3538,2015-10-26,29.2045,29.7119,28.054,28.1543,38051.0,28.363094
3539,2015-10-27,28.3254,28.2664,27.7295,27.759,32615.0,28.13137
3540,2015-10-28,27.818,28.0245,27.7295,27.7531,235783.0,27.833658
3541,2015-10-29,27.995,28.2015,27.7295,28.1071,4164586.0,27.646996
3542,2015-10-30,26.992,28.0776,26.992,27.7885,67949.0,27.655876
3543,2015-11-02,28.0245,28.0776,27.7295,28.0717,14949.0,27.5618
3544,2015-11-03,27.9478,28.0245,27.9478,28.0245,2038.0,27.590961
3545,2015-11-04,27.9065,28.467,27.9065,28.4434,50282.0,27.630194
3546,2015-11-05,28.6145,28.821,28.3195,28.3195,66590.0,27.77982
3547,2015-11-06,28.6086,28.6145,28.3785,28.6145,6795.0,27.824326
3548,2015-11-09,29.0865,29.4995,28.6735,28.703000000000007,23103.0,27.978245
3549,2015-11-10,29.1927,29.1927,28.4965,28.5142,4756.0,28.094976
3550,2015-11-11,28.3254,28.4965,28.3254,28.467,89013.0,28.139656
3551,2015-11-12,28.6204,28.6145,28.3195,28.5732,75423.0,28.132969
3552,2015-11-13,27.877,28.3195,27.7295,28.2959,31256.0,28.167648
3553,2015-11-16,27.7885,27.877,27.759,27.8475,14949.0,28.086533
3554,2015-11-17,28.0245,28.0245,27.641,27.7059,66590.0,27.897968
3555,2015-11-18,27.7295,27.7295,27.464,27.582,53680.0,27.73402
3556,2015-11-19,27.4404,27.7295,27.4404,27.6646,1426247.0,27.567852
3557,2015-11-20,27.4345,27.4345,27.1395,27.2103,243936.0,27.444908
3558,2015-11-23,27.7177,27.7177,27.405,27.4227,17667.0,27.242077
3559,2015-11-24,27.4227,27.4227,27.4227,27.4227,1359.0,27.190865
3560,2015-11-25,26.933000000000003,27.7,26.933000000000003,27.4345,157641.0,27.153023
3561,2015-11-26,27.7,27.7295,27.4404,27.4699,80859.0,27.135695
3562,2015-11-27,27.6882,27.7295,27.7295,27.7295,27180.0,27.125828
3563,2015-11-30,27.4404,27.4404,27.1395,27.1395,7474.0,27.231594
3564,2015-12-01,27.1395,27.1395,26.5495,26.5908,10872.0,27.128185
3565,2015-12-02,25.6763,26.6085,25.6645,26.6085,8833.0,26.910881
3566,2015-12-03,26.2545,26.6144,26.2545,26.6085,3397.0,26.74879
3567,2015-12-04,27.1336,27.1395,26.5495,26.6203,534758.0,26.602367
3568,2015-12-07,27.1218,27.1218,26.6203,26.6203,383232.0,26.458254
3569,2015-12-08,27.405,27.405,27.3578,27.3578,5436.0,26.398342
3570,2015-12-09,27.1395,27.1395,26.697,26.697,3397.0,26.608526
3571,2015-12-10,27.1395,27.1395,27.1395,27.1395,1359.0,26.575214
3572,2015-12-11,27.1395,27.1395,27.1395,27.1395,679.0,26.693096
