15FEB2021|HGFA|0806|HBL	Growth	Fund|9.25|9.25|9.20|9.24|111000|9|||
15FEB2021|HIFA|0806|HBL	Invest	Fund|3.30|3.50|3.30|3.50|36000|3.43|||
15FEB2021|SINDM|0819|Sindh	Modaraba|8.95|8.95|8.94|8.95|10500|8.50|||
15FEB2021|FANM|0819|AL-Noor	Mod|3.50|3.50|3.50|3.50|6500|3.23|||
15FEB2021|BRR|0819|B.R.R.Guardian|12.80|12.80|12.25|12.26|4000|12.75|||
15FEB2021|FECM|0819|Elite	Cap.Mod|2.90|3.22|2.90|3.15|16000|3.09|||
15FEB2021|FEM|0819|Equity	Modaraba|4|4.45|4|4.23|259000|4|||
15FEB2021|FFLM|0819|1st.Fid.Leasing|3.63|3.63|3.63|3.63|500|3.62|||
15FEB2021|ORIXM|0819|Orix	Modaraba|17.31|17.79|17.30|17.79|5500|17.20|||
15FEB2021|FHAM|0819|Habib	Modaraba|9.70|9.71|9.60|9.70|26000|9.70|||
15FEB2021|HMM|0819|Habib	Metro	Mod|8|8|8|8|500|8.05|||
15FEB2021|KASBM|0819|KASB	Mod|3.30|3.60|2.63|3.20|350500|3.27|||
15FEB2021|MODAM|0819|Mod.Al-Mali|4.80|4.84|4.50|4.84|5000|4.94|||
15FEB2021|PAKMI|0819|Pak	Mod.|3.25|3.79|3.20|3.32|38500|3.74|||
15FEB2021|PMI|0819|Prud	Mod.1st|2.49|2.50|2.29|2.34|124500|2.49|||
15FEB2021|FUDLM|0819|U.D.L.Modaraba|12.25|12.25|11.60|11.85|17500|11.71|||
15FEB2021|UCAPM|0819|Unicap	Modaraba|1.16|1.16|0.92|1.04|13500|1.02|||
15FEB2021|GRYL|0815|Grays	Leasing|5.05|5.27|5.05|5.27|1000|5.13|||
15FEB2021|OLPL|0815|Orix	Leasing|26.10|26.10|25.76|25.82|95500|26|||
15FEB2021|SLL|0815|SME	Leasing	Ltd|3.50|3.55|3.50|3.55|4500|3.50|||
15FEB2021|SPLC|0815|Saudi	Pak	Leasi|1.58|1.60|1.46|1.53|25000|1.52|||
15FEB2021|MCBAH|0813|MCB-ARIF	Habib|35|35.40|35|35.25|3500|35|||
15FEB2021|AHL|0813|Arif	Habib	Ltd.|75|75|73.50|73.52|27500|73.99|||
