27APR2021|HGFA|0806|HBL	Growth	Fund|8|8|8|8|8500|8.10|||
27APR2021|HIFA|0806|HBL	Invest	Fund|3.36|3.36|2.80|2.90|25000|2.83|||
27APR2021|ARM|0819|Allied	Rent.|9|9|9|9|500|9.59|||
27APR2021|BRR|0819|B.R.R.Guardian|10.65|10.65|10.24|10.28|26000|10|||
27APR2021|FECM|0819|Elite	Cap.Mod|3.36|3.36|3.36|3.36|500|3.44|||
27APR2021|FEM|0819|Equity	Modaraba|3.72|3.72|3.72|3.72|500|3.34|||
27APR2021|ORIXM|0819|Orix	Modaraba|16.72|16.72|16.01|16.49|66000|16.75|||
27APR2021|FHAM|0819|Habib	Modaraba|9.07|9.07|9.06|9.06|1000|9|||
27APR2021|FIMM|0819|Imrooz	Modaraba|0|0|0|109.54|0|101.9050|||
27APR2021|KASBM|0819|KASB	Mod|2|2.02|1.92|2|17000|1.88|||
27APR2021|ORM|0819|Orient	Rental|7.20|7.20|7.20|7.20|500|7.20|||
27APR2021|PAKMI|0819|Pak	Mod.|2.40|2.40|2.40|2.40|2000|2.41|||
27APR2021|PMI|0819|Prud	Mod.1st|1.90|1.90|1.90|1.90|10000|1.89|||
27APR2021|FUDLM|0819|U.D.L.Modaraba|8.84|9|8.50|8.63|16500|8.94|||
27APR2021|UCAPM|0819|Unicap	Modaraba|3|3.19|2.95|3.19|3500|3|||
27APR2021|GRYL|0815|Grays	Leasing|4.70|4.70|4.25|4.50|3000|4.50|||
27APR2021|OLPL|0815|Orix	Leasing|25.75|25.90|25.75|25.83|42500|25.80|||
27APR2021|AHL|0813|Arif	Habib	Ltd.|66.08|67.93|66.05|66.99|4000|67|||
27APR2021|AHCL|0809|Arif	Habib	Corp|34|34.50|34|34.50|5000|34.50|||
27APR2021|ICIBL|0813|Invest	Bank|2.35|2.35|2.28|2.28|56500|2.29|||
27APR2021|FDIBL|0813|Ist.Dawood	Bank|2.40|2.40|2.25|2.25|91000|2.28|||
27APR2021|JSCL|0813|Jah.Sidd.	Co.|20.12|20.48|18.96|19.18|4174000|20.28|||
27APR2021|BIPLS|0813|BIPL	Securities|14.60|15.49|13.50|14|9000|14.46|||
27APR2021|NEXT|0813|Next	Capital|8.05|8.39|7.70|8.22|14500|8.64|||
27APR2021|AMBL|0813|Apna	Microfin.XR|20.35|20.35|20.35|20.35|500|22|||
27APR2021|ESBL|0813|Escorts	Bank|8.90|9.29|8.90|9.29|1000|9.22|||
27APR2021|PSX|0813|Pak	Stock	Exchange|14.66|14.90|14.50|14.66|793000|14.66|||
27APR2021|FCSC|0813|Ist.Capital	Sec|1.70|1.78|1.66|1.73|216500|1.72|||
27APR2021|EFGH|0813|EFG	Hermes	Pak|21.70|21.70|21.70|21.70|1000|22.10|||
