06MAY2021,HIFA,0806,HBL	Invest	Fund,2.72,2.89,2.71,2.89,11500
06MAY2021,SINDM,0819,Sindh	Modaraba,9.38,9.38,8.47,8.47,1500
06MAY2021,FANM,0819,AL-Noor	Mod,3,3,3,3,15000
06MAY2021,BFMOD,0819,B.F.Modaraba,4.60,4.60,4.60,4.60,500
06MAY2021,BRR,0819,B.R.R.Guardian,10.50,10.50,10.50,10.50,2500
06MAY2021,FECM,0819,Elite	Cap.Mod,3.40,3.40,3,3.19,6000
06MAY2021,FEM,0819,Equity	Modaraba,3.50,3.50,3.50,3.50,500
06MAY2021,FFLM,0819,1st.Fid.Leasing,3.25,3.25,3.25,3.25,5000
06MAY2021,ORIXM,0819,Orix	Modaraba,16.45,16.80,16.30,16.80,29500
06MAY2021,FHAM,0819,Habib	Modaraba,9.17,9.18,9.17,9.18,25000
06MAY2021,HMM,0819,Habib	Metro	Mod,5.61,5.61,5.61,5.61,1000
06MAY2021,KASBM,0819,KASB	Mod,2.10,2.10,2,2,3000
06MAY2021,MODAM,0819,Mod.Al-Mali,3.82,4.20,3.82,4.10,2000
06MAY2021,ORM,0819,Orient	Rental,6.70,7.20,6.70,7.20,1500
06MAY2021,PAKMI,0819,Pak	Mod.,2.15,2.99,1.91,2.03,50500
06MAY2021,FPRM,0819,Paramount	Mod,4.50,4.50,4.50,4.50,500
06MAY2021,FUDLM,0819,U.D.L.Modaraba,8.01,8.59,8,8.30,3500
06MAY2021,UCAPM,0819,Unicap	Modaraba,3.09,3.09,2.95,2.97,25500
06MAY2021,OLPL,0815,Orix	Leasing,26,26,26,26,63000
06MAY2021,SPLC,0815,Saudi	Pak	Leasi,1.36,1.36,1.36,1.36,1000
06MAY2021,MCBAH,0813,MCB-ARIF	Habib,36,36,35,35,24000
06MAY2021,AHL,0813,Arif	Habib	Ltd.,63.99,65.25,63.15,65.25,11000
06MAY2021,AHCL,0809,Arif	Habib	Corp,35.28,37,35.20,37,9000
06MAY2021,ICIBL,0813,Invest	Bank,2.05,2.09,2.05,2.09,59500
06MAY2021,FDIBL,0813,Ist.Dawood	Bank,2.10,2.10,2.10,2.10,13500
06MAY2021,JSCL,0813,Jah.Sidd.	Co.,18.98,19.60,18.73,19.36,1248500
06MAY2021,NEXT,0813,Next	Capital,7.98,7.98,7.98,7.98,500
06MAY2021,AMBL,0813,Apna	Microfin.XR,23.05,24.70,23.05,24.70,1500
