02APR2021|HGFA|0806|HBL	Growth	Fund|8.45|8.75|8.45|8.75|2000|8.75|||
02APR2021|SINDM|0819|Sindh	Modaraba|0|0|0|9.18|0|9.45|||
02APR2021|FECM|0819|Elite	Cap.Mod|3.90|3.90|3.10|3.25|5500|3.86|||
02APR2021|FHAM|0819|Habib	Modaraba|9.23|9.23|9.20|9.20|1500|9.28|||
02APR2021|HMM|0819|Habib	Metro	Mod|6.51|6.51|6.51|6.51|500|7.50|||
02APR2021|PIM|0819|Popular	Islamic|5.70|5.70|5.70|5.72|500|5.72|||
02APR2021|KASBM|0819|KASB	Mod|2.42|2.70|2.42|2.61|90500|2.70|||
02APR2021|MODAM|0819|Mod.Al-Mali|4.08|4.08|4.07|4.08|6500|4.07|||
02APR2021|ORM|0819|Orient	Rental|6.90|7.15|6.90|7.15|1000|6.30|||
02APR2021|PAKMI|0819|Pak	Mod.|2.49|2.55|2.34|2.37|6000|2.40|||
02APR2021|FPRM|0819|Paramount	Mod|4.72|4.72|4.72|4.72|1500|5|||
02APR2021|PMI|0819|Prud	Mod.1st|1.32|1.95|1.32|1.66|38500|1.68|||
02APR2021|FPJM|0819|Punjab	Mod|3.19|3.19|3.19|3.19|1000|2.70|||
02APR2021|TRSM|0819|Trust	Modaraba|2.60|2.65|2.30|2.65|3500|2.80|||
02APR2021|FUDLM|0819|U.D.L.Modaraba|9.20|9.39|9.20|9.39|1500|9.30|||
02APR2021|UCAPM|0819|Unicap	Modaraba|4.30|4.94|3.75|4.24|971500|4.17|||
02APR2021|OLPL|0815|Orix	Leasing|23.65|23.70|23.65|23.70|2500|23.30|||
02APR2021|SPLC|0815|Saudi	Pak	Leasi|1.38|1.42|1.32|1.35|19000|1.39|||
02APR2021|AHL|0813|Arif	Habib	Ltd.|65.22|65.22|64.52|64.67|15000|66.56|||
02APR2021|AHCL|0809|Arif	Habib	Corp|36.75|36.99|36.75|36.87|1000|35.76|||
02APR2021|ICIBL|0813|Invest	Bank|2.40|2.40|2.25|2.29|315500|2.31|||
02APR2021|FDIBL|0813|Ist.Dawood	Bank|2.36|2.46|2.27|2.35|45000|2.28|||
02APR2021|JSCL|0813|Jah.Sidd.	Co.|19.25|19.50|18.75|19.07|4398500|19.09|||
02APR2021|NEXT|0813|Next	CapitalXB|0|8.20|8.20|8.20|500|8.20|||
02APR2021|ESBL|0813|Escorts	Bank|8.98|9.64|8.90|9.30|3500|8.70|||
02APR2021|PSX|0813|Pak	Stock	Exchange|12.50|13.25|12.50|12.99|465500|13.05|||
02APR2021|FCSC|0813|Ist.Capital	Sec|1.70|1.80|1.67|1.71|467000|1.70|||
02APR2021|FCIBL|0813|F.Credit	&	Inv|5.05|5.05|5.05|5.05|500|5.85|||
02APR2021|FNEL|0813|F.	Nat.Equities|14.80|15.20|13.42|13.52|8809500|14.50|||
02APR2021|JSIL|0813|JS	Investments|16.99|16.99|16.50|16.50|10500|17|||
02APR2021|JSGCL|0813|JS	Global	Cap.|61.07|67.91|61.07|67.91|2000|63.50|||
02APR2021|786|0813|786	Invest	Ltd|8.48|8.50|8.15|8.40|10000|8.21|||
02APR2021|DEL|0813|Dawood	Equities|6|6|5.90|6|13000|6|||
02APR2021|PASL|0813|Pervez	Ahmed	Co|1.09|1.30|1.05|1.11|180000|1.08|||
02APR2021|TSBL|0813|Trust	Brokerage|14.94|14.94|12.95|14.20|28500|14|||
02APR2021|ABL|0807|Allied	Bank	Ltd|71.47|71.47|69|70.50|78000|70.17|||
02APR2021|SMBL|0807|Summit	Bank|1.50|1.55|1.46|1.47|251500|1.50|||
02APR2021|AKBL|0807|Askari	BankXD|19.01|19.60|19|19.54|721500|19.27|||
02APR2021|BAFL|0807|Bank	Al-Falah|30.79|30.79|30.22|30.50|143162|30.39|||
02APR2021|BIPL|0807|Bankislami	Pak.|11.39|11.39|11|11.08|67000|11.39|||
02APR2021|BOK|0807|Bank	Of	KhyberXDXB|16.60|16.60|16.60|16.60|2000|16.66|||
02APR2021|BAHL|0807|Bank	AL-HabibXD|64.67|65.69|64.02|64.24|103023|64.21|||
02APR2021|BOP|0807|B.O.PunjabXD|8|8|7.91|7.94|1087000|7.96|||
02APR2021|FABL|0807|Faysal	Bank|15.76|16.19|15.75|16.02|137500|16.09|||
02APR2021|HBL|0807|Habib	BankXD|117.40|118|116.05|117.41|157824|116.81|||
02APR2021|MEBL|0807|Meezan	Bank|112.50|112.50|110|110.69|56818|110.99|||
02APR2021|NBP|0807|National	Bank|31.85|32.19|31.70|31.99|115000|32.15|||
02APR2021|HMB|0807|Habib	Metropol.|35.95|36|35|35.01|390500|35.50|||
02APR2021|MCB|0807|MCB	Bank	Ltd|173.88|173.88|170.40|170.95|89416|172.14|||
02APR2021|JSBL|0807|JS	Bank	Ltd|5.31|5.39|5.30|5.31|85000|5.30|||
02APR2021|SBL|0807|Samba	BankXD|6.97|6.98|6.67|6.68|10500|6.54|||
02APR2021|SILK|0807|Silk	Bank	Ltd|1.14|1.17|1.09|1.15|4797000|1.15|||
02APR2021|SNBL|0807|Soneri	Bank	LtdXD|8.71|8.76|8.71|8.75|525000|8.71|||
02APR2021|SCBPL|0807|St.Chart.BankXD|27.02|29.79|27.01|29.79|3000|28|||
02APR2021|UBL|0807|United	BankXD|119.60|119.60|118.02|118.42|205134|119.04|||
02APR2021|AICL|0812|Adamjee	Ins.|38.50|39.35|38.50|38.97|199000|38.59|||
02APR2021|IGIL|0812|IGI	Life	Ins|55|55.02|55|55.01|3000|59|||
02APR2021|AGIC|0812|Ask.Gen.Insur.|23.85|23.85|23.50|23.60|1500|23.84|||
02APR2021|CYAN|0812|Cyan	LimitedXD|37|37.25|35.80|36.50|10000|37.48|||
02APR2021|JLICL|0812|Jubile	Life	InsXD|366.50|366.99|366.50|366.75|200|363.43|||
02APR2021|CSIL|0812|Cres.Star	Ins.|2.45|3.37|2.45|3.17|10634500|2.52|||
02APR2021|EFUL|0812|EFU	Life	Assr|198|198|198|198|200|205.29|||
02APR2021|HICL|0812|Habib	Ins.|8.15|8.15|8.15|8.15|500|7.94|||
02APR2021|IGIHL|0812|IGI	Holdings|169|169|162.55|164.75|5500|164.98|||
02APR2021|ALAC|0812|Askari	Life	Ass|6.79|6.79|6.79|6.79|500|6.50|||
02APR2021|ATIL|0812|Atlas	Ins.	LtdXD|52.51|52.75|52.50|52.50|32500|53.08|||
02APR2021|JGICL|0812|Jubilee	Gen.InsXD|38.50|40|38.50|39.21|21500|38.54|||
02APR2021|PIL|0812|PICIC	Ins.Ltd.|1.39|1.68|1.39|1.61|1064500|1.30|||
02APR2021|PKGI|0812|Pak	Gen.Ins.|3.10|3.10|3.10|3.10|500|3|||
02APR2021|PAKRI|0812|Pak	Reinsurance|25.74|27.57|25.70|27.15|26000|25.65|||
02APR2021|HCL|0828|Hallmark	Company	Ltd|117.70|117.70|117.70|117.70|100|117.70|||
02APR2021|RICL|0812|Reliance	Ins.|7.72|7.85|7.72|7.85|3500|7.75|||
02APR2021|SHNI|0812|Shaheen	Ins.|4.26|4.26|4.11|4.22|2000|4.45|||
02APR2021|TPLI|0812|TPL	Insurance|0|0|0|35|0|35.30|||
02APR2021|UNIC|0812|United	Insurance|7.10|7.20|7.10|7.20|3500|7.34|||
02APR2021|ASTM|0830|Asim	Textile|8|8|7.99|8|2000|7.99|||
02APR2021|BILF|0830|Bilal	Fibres|1.65|1.71|1.60|1.63|88000|1.56|||
02APR2021|CWSM|0830|Chakwal	Spinning|2.25|2.25|2.11|2.18|12000|2.12|||
02APR2021|HIRAT|0830|Hira	Textile|3.45|4|3.45|3.63|524000|3.51|||
