29APR2021|HGFA|0806|HBL	Growth	Fund|8.10|8.10|8.10|8.10|500|8.10|||
29APR2021|TSMF|0806|Tri-Star	Mutual|3.70|5.39|3.55|4.85|3500|4.51|||
29APR2021|FANM|0819|AL-Noor	Mod|2.70|2.70|2.70|2.70|3000|3.13|||
29APR2021|ARM|0819|Allied	Rent.|8.88|8.88|8.80|8.80|8500|9|||
29APR2021|BRR|0819|B.R.R.Guardian|10.50|10.50|10.20|10.40|13500|10.25|||
29APR2021|FECM|0819|Elite	Cap.Mod|3.32|3.32|3.32|3.32|500|3.36|||
29APR2021|ORIXM|0819|Orix	Modaraba|16.45|16.45|16.01|16.39|61500|16.41|||
29APR2021|FHAM|0819|Habib	Modaraba|9|9|9|9|2000|9.24|||
29APR2021|KASBM|0819|KASB	Mod|2.23|2.24|2|2.01|25000|2.18|||
29APR2021|MODAM|0819|Mod.Al-Mali|3.90|4.10|3.90|4.10|2000|4.05|||
29APR2021|FPRM|0819|Paramount	Mod|4.55|4.55|4.50|4.51|5000|4.50|||
29APR2021|FPJM|0819|Punjab	Mod|2.89|2.89|2.89|2.89|500|2.90|||
29APR2021|TRSM|0819|Trust	Modaraba|2.25|2.25|2.25|2.25|500|2.50|||
29APR2021|UCAPM|0819|Unicap	Modaraba|3.01|3.14|3.01|3.09|57500|3|||
29APR2021|OLPL|0815|Orix	Leasing|25.53|25.94|25.53|25.91|17000|25.87|||
29APR2021|SPLC|0815|Saudi	Pak	Leasi|1.69|1.69|1.22|1.24|5500|1.58|||
29APR2021|AHL|0813|Arif	Habib	Ltd.|65|66|64.50|65.50|19000|65.80|||
29APR2021|AHCL|0809|Arif	Habib	Corp|35.35|35.50|35|35.50|30500|36.32|||
29APR2021|ICIBL|0813|Invest	Bank|2.23|2.30|2.18|2.20|238500|2.27|||
29APR2021|FDIBL|0813|Ist.Dawood	Bank|2.35|2.35|2.21|2.25|55000|2.26|||
29APR2021|JSCL|0813|Jah.Sidd.	Co.|19.25|19.30|18.90|19.09|648500|19.02|||
29APR2021|NEXT|0813|Next	Capital|8.20|8.20|8.20|8.20|2000|8.07|||
29APR2021|AMBL|0813|Apna	Microfin.XR|21.50|21.50|21.50|21.50|500|20.35|||
29APR2021|ESBL|0813|Escorts	Bank|9.01|9.35|9|9.05|14500|9.31|||
29APR2021|PSX|0813|Pak	Stock	Exchange|14.66|14.75|14.60|14.70|242000|14.75|||
29APR2021|FCSC|0813|Ist.Capital	Sec|1.65|1.65|1.54|1.55|278000|1.66|||
29APR2021|FCIBL|0813|F.Credit	&	Inv|5.70|5.70|5.70|5.70|500|6.64|||
29APR2021|FNEL|0813|F.	Nat.Equities|10.31|11.09|10.19|10.72|3378500|10.20|||
