13APR2021|HGFA|0806|HBL	Growth	Fund|8.02|8.02|8.02|8.02|500|8.02|||
13APR2021|HIFA|0806|HBL	Invest	Fund|3|3|3|3|1500|3|||
13APR2021|SINDM|0819|Sindh	Modaraba|9.44|9.44|9.44|9.44|500|9.01|||
13APR2021|FANM|0819|AL-Noor	Mod|3.10|3.10|3.10|3.10|3500|3.20|||
13APR2021|BFMOD|0819|B.F.Modaraba|4.50|4.50|4.50|4.50|3000|4.24|||
13APR2021|BRR|0819|B.R.R.Guardian|10|10|9.81|9.81|40500|10|||
13APR2021|FECM|0819|Elite	Cap.Mod|3.80|3.81|3.36|3.58|3000|3.35|||
13APR2021|FFLM|0819|1st.Fid.Leasing|3.30|3.30|3.30|3.30|3500|3.25|||
13APR2021|ORIXM|0819|Orix	Modaraba|16.99|17|16.77|16.80|11000|16.90|||
13APR2021|FHAM|0819|Habib	Modaraba|9.20|9.20|9.15|9.19|6000|9.20|||
13APR2021|FIMM|0819|Imrooz	Modaraba|119.81|119.81|119.81|119.81|300|129.51|||
13APR2021|KASBM|0819|KASB	Mod|2.10|2.19|2.06|2.08|15000|2.12|||
13APR2021|MODAM|0819|Mod.Al-Mali|3.56|4.15|3.56|4.12|1500|4.15|||
13APR2021|PMI|0819|Prud	Mod.1st|1.75|1.95|1.75|1.95|15000|2|||
13APR2021|FPJM|0819|Punjab	Mod|2.60|2.99|2.60|2.88|23500|2.80|||
13APR2021|TRSM|0819|Trust	Modaraba|2.50|2.50|2.50|2.50|1000|2.50|||
13APR2021|FUDLM|0819|U.D.L.Modaraba|9.20|9.30|9.20|9.30|1500|9.10|||
13APR2021|UCAPM|0819|Unicap	Modaraba|3.74|3.99|3.66|3.69|48000|3.73|||
13APR2021|OLPL|0815|Orix	Leasing|24.25|24.25|24.24|24.25|27000|24.10|||
13APR2021|PGLC|0815|Pak	Gulf	Leasin|8.35|8.35|8.35|8.35|1000|8.38|||
13APR2021|SLL|0815|SME	Leasing	Ltd|3|3|3|3|1000|3.30|||
13APR2021|SPLC|0815|Saudi	Pak	Leasi|1.32|1.37|1.32|1.37|5500|1.38|||
13APR2021|AHL|0813|Arif	Habib	Ltd.|67.26|67.26|67|67|2000|68.88|||
13APR2021|AHCL|0809|Arif	Habib	Corp|37.49|37.68|36.50|37|174500|36.89|||
13APR2021|ICIBL|0813|Invest	Bank|2.23|2.42|1.65|2.34|965000|2.48|||
13APR2021|FDIBL|0813|Ist.Dawood	Bank|2.58|2.58|2.41|2.48|77000|2.50|||
13APR2021|JSCL|0813|Jah.Sidd.	Co.|20.52|21.08|20.35|20.58|2314000|20.67|||
13APR2021|BIPLS|0813|BIPL	Securities|13.35|15.39|13.35|14.31|11000|14.40|||
13APR2021|NEXT|0813|Next	Capital|8.30|8.30|8.30|8.30|500|8.25|||
13APR2021|ESBL|0813|Escorts	Bank|8.75|8.89|8.52|8.89|6500|8.85|||
13APR2021|PSX|0813|Pak	Stock	Exchange|12.80|13|12.80|12.85|200500|12.96|||
