21JAN2021|HGFA|0806|HBL	Growth	Fund|9|9|8.95|8.95|15500|9|||
21JAN2021|HIFA|0806|HBL	Invest	Fund|3.25|3.49|3.22|3.49|18000|3.39|||
21JAN2021|SINDM|0819|Sindh	Modaraba|8.95|8.95|8.90|8.90|3500|8.97|||
21JAN2021|FANM|0819|AL-Noor	Mod|3.26|3.75|3.26|3.59|1500|3.25|||
21JAN2021|ARM|0819|Allied	Rent.|9.51|9.51|9.51|9.51|500|10.05|||
21JAN2021|BRR|0819|B.R.R.Guardian|13.03|14.42|13|14.06|407500|13.42|||
21JAN2021|BRRR|0819|BRR	Guardian(R)|3.45|3.79|2.75|3.79|1211500|2.79|||
21JAN2021|FECM|0819|Elite	Cap.Mod|2.83|3.39|2.83|3.10|32500|3.10|||
21JAN2021|FEM|0819|Equity	Modaraba|3.48|3.48|3.15|3.34|25000|3.15|||
21JAN2021|FFLM|0819|1st.Fid.Leasing|3.90|3.90|3.90|3.90|4000|3.70|||
21JAN2021|FHAM|0819|Habib	Modaraba|9.75|10|9.75|10|62000|10.12|||
21JAN2021|HMM|0819|Habib	Metro	Mod|7.50|7.50|7.50|7.50|500|8.15|||
21JAN2021|FTMM|0819|F.Treet	Manuf|16.17|17.99|16.16|17.56|7500|17.47|||
21JAN2021|FIMM|0819|Imrooz	Modaraba|95.67|95.67|95.67|95.67|100|89|||
21JAN2021|MODAM|0819|Mod.Al-Mali|5.60|5.60|4.35|4.80|72500|5.23|||
21JAN2021|PAKMI|0819|Pak	Mod.|2.10|2.19|2.10|2.12|22000|2.05|||
21JAN2021|PMI|0819|Prud	Mod.1st|2.05|2.21|2.05|2.11|61000|2.20|||
21JAN2021|FPJM|0819|Punjab	Mod|2.72|2.74|2.50|2.67|8500|2.57|||
21JAN2021|TRSM|0819|Trust	Modaraba|3|3|3|3|500|3.13|||
21JAN2021|FUDLM|0819|U.D.L.Modaraba|12.50|12.50|12.30|12.50|5500|12.45|||
21JAN2021|UCAPM|0819|Unicap	Modaraba|1.11|1.11|1.10|1.10|16500|1.15|||
21JAN2021|GRYL|0815|Grays	Leasing|5.69|5.69|5.11|5.11|21500|5.35|||
21JAN2021|OLPL|0815|Orix	Leasing|27.49|27.49|26.70|26.75|72500|27|||
21JAN2021|SLL|0815|SME	Leasing	Ltd|3.50|3.50|3.50|3.50|500|3.49|||
21JAN2021|SPLC|0815|Saudi	Pak	Leasi|1.65|1.80|1.59|1.65|460500|1.54|||
21JAN2021|MCBAH|0813|MCB-ARIF	Habib|29|29|29|29|10500|29.05|||
21JAN2021|AHL|0813|Arif	Habib	Ltd.|70.50|71.95|70|70.02|23000|70.84|||
21JAN2021|AHCL|0809|Arif	Habib	Corp|41|41.15|40.40|40.49|28500|41.50|||
21JAN2021|ICIBL|0813|Invest	Bank|2.53|2.84|2.51|2.71|1901000|2.58|||
21JAN2021|FDIBL|0813|Ist.Dawood	Bank|2.40|2.49|2.30|2.33|210000|2.39|||
21JAN2021|JSCL|0813|Jah.Sidd.	Co.|30.81|32.40|30.81|31.88|20470500|30.71|||
21JAN2021|BIPLS|0813|BIPL	Securities|15.89|15.89|15.89|15.89|500|15.59|||
21JAN2021|NEXT|0813|Next	Capital|9.50|10|9.50|10|31000|9.70|||
21JAN2021|AMBL|0813|Apna	Microfin.XR|21.48|21.48|21.48|21.48|500|20.23|||
21JAN2021|ESBL|0813|Escorts	Bank|10.32|10.49|10.32|10.48|8500|10.30|||
21JAN2021|PSX|0813|Pak	Stock	Exchange|15.50|15.95|15.50|15.67|1180500|15.52|||
21JAN2021|FCSC|0813|Ist.Capital	Sec|1.49|1.50|1.40|1.40|722000|1.46|||
21JAN2021|FCIBL|0813|F.Credit	&	Inv|8.50|9|8.50|8.90|17500|8.77|||
21JAN2021|EFGH|0813|EFG	Hermes	Pak|23.50|23.51|23.50|23.50|6000|23.43|||
21JAN2021|FNEL|0813|F.	Nat.Equities|20.20|21.40|20.20|20.30|2746000|20.19|||
21JAN2021|JSIL|0813|JS	Investments|22.97|23|22.97|23|1500|22.51|||
21JAN2021|JSGCL|0813|JS	Global	Cap.|80|80|78.79|80|1000|78.79|||
21JAN2021|786|0813|786	Invest	Ltd|12|12.14|11.51|11.96|8500|11.95|||
21JAN2021|DEL|0813|Dawood	Equities|7.25|7.85|7.25|7.25|29000|7.50|||
21JAN2021|PASL|0813|Pervez	Ahmed	Co|1.10|1.15|1.10|1.10|115000|1.12|||
21JAN2021|ABL|0807|Allied	Bank	Ltd|87.95|87.95|86.50|86.88|109500|86.79|||
21JAN2021|SMBL|0807|Summit	Bank|1.80|1.90|1.80|1.89|1278000|1.73|||
21JAN2021|AKBL|0807|Askari	Bank|23.49|23.50|23.21|23.32|133500|23.34|||
21JAN2021|BAFL|0807|Bank	Al-Falah|36.56|36.89|36.45|36.48|1852905|36.74|||
21JAN2021|BIPL|0807|Bankislami	Pak.|13.97|14.02|13.70|13.92|1407000|13.81|||
21JAN2021|BOK|0807|Bank	Of	Khyber|15.01|15.01|15|15|18500|15.01|||
21JAN2021|BAHL|0807|Bank	AL-Habib|78.32|79.70|78.32|79.52|860041|78.15|||
21JAN2021|BOP|0807|B.O.Punjab|9.50|9.57|9.45|9.48|2132000|9.46|||
21JAN2021|FABL|0807|Faysal	Bank|21.20|21.39|20.90|20.90|3910000|21.13|||
21JAN2021|HBL|0807|Habib	Bank|141.54|143.50|140.50|142.81|1571769|141.54|||
21JAN2021|MEBL|0807|Meezan	Bank|111.50|114|111.50|113.33|607659|111.70|||
21JAN2021|NBP|0807|National	Bank|42.45|42.68|42.20|42.34|401500|42.25|||
21JAN2021|HMB|0807|Habib	Metropol.|40.85|40.85|40.07|40.10|684500|40.04|||
21JAN2021|MCB|0807|MCB	Bank	Ltd|194.90|195.99|193.51|194.70|163975|193.41|||
21JAN2021|JSBL|0807|JS	Bank	Ltd|7.05|7.15|6.97|7|2853500|6.96|||
21JAN2021|SBL|0807|Samba	Bank|7.81|7.90|7.75|7.80|370000|7.85|||
21JAN2021|SILK|0807|Silk	Bank	Ltd|1.30|1.32|1.18|1.20|16364500|1.29|||
21JAN2021|SNBL|0807|Soneri	Bank	Ltd|10.89|10.99|10.75|10.76|92000|10.75|||
21JAN2021|SCBPL|0807|St.Chart.Bank|32.50|33.69|32.50|33.15|7500|33|||
21JAN2021|UBL|0807|United	Bank|138.95|140|138.01|138.79|3972280|138.51|||
21JAN2021|AICL|0812|Adamjee	Ins.|44|46.24|43.75|45.03|2150500|43.59|||
21JAN2021|IGIL|0812|IGI	Life	Ins|47.01|48|47|47|1500|48.18|||
21JAN2021|AGIC|0812|Ask.Gen.Insur.|25.50|25.50|25.50|25.50|2000|25.50|||
21JAN2021|CYAN|0812|Cyan	Limited|47.10|50.48|45.55|50.48|370000|46.96|||
21JAN2021|CENI|0812|Century	Ins.|23|23.40|23|23|5500|22.75|||
21JAN2021|JLICL|0812|Jubile	Life	Ins|389.90|390|380|380|5100|389.89|||
