03FEB2021,HGFA,0806,HBL	Growth	Fund,9.21,9.69,9.21,9.40,20000
03FEB2021,HIFA,0806,HBL	Invest	Fund,3.24,3.60,3.24,3.52,19500
03FEB2021,SINDM,0819,Sindh	Modaraba,9.40,9.40,9.40,9.40,1000
03FEB2021,TSMF,0806,Tri-Star	Mutual,5.35,6,5.35,6,2500
03FEB2021,ARM,0819,Allied	Rent.,9.65,9.65,9.65,9.65,2000
03FEB2021,BFMOD,0819,B.F.Modaraba,7.50,7.90,7.50,7.90,2500
03FEB2021,BRR,0819,B.R.R.Guardian,13.10,13.18,13.10,13.18,1000
03FEB2021,FECM,0819,Elite	Cap.Mod,3.28,3.28,3.05,3.15,9500
03FEB2021,FEM,0819,Equity	Modaraba,3.30,3.48,3.30,3.47,2000
03FEB2021,FFLM,0819,1st.Fid.Leasing,3.61,3.61,3.61,3.61,500
03FEB2021,ORIXM,0819,Orix	Modaraba,17.72,17.95,17.70,17.95,4000
03FEB2021,FHAM,0819,Habib	Modaraba,9.75,9.84,9.53,9.84,56000
03FEB2021,HMM,0819,Habib	Metro	Mod,7.71,7.71,7.71,7.71,500
03FEB2021,FTMM,0819,F.Treet	Manuf,17.01,17.25,16.80,17.25,2500
03FEB2021,FIMM,0819,Imrooz	Modaraba,102.84,102.84,102.84,95.67,100
03FEB2021,PIM,0819,Popular	Islamic,6.04,6.04,5.13,5.94,3000
03FEB2021,KASBM,0819,KASB	Mod,1.69,2,1.69,1.99,357000
03FEB2021,MODAM,0819,Mod.Al-Mali,5.19,5.25,5,5.15,22000
03FEB2021,ORM,0819,Orient	Rental,7,7,7,7,1000
03FEB2021,PAKMI,0819,Pak	Mod.,4.75,5.09,4.50,4.65,767500
03FEB2021,PMI,0819,Prud	Mod.1st,2.40,2.97,2.40,2.60,347000
03FEB2021,FPJM,0819,Punjab	Mod,2.55,2.65,2.55,2.60,5000
03FEB2021,FTSM,0819,Tri-Star	1st.	M,0,0,0,12.3555,0
03FEB2021,TRSM,0819,Trust	Modaraba,2.85,2.85,2.85,2.85,1500
03FEB2021,FUDLM,0819,U.D.L.Modaraba,12.55,12.58,12.40,12.40,16500
03FEB2021,UCAPM,0819,Unicap	Modaraba,1.02,1.28,1,1.19,31500
03FEB2021,GRYL,0815,Grays	Leasing,5.11,5.34,5.11,5.27,4500
03FEB2021,OLPL,0815,Orix	Leasing,26.90,27.02,26.89,26.90,26500
03FEB2021,SPLC,0815,Saudi	Pak	Leasi,1.48,1.48,1.32,1.47,70500
03FEB2021,AHL,0813,Arif	Habib	Ltd.,71.50,73.40,71.50,72.80,49000
03FEB2021,AHCL,0809,Arif	Habib	Corp,42,42.25,41.80,41.85,237000
03FEB2021,ICIBL,0813,Invest	Bank,2.97,3.15,2.97,2.99,1069500
03FEB2021,FDIBL,0813,Ist.Dawood	Bank,2.53,2.53,2.40,2.45,297500
03FEB2021,JSCL,0813,Jah.Sidd.	Co.,30,30.15,28.65,28.82,6733000
03FEB2021,NEXT,0813,Next	Capital,9.80,9.80,9.50,9.52,33000
03FEB2021,AMBL,0813,Apna	Microfin.XR,22.10,22.10,22.10,22.10,500
03FEB2021,ESBL,0813,Escorts	Bank,10.41,10.55,10.36,10.55,48000
03FEB2021,PSX,0813,Pak	Stock	Exchange,15.30,15.48,15.20,15.26,876500
03FEB2021,FCSC,0813,Ist.Capital	Sec,1.70,1.90,1.29,1.80,20495500
03FEB2021,EFGH,0813,EFG	Hermes	Pak,21.40,21.95,21.40,21.50,24000
03FEB2021,FNEL,0813,F.	Nat.Equities,20.51,21.64,18.67,19.11,9453000
03FEB2021,JSGCL,0813,JS	Global	Cap.,86.15,89.70,86.15,87.03,3500
03FEB2021,786,0813,786	Invest	Ltd,11.06,11.45,11.06,11.12,44500
03FEB2021,DEL,0813,Dawood	Equities,7.01,7.02,6.70,6.90,65500
03FEB2021,PASL,0813,Pervez	Ahmed	Co,1.09,1.21,1.08,1.12,1091000
03FEB2021,ABL,0807,Allied	Bank	Ltd,85.30,86,84.90,85.90,20500
03FEB2021,SMBL,0807,Summit	Bank,1.93,1.93,1.83,1.88,249000
03FEB2021,AKBL,0807,Askari	Bank,24.30,24.50,24.15,24.20,288000
03FEB2021,BAFL,0807,Bank	Al-Falah,36.96,37.40,36.35,36.78,5502389
03FEB2021,BIPL,0807,Bankislami	Pak.,13.60,13.74,13.45,13.53,1048000
03FEB2021,BOK,0807,Bank	Of	Khyber,15.10,15.10,15.10,15.10,15500
03FEB2021,BAHL,0807,Bank	AL-Habib,74.30,75.25,74.30,74.65,866839
03FEB2021,BOP,0807,B.O.Punjab,9.49,9.60,9.41,9.46,3461000
03FEB2021,FABL,0807,Faysal	Bank,20.25,20.40,20.01,20.10,908500
03FEB2021,HBL,0807,Habib	Bank,140.58,141.01,139.50,140.09,2337796
03FEB2021,MEBL,0807,Meezan	Bank,111,112.25,110.50,110.89,1148065
03FEB2021,NBP,0807,National	Bank,41.55,42,41.45,41.57,701000
03FEB2021,HMB,0807,Habib	Metropol.,38.49,38.49,37.80,37.92,221500
03FEB2021,MCB,0807,MCB	Bank	Ltd,195.90,196.50,194,194.91,235492
03FEB2021,JSBL,0807,JS	Bank	Ltd,7.01,7.03,6.85,6.88,948500
03FEB2021,SBL,0807,Samba	Bank,7.51,7.77,7.45,7.50,49000
03FEB2021,SILK,0807,Silk	Bank	Ltd,1.54,1.61,1.53,1.58,14339500
03FEB2021,SNBL,0807,Soneri	Bank	Ltd,10.30,10.35,10.23,10.25,82500
03FEB2021,SCBPL,0807,St.Chart.Bank,33.50,33.50,32,32.78,22500
03FEB2021,UBL,0807,United	Bank,136.99,139.90,136.95,138.61,6060803
03FEB2021,AICL,0812,Adamjee	Ins.,45.01,46.25,45,45.06,678500
03FEB2021,IGIL,0812,IGI	Life	Ins,52.98,53,50,52.74,43000
03FEB2021,AGIC,0812,Ask.Gen.Insur.,25,25.49,25,25.49,7000
03FEB2021,CYAN,0812,Cyan	Limited,51,51.11,49,49.83,57000
03FEB2021,CENI,0812,Century	Ins.,22.99,22.99,22.99,22.99,500
03FEB2021,JLICL,0812,Jubile	Life	Ins,370,370,360,360,5300
03FEB2021,CSIL,0812,Cres.Star	Ins.,2.68,2.80,2.60,2.68,566500
03FEB2021,EFUG,0812,EFU	General,117.55,121.75,116.40,121.75,3700
03FEB2021,EFUL,0812,EFU	Life	Assr,195.02,203,195.02,200,4100
03FEB2021,HICL,0812,Habib	Ins.,8.01,8.35,7.90,8,35000
03FEB2021,IGIHL,0812,IGI	Holdings,191,193,190,190,38500
03FEB2021,ALAC,0812,Askari	Life	Ass,7.22,7.22,7.20,7.20,7500
03FEB2021,ATIL,0812,Atlas	Ins.	Ltd,65.30,66.50,64,64.13,230500
03FEB2021,PIL,0812,PICIC	Ins.Ltd.,1.50,1.58,1.37,1.52,215500
03FEB2021,PKGI,0812,Pak	Gen.Ins.,3.68,3.68,3,3,2500
03FEB2021,PAKRI,0812,Pak	Reinsurance,27.27,27.45,27.25,27.44,30500
03FEB2021,RICL,0812,Reliance	Ins.,7.50,7.90,7.35,7.62,215500
03FEB2021,SHNI,0812,Shaheen	Ins.,5.09,5.09,5.09,5.09,1000
03FEB2021,UNIC,0812,United	Insurance,8.10,8.25,8.09,8.22,33000
03FEB2021,UVIC,0812,Universal	Ins.,5,5.55,5,5.55,6500
03FEB2021,ASTM,0830,Asim	Textile,8.85,8.85,8.85,8.85,5000
03FEB2021,BILF,0830,Bilal	Fibres,1.60,1.81,1.31,1.75,473000
03FEB2021,CWSM,0830,Chakwal	Spinning,2.50,3.15,2.42,3.06,2287500
03FEB2021,HIRAT,0830,Hira	Textile,3.80,4.26,3.80,4.26,2007000
03FEB2021,DFSM,0830,Dewan	Farooque	Sp.,2.35,2.70,2.35,2.59,217500
03FEB2021,DSIL,0830,D.S.	Ind.	Ltd.,3.16,3.39,3.15,3.31,770000
03FEB2021,ELSM,0830,Ellcot	Spinning,0,122,122,122,8500
03FEB2021,FZCM,0830,Fazal	Cloth,201.99,201.99,198,198,800
03FEB2021,GADT,0830,Gadoon	Textile,244.95,253,244.95,252.90,11700
03FEB2021,IDYM,0830,Indus	Dyeing,657.86,657.88,657.86,657.88,5750
03FEB2021,ILTM,0830,Island	Textile,1800,1800,1800,1800,20
03FEB2021,JATM,0830,J.A.Textile,7.38,7.39,7.38,7.38,2500
03FEB2021,JDMT,0830,Janana	D	Mal,88,88,86,86,11000
03FEB2021,KHSM,0830,Khurshid	Spinning,12.51,12.98,11.76,12.35,12000
03FEB2021,KOSM,0830,Kohinoor	Spining,4.30,4.55,4.25,4.33,4903500
03FEB2021,LMSM,0830,Land	Mark	Spinning,22,22,22,22,500
03FEB2021,MQTM,0830,Maqbool	Textile,39.60,40.24,37.36,38.49,3500
03FEB2021,NAGC,0830,Nagina	Cotton,62.50,64.94,62.50,64.90,6000
03FEB2021,NCML,0830,Nazir	Cotton	Mills,4.75,5.40,4.75,5.09,4000
03FEB2021,OML,0818,Olympia	Mills,13.50,13.51,13.47,13.51,7500
03FEB2021,RAVT,0830,Ravi	Textile,16.30,16.47,15.50,15.57,473000
03FEB2021,RCML,0830,Reliance	Cotton,165.05,173,163,168,400
03FEB2021,SAIF,0830,Saif	Textile,15.90,15.99,15.70,15.80,11000
03FEB2021,SNAI,0830,Sana	Ind,71,71.90,71,71.90,1500
03FEB2021,SSML,0830,Saritow	Spinning,10.21,10.50,10.21,10.50,197500
03FEB2021,SERT,0830,Service	Textile,15.27,16.95,15.27,16.63,40500
03FEB2021,SHDT,0830,Shadab	Textile,35.55,35.98,35.26,35.98,7500
03FEB2021,SHCM,0830,Shadman	Cotton,16.50,17,16.50,16.76,1500
03FEB2021,SUTM,0830,Sunrays	Textile,467.03,467.03,467.03,467.03,100
03FEB2021,UNITY,0834,Unity	Foods	Ltd,36.24,36.39,35.25,35.66,14238187
03FEB2021,TATM,0830,Tata	Textile,64.10,70,64.10,69.54,56500
03FEB2021,ASHT,0831,Ashfaq	Textile,9.01,9.40,9,9.40,5000
03FEB2021,FML,0829,Feroze	1888,116.31,120.60,116.31,117.85,27000
03FEB2021,PRWM,0831,Prosperity	Weav,44,44.85,44,44.10,4000
03FEB2021,SMTM,0831,Samin	Textile,9,9.39,8.55,8.80,10000
03FEB2021,SERF,0831,Service	Fabrics,13.51,14.20,13.50,13.64,211000
03FEB2021,STJT,0831,Shahtaj	Textile,99.11,99.11,99.11,99.11,300
03FEB2021,YOUW,0831,Yousuf	Weaving,4.50,4.70,4.40,4.60,616000
03FEB2021,ZTL,0831,Zephyr	Textile,13.59,13.75,13.31,13.68,18500
03FEB2021,ADMM,0829,Artistic	Denim,130,134.50,130,131.64,126000
03FEB2021,CRTM,0829,Crescent	Tex.,36.05,37.40,36.05,36.70,125500
03FEB2021,NCL,0829,Nishat	(Chun.),50.49,53,50,52.42,6376000
03FEB2021,DLL,0829,Dawood	Law,226.01,233.99,221,223.10,10000
03FEB2021,REWM,0829,Reliance	Weaving,44.98,45.01,44.98,45.01,30500
03FEB2021,GFIL,0829,Ghazi	Fabrics,5.50,5.90,5.50,5.83,13000
03FEB2021,GATM,0829,Gul	Ahmed,48,51.49,47.11,51.49,12314500
03FEB2021,HAEL,0829,Hala	Enterprise,9.16,9.40,9.16,9.22,3500
03FEB2021,ILP,0829,Interloop	Ltd.,72.26,74.35,72.20,73.17,2599000
03FEB2021,ANTM,0829,AN	Textile	Mill,10.21,10.21,10.21,10.21,500
03FEB2021,JUBS,0829,Jubilee	Spinning,5.48,5.80,5.48,5.56,12500
03FEB2021,KML,0829,Kohinoor	Mills,36.25,37,36.25,36.96,9000
03FEB2021,KOIL,0829,Kohinoor	Ind.,9,9,8.76,8.86,9000
03FEB2021,BTL,0829,Blessed	Tex.,0,307.20,307.20,307.20,1600
03FEB2021,KTML,0829,Kohinoor	Textile,77.50,79.50,77,78.46,906500
03FEB2021,ANL,0829,Azgard	Nine,30.80,31.85,30.40,30.61,2540500
03FEB2021,MTIL,0829,Mian	Textile,14.56,14.94,14,14.15,23500
03FEB2021,NML,0829,Nishat	Mills	Ltd,113.99,117.85,113.85,116.81,4496000
03FEB2021,REDCO,0829,Redco	Textile,6.30,7.05,6.30,7.05,365000
03FEB2021,STML,0829,Shams	Textile,48.50,48.80,48.50,48.80,1000
03FEB2021,TOWL,0829,Towellers	Limited,90,90.10,88.55,89.55,2000
03FEB2021,ZAHID,0829,ZahidJee	Tex.,24.50,24.50,24.50,24.50,2000
03FEB2021,FASM,0829,Faisal	Spinning,375,375,375,375,2000
03FEB2021,MSOT,0829,Masood	Textile,70.21,74.99,70.21,70.21,16500
03FEB2021,QUET,0829,Quetta	Textile,10.09,10.15,8.75,9.42,92500
03FEB2021,SAPT,0829,Sapphire	Tex.,934.35,1000,934.35,1000,140
03FEB2021,BNWM,0835,Bannu	Woollen,52.70,52.70,51.55,51.59,8000
03FEB2021,BNL,0835,Bunnys	Limited,52,52.75,50.70,51.49,162500
03FEB2021,AGL,0805,Agritech	Limited,4.83,5,4.83,4.96,508500
03FEB2021,GATI,0827,Gatron	Ind.,500.01,545,500.01,535.01,250
03FEB2021,IBFL,0827,Ibrahim	Fibres,108,108,108,108,500
03FEB2021,PSYL,0827,Pak	Synthetics,22,23.49,22,22.93,13000
03FEB2021,TRPOL,0827,Tri-Star	Poly,9.36,9.45,9.28,9.30,262500
03FEB2021,THALL,0802,Thal	Limited,427,427,421,424.02,5500
03FEB2021,ADAMS,0826,Adam	Sugar,26.77,27.15,26.52,26.52,21500
03FEB2021,AABS,0826,AL-Abbas	SugarXD,345.05,350,345,350,1100
03FEB2021,AGSML,0826,Abdullah	Shah,5.98,5.98,5.65,5.69,101000
03FEB2021,ALNRS,0826,AL-Noor	SugarXD,60.96,60.96,60.96,60.96,500
03FEB2021,CHAS,0826,Chashma	Sugar,90.20,93.70,89,89.92,13000
03FEB2021,IML,0826,Imperial	Limited,32,32,30.50,31.01,32000
03FEB2021,CCM,0830,Crescent	Cotton,39,39,39,39,18000
03FEB2021,DWSM,0826,Dewan	Sugar,2.81,3,2.81,3,30000
03FEB2021,FCEPL,0810,Frieslandcampina,86.35,87,85,85.33,275000
03FEB2021,HABSM,0826,Habib	SugarXD,32.36,32.50,32,32,24000
03FEB2021,HRPL,0826,Habib	Rice	Prod,33.05,33.05,33,33,21500
03FEB2021,HSM,0826,Husein	Sugar,22.82,22.82,22.25,22.82,461000
03FEB2021,JDWS,0826,J.D.W.Sugar,225,225,225,225,300
03FEB2021,KPUS,0826,Khairpur	Sugar,60.87,60.87,60.87,60.87,1000
03FEB2021,JSML,0826,Jauharabad	SugXD,24.67,24.99,23.35,23.95,29000
03FEB2021,MRNS,0826,Mehran	SugarXB,55.99,58.80,55,55.70,32500
03FEB2021,MIRKS,0826,Mirpurkhas	Sugar,100,105,100,102,11000
03FEB2021,NONS,0826,Noon	SugarXD,63.50,64.56,63.50,63.50,1500
03FEB2021,SKRS,0826,Sakrand	Sugar,10.30,10.68,10.10,10.39,132000
03FEB2021,SANSM,0826,Sanghar	Sugar,17.67,18.65,17.67,18.48,3000
03FEB2021,SHSML,0826,Shahmurad	SugarXD,84,87.90,84,86.14,28400
03FEB2021,SML,0826,Shakarganj	Limited,34.70,35.40,34.70,35.40,2000
03FEB2021,SASML,0826,Sindh	Abadgar,13,13,13,13,500
03FEB2021,TSML,0826,Tandlianwala	Sugar,228,228,212.44,224,1200
03FEB2021,TICL,0826,Thal	Ind.Corp.XD,275,280,275,280,1000
03FEB2021,ACPL,0804,Attock	Cement,165.25,169.74,164.25,168.75,393100
03FEB2021,BWCL,0804,Bestway	Cement,167,174,167,171.91,23600
03FEB2021,CHCC,0804,Cherat	Cement,167.98,178.68,167.98,178.68,2300700
03FEB2021,DNCC,0804,Dandot	Cement,11.95,11.95,11.95,11.95,2000
03FEB2021,DGKC,0804,D.G.K.Cement,118.24,122.50,118,121.16,7009610
03FEB2021,POWER,0804,Power	Cement,11.20,11.73,11.20,11.52,11767500
03FEB2021,POWERPS,0804,Power	Cem(Pref),12.05,12.05,12.05,12.05,1000
03FEB2021,FCCL,0804,Fauji	Cement,24.36,25.50,24.32,25.23,8348000
03FEB2021,FECTC,0804,Fecto	Cement,37,38.55,36.75,38,165500
03FEB2021,FLYNG,0804,Flying	Cement,11.40,11.60,11.30,11.36,200000
03FEB2021,GWLC,0804,Gharibwal	Cement,41.99,42.50,41.10,41.58,188500
03FEB2021,JVDC,0804,Javedan	Corp.,26.04,26.04,24.99,25,6000
03FEB2021,KOHC,0804,Kohat	Cement,214,219.50,210.06,218.88,278800
03FEB2021,LUCK,0804,Lucky	Cement,718,735.25,718,731.41,1459068
03FEB2021,MLCF,0804,Maple	Leaf,45.71,46.59,45.65,46.17,19440395
03FEB2021,DCL,0804,Dewan	Cement,10.85,11.53,10.80,11.45,6752000
03FEB2021,PIOC,0804,Pioneer	Cement,121,128.67,121,128.67,4088500
03FEB2021,SMCPL,0804,Safe	Mix	Con.Lt,7.80,7.96,7.63,7.78,161000
03FEB2021,THCCL,0804,Thatta	Cement,20.19,20.25,19.45,19.67,1159500
03FEB2021,KHTC,0832,Khyber	Tobacco,635,635,635,635,200
03FEB2021,PMPK,0832,Philip	Morris	Pak.,1431,1431,1420,1420,120
03FEB2021,PAKT,0832,Pak	Tobacco,1550.01,1600,1550.01,1598,300
03FEB2021,ATRL,0825,Attock	Refinery,206,210.50,203.80,207.23,3253800
03FEB2021,BYCO,0825,Byco	Petroleum,9.43,9.52,9.30,9.38,6809000
03FEB2021,NRL,0825,National	Refinery,459.01,473,452.01,464.10,2598400
03FEB2021,PRL,0825,Pak	Refinery,26.60,28.20,26.52,27.92,39977500
03FEB2021,ALTN,0824,Altern	Energy,29.50,29.90,29.50,29.90,2000
03FEB2021,EPQL,0824,Engro	Powergen,21.92,22.25,21.81,22.16,58500
03FEB2021,HUBC,0824,Hub	Power	Co.,92,92.10,91.09,91.32,5145697
03FEB2021,KEL,0824,K-Electric	Ltd.,4.65,4.71,4.60,4.67,59324500
03FEB2021,KOHE,0824,Kohinoor	Energy,34.45,34.50,34,34,19000
03FEB2021,KOHP,0824,Kohinoor	Power,3.71,4,3.71,3.88,8500
03FEB2021,LPL,0824,Lalpir	Power,19.07,19.19,18.40,18.47,397500
03FEB2021,KAPCO,0824,Kot	Addu	Power,43.64,44.05,43.30,43.57,6633000
03FEB2021,NCPL,0824,Nishat	ChunPow,18.85,18.90,18.49,18.71,480000
03FEB2021,NPL,0824,Nishat	Power,26.48,26.50,26.03,26.28,434500
03FEB2021,PKGP,0824,Pakgen	Power,31,31.20,30.50,31,1185500
03FEB2021,SPWL,0824,Saif	Power	Ltd.,16,16.10,15.94,15.96,329500
03FEB2021,TSPL,0824,Tri-Star	Power	XD,5.75,5.80,5.50,5.56,250500
03FEB2021,APL,0821,Attock	Petroleum,351.30,356,348.03,349.38,54900
03FEB2021,PSO,0821,P.S.O.,256,258.75,248.60,253.17,3344002
03FEB2021,BPL,0821,Burshane	LPG,29.87,29.87,29.70,29.73,10000
03FEB2021,SHEL,0821,Shell	Pakistan,213,214.98,210,211.68,675500
03FEB2021,SHELR,0821,Shell	Pakistan(,91.03,91.99,88.60,89.84,442700
03FEB2021,SSGC,0821,Sui	South	Gas,14.90,15.10,14.76,14.85,1106000
03FEB2021,SNGP,0821,Sui	North	Gas,44.99,45.79,44.68,44.77,4556900
03FEB2021,HASCOL,0821,Hascol	Petrol,12.46,12.65,12.09,12.27,32782976
03FEB2021,HTL,0821,HI-Tech	Lub.,80,82.96,80,82.79,3961000
03FEB2021,MARI,0820,Mari	Petroleum,1440,1540,1435.07,1533.98,625020
03FEB2021,OGDC,0820,Oil	&	Gas	Dev.,111,111.20,109.40,110.41,3572963
03FEB2021,POL,0820,Pak	Oilfields,425.50,430,425.10,428.94,387582
03FEB2021,PPL,0820,Pak	Petroleum,94.50,94.65,92.95,93.06,2278126
03FEB2021,AGHA,0808,Agha	Steel	Ind.,38.26,40.45,38.26,40.10,7002500
03FEB2021,ASL,0808,Aisha	Steel	Mill,23.61,24.80,23.61,24.60,9165000
03FEB2021,ASLPS,0808,Aisha	StelCoP/S,33,33,31.94,31.94,75000
03FEB2021,ASTL,0808,Amreli	Steels,52.15,52.89,50.90,51.16,6308500
03FEB2021,BCL,0808,Bolan	Casting,113.01,118,113.01,118,2000
03FEB2021,DSL,0808,Dost	Steels	Ltd.,4.20,4.40,4.12,4.21,6169500
03FEB2021,CSAP,0808,Crescent	Steel,83,83.95,82,82.60,163500
03FEB2021,INIL,0808,Int.	Ind.Ltd.,222.01,225.50,213.90,216.70,3835300
03FEB2021,ISL,0808,Inter.Steel	Ltd,95.11,95.90,93.52,93.95,3704394
03FEB2021,ITTEFAQ,0808,Ittefaq	Iron	Ind,19.44,20,19.44,19.57,315500
03FEB2021,KSBP,0808,K.S.B.Pumps,422.02,422.02,421.66,421.73,1100
03FEB2021,MUGHAL,0808,Mughal	Iron,78,78.50,77.11,77.65,599500
03FEB2021,AGTL,0801,AL-Ghazi	Tractors,371.95,373,364.01,365.46,13100
03FEB2021,ATLH,0801,Atlas	Honda	Ltd,492,492,492,492,700
03FEB2021,DFML,0801,Dewan	Motors,6.80,6.97,6.71,6.80,264000
03FEB2021,GAIL,0801,Ghani	Automobile,6.50,6.53,6.30,6.34,331000
03FEB2021,GHNI,0801,Ghandhara	Ind.,319.60,322,314.50,315.61,566500
03FEB2021,GHNL,0801,Ghand	Nissan,121.49,122.25,118.65,119.29,859000
03FEB2021,HINO,0801,Hinopak	Motor,393.99,394,373,387.11,5700
03FEB2021,HCAR,0801,Honda	Atlas	Cars,322.50,332,319.50,323.61,402900
03FEB2021,INDU,0801,Indus	Motor	Co,1195,1195,1181,1182.44,66080
03FEB2021,MTL,0801,Millat	Tractors,1132,1132,1122,1123.66,9580
03FEB2021,PSMC,0801,Pak	Suzuki,268,273,261.11,267.02,1605800
03FEB2021,SAZEW,0801,Sazgar	Eng,193.89,194.45,190,190.33,600300
03FEB2021,AGIL,0802,Agriautos	Ind.,244,256.51,236,247.46,472400
03FEB2021,ATBA,0802,Atlas	Battery,301,305,291,293.40,105200
03FEB2021,EXIDE,0802,Exide	(PAK),411.15,414.85,394.98,396.99,32800
03FEB2021,GTYR,0802,General	Tyre,94,94.90,92,92.51,503000
03FEB2021,LOADS,0802,Loads	Limited,16.72,17,16.65,16.72,587000
03FEB2021,LOADSR,0802,Loads	Limited(R,5.84,6.20,5.81,5.92,611000
03FEB2021,JOPP,0803,Johnson	&	Philips,43.47,47.75,43.47,47.75,1000
03FEB2021,PCAL,0803,Pakistan	Cables,149.78,149.78,145.15,146.46,52100
03FEB2021,PAEL,0803,Pak	Elektron,40.73,41.75,40.50,41.21,7763500
03FEB2021,TPL,0828,TPL	Corp	Ltd,6.55,6.80,6.50,6.62,511500
03FEB2021,TPLT,0828,TPL	Trakker	Ltd,9.88,9.98,9.80,9.98,16000
03FEB2021,AVN,0828,Avanceon	Ltd,102.65,105.50,102.28,102.65,4126000
03FEB2021,WAVES,0803,Waves	Singer,28.70,28.90,28.15,28.28,2788000
03FEB2021,SIEM,0803,Siemens	Pak.,540,550,535,540,700
03FEB2021,SPEL,0818,Synthetic	Prod,43.20,43.60,42.51,43.26,249000
03FEB2021,PNSC,0833,P.N.S.C,92,93.49,91.52,92.14,20000
03FEB2021,PIBTL,0833,Pak	Int.Bulk,13.62,13.74,13.45,13.58,20220000
03FEB2021,PICT,0833,Pak.Int.Cont.,161.51,162.49,160.34,160.76,80200
03FEB2021,PIAA,0833,P.I.A.C.(A),4.66,4.76,4.60,4.65,613500
03FEB2021,HUMNL,0828,Hum	Network,7.23,7.30,7.04,7.07,7812000
03FEB2021,NETSOL,0828,Netsol	Tech.,248.25,249,238.02,241.50,3629500
