19APR2021,HGFA,0806,HBL	Growth	Fund,8.20,8.20,8.20,8.20,1000
19APR2021,HIFA,0806,HBL	Invest	Fund,3,3,2.86,2.95,11500
19APR2021,SINDM,0819,Sindh	Modaraba,0,9.44,9.44,9.44,500
19APR2021,ARM,0819,Allied	Rent.,8.70,8.70,8.70,8.70,500
19APR2021,BRR,0819,B.R.R.Guardian,10,10,10,10,1500
19APR2021,FECM,0819,Elite	Cap.Mod,3.26,3.26,3.26,3.26,500
19APR2021,FEM,0819,Equity	Modaraba,3.27,4.39,3.26,3.26,10500
19APR2021,ORIXM,0819,Orix	Modaraba,16.80,16.80,16.80,16.80,2000
19APR2021,FHAM,0819,Habib	Modaraba,9,9.15,9,9.02,22500
19APR2021,HMM,0819,Habib	Metro	Mod,6.50,6.50,6.50,6.50,1500
19APR2021,FIMM,0819,Imrooz	Modaraba,107,107,98,98,800
19APR2021,PIM,0819,Popular	Islamic,6.45,6.45,6.45,6.45,1000
19APR2021,KASBM,0819,KASB	Mod,2,2.16,1.83,2.10,19000
19APR2021,MODAM,0819,Mod.Al-Mali,4.13,4.20,4.13,4.16,3000
19APR2021,PAKMI,0819,Pak	Mod.,2.10,2.25,2.10,2.20,7000
19APR2021,PMI,0819,Prud	Mod.1st,1.69,1.80,1.60,1.71,124500
19APR2021,FPJM,0819,Punjab	Mod,2.60,2.60,2.60,2.60,3500
19APR2021,UCAPM,0819,Unicap	Modaraba,3,3.37,3,3.25,22500
19APR2021,GRYL,0815,Grays	Leasing,0,4.52,4.52,4.52,8000
19APR2021,OLPL,0815,Orix	Leasing,23.70,23.70,23.60,23.60,5000
19APR2021,PGLC,0815,Pak	Gulf	Leasin,0,8.35,8.35,8.35,12000
19APR2021,SLL,0815,SME	Leasing	Ltd,2.90,3,2.51,3,2500
19APR2021,SPLC,0815,Saudi	Pak	Leasi,1.45,1.45,1.42,1.43,24500
19APR2021,AHL,0813,Arif	Habib	Ltd.,68.89,69.85,67.50,69.43,19500
19APR2021,AHCL,0809,Arif	Habib	Corp,36,36.20,36,36.20,1500
19APR2021,ICIBL,0813,Invest	Bank,2.40,2.40,2.20,2.34,654500
19APR2021,FDIBL,0813,Ist.Dawood	Bank,2.30,2.39,2.29,2.33,80000
19APR2021,JSCL,0813,Jah.Sidd.	Co.,20.55,20.55,19.56,19.84,2186000
19APR2021,NEXT,0813,Next	Capital,7.65,8.45,7.60,7.94,20500
19APR2021,AMBL,0813,Apna	Microfin.XR,20.85,20.85,20.85,20.85,500
19APR2021,ESBL,0813,Escorts	Bank,8.70,9.15,8.70,8.95,29500
19APR2021,PSX,0813,Pak	Stock	Exchange,12.99,13,12.51,12.68,980500
19APR2021,FCSC,0813,Ist.Capital	Sec,1.80,1.82,1.70,1.74,626000
19APR2021,EFGH,0813,EFG	Hermes	Pak,22,22,21.66,22,3000
19APR2021,FNEL,0813,F.	Nat.Equities,10.50,10.50,9.80,10.01,2938500
19APR2021,786,0813,786	Invest	Ltd,8.60,8.62,8.50,8.62,6500
19APR2021,PASL,0813,Pervez	Ahmed	Co,1.19,1.30,1.16,1.24,484000
19APR2021,SIBL,0813,Sec.	Inv.	Bank,7.50,7.50,7.50,7.50,2500
19APR2021,ABL,0807,Allied	Bank	Ltd,70.01,71.49,70.01,71.06,20500
19APR2021,SMBL,0807,Summit	Bank,1.30,1.54,1.10,1.42,210000
19APR2021,AKBL,0807,Askari	Bank,19.15,19.33,18.90,19.10,161000
19APR2021,BAFL,0807,Bank	Al-Falah,29.70,30,29.70,29.92,173329
19APR2021,BIPL,0807,Bankislami	Pak.,11.10,11.19,10.80,10.90,158500
19APR2021,BAHL,0807,Bank	AL-HabibXD,64.21,64.21,62.90,63.55,96055
19APR2021,BOP,0807,B.O.PunjabXD,7.84,7.86,7.70,7.71,5292000
19APR2021,FABL,0807,Faysal	Bank,15.76,15.96,15.61,15.90,39500
19APR2021,HBL,0807,Habib	BankXD,117.05,120,116.90,117.44,238583
19APR2021,MEBL,0807,Meezan	Bank,108.12,109.18,107.50,108.63,412625
19APR2021,NBP,0807,National	Bank,31.68,32.46,31.31,32.06,3961000
19APR2021,HMB,0807,Habib	Metropol.,35,35.80,35,35.47,37000
19APR2021,MCB,0807,MCB	Bank	Ltd,174.24,174.24,172.11,172.78,69339
19APR2021,JSBL,0807,JS	Bank	Ltd,5.30,5.35,5.24,5.26,67000
19APR2021,SBL,0807,Samba	Bank,7.01,7.01,6.61,6.87,30000
19APR2021,SILK,0807,Silk	Bank	Ltd,1.28,1.40,1.20,1.38,12369000
19APR2021,SNBL,0807,Soneri	Bank	LtdXD,8.50,8.50,8.49,8.50,119000
19APR2021,SCBPL,0807,St.Chart.Bank,29.01,30.50,29.01,30.48,1500
19APR2021,UBL,0807,United	Bank,118,120.39,118,118.93,202487
19APR2021,AICL,0812,Adamjee	Ins.XD,39.25,39.95,38.55,39.07,13000
19APR2021,IGIL,0812,IGI	Life	Ins,50.10,54,50.10,54,1500
19APR2021,AGIC,0812,Ask.Gen.Insur.,24,24.06,23.70,23.72,4500
19APR2021,CYAN,0812,Cyan	Limited,36.40,38,35.50,35.55,7000
19APR2021,CENI,0812,Century	Ins.,21.25,21.45,21.25,21.45,6500
19APR2021,JLICL,0812,Jubile	Life	Ins,375.01,400,375.01,390,300
19APR2021,CSIL,0812,Cres.Star	Ins.,2.66,2.80,2.56,2.67,324000
19APR2021,EFUG,0812,EFU	General,106.40,115,106.40,114.57,500
19APR2021,EFUL,0812,EFU	Life	Assr,182.40,182.40,182.40,182.40,300
19APR2021,HICL,0812,Habib	Ins.XD,7.12,7.12,7.12,7.12,2000
19APR2021,IGIHL,0812,IGI	Holdings,158.79,158.79,158.79,158.79,200
19APR2021,ALAC,0812,Askari	Life	Ass,7,7,6.51,6.69,28500
19APR2021,ATIL,0812,Atlas	Ins.	Ltd,53,53,52.05,52.05,1500
19APR2021,PIL,0812,PICIC	Ins.Ltd.,1.22,1.50,1.22,1.35,20500
19APR2021,PAKRI,0812,Pak	Reinsurance,26.33,26.90,26.33,26.90,1500
19APR2021,SHNI,0812,Shaheen	Ins.,4,4.12,3.80,3.94,10500
19APR2021,UNIC,0812,United	Insurance,7,7,7,7,46500
19APR2021,BILF,0830,Bilal	Fibres,1.57,1.68,1.50,1.60,10000
19APR2021,CWSM,0830,Chakwal	Spinning,2,2,1.90,1.94,158000
19APR2021,HIRAT,0830,Hira	Textile,3.31,3.47,3,3.26,223000
19APR2021,CFL,0830,Crescent	Fibres,55,55.05,55,55.05,5500
19APR2021,DFSM,0830,Dewan	Farooque	Sp.,2.30,2.30,2,2.12,46500
19APR2021,DINT,0830,Din	Textile,49.46,49.46,49.46,49.46,1500
19APR2021,DSIL,0830,D.S.	Ind.	Ltd.,2.95,2.80,2.68,2.69,80000
19APR2021,IDRT,0830,Idrees	Textile,0,17.25,17.25,17.25,500
19APR2021,IDYM,0830,Indus	DyeingXB,321,321,319,319.34,3350
19APR2021,JATM,0830,J.A.Textile,9.70,9.70,9.70,9.70,1000
19APR2021,JKSM,0830,J.K.Spinning,38.10,38.10,38.10,38.10,500
19APR2021,KOHTM,0830,Kohat	Textile,0,15.10,15.10,15.10,12000
19APR2021,KOSM,0830,Kohinoor	Spining,3.20,3.24,3.16,3.19,195000
19APR2021,LMSM,0830,Land	Mark	Spinning,21.50,21.50,21.50,21.50,1000
19APR2021,MQTM,0830,Maqbool	Textile,0,0,0,21.6120,0
19APR2021,NCML,0830,Nazir	Cotton	Mills,3.55,4.50,3.55,4.50,55500
19APR2021,RAVT,0830,Ravi	Textile,15.25,15.46,15.25,15.46,46000
19APR2021,SAIF,0830,Saif	Textile,14.30,14.30,14.25,14.30,7000
19APR2021,SNAI,0830,Sana	Ind,57.50,57.50,57,57.02,5000
