22DEC2020|HGFA|0806|HBL	Growth	Fund|8.63|8.70|8.63|8.70|4500|8.63|||
22DEC2020|HIFA|0806|HBL	Invest	Fund|3.10|3.25|3.10|3.10|18000|3.26|||
22DEC2020|SINDM|0819|Sindh	Modaraba|8.48|8.48|8.47|8.47|2000|8.50|||
22DEC2020|TSMF|0806|Tri-Star	Mutual|6.90|6.90|5.60|6.20|161000|6.60|||
22DEC2020|FANM|0819|AL-Noor	Mod|3.20|3.20|3.15|3.15|1000|2.75|||
22DEC2020|BRR|0819|B.R.R.GuardianXR|9.26|9.50|9.26|9.50|50500|9.45|||
22DEC2020|FECM|0819|Elite	Cap.Mod|3.09|3.23|2.95|2.95|11500|3.09|||
22DEC2020|FEM|0819|Equity	Modaraba|3.10|3.41|3|3.41|7000|3.68|||
22DEC2020|FFLM|0819|1st.Fid.Leasing|3.11|3.11|3.11|3.11|500|3.50|||
22DEC2020|ORIXM|0819|Orix	ModarabaXD|17.31|17.65|16.51|17.65|6500|17.70|||
22DEC2020|FHAM|0819|Habib	Modaraba|9.85|9.90|9.70|9.90|3500|9.81|||
22DEC2020|HMM|0819|Habib	Metro	Mod|8|8|8|8|2000|8.01|||
22DEC2020|FIBLM|0819|I.B.L.Modarab|0|2.60|2.60|2|500|2|||
22DEC2020|FIMM|0819|Imrooz	Modaraba|0|95.9260|95.9260|95.9260|0|94.51|||
22DEC2020|KASBM|0819|KASB	Mod|1.17|1.26|1.17|1.23|10000|1.19|||
22DEC2020|MODAM|0819|Mod.Al-Mali|4.03|4.20|4.03|4.20|16500|4.30|||
22DEC2020|ORM|0819|Orient	RentalXD|7.03|7.06|7.03|7.06|26500|7.25|||
22DEC2020|PAKMI|0819|Pak	Mod.|1.82|1.95|1.82|1.95|4000|2|||
22DEC2020|PMI|0819|Prud	Mod.1st|1.48|1.56|1.38|1.40|227500|1.47|||
22DEC2020|FPJM|0819|Punjab	Mod|2.24|2.24|2.24|2.24|500|2.16|||
22DEC2020|TRSM|0819|Trust	Modaraba|2.70|3.24|2.55|3.11|19000|2.70|||
22DEC2020|FUDLM|0819|U.D.L.Modaraba|11|11.45|9.80|10.41|152000|10.80|||
22DEC2020|UCAPM|0819|Unicap	Modaraba|0.95|1.05|0.90|0.90|18000|0.95|||
22DEC2020|GRYL|0815|Grays	Leasing|5.37|5.37|4.90|5|11500|5.37|||
22DEC2020|OLPL|0815|Orix	Leasing|26.60|27|26.50|26.59|336500|26.50|||
22DEC2020|SPLC|0815|Saudi	Pak	Leasi|1.37|1.42|1.31|1.34|218500|1.30|||
22DEC2020|MCBAH|0813|MCB-ARIF	Habib|27.99|27.99|27.26|27.26|2500|28|||
22DEC2020|AHL|0813|Arif	Habib	Ltd.|65.99|66|63.01|63.75|108000|65.53|||
22DEC2020|AHCL|0809|Arif	Habib	Corp|40.50|40.50|40|40.01|12500|40.90|||
22DEC2020|ICIBL|0813|Invest	Bank|3.37|4|2.62|3.36|30805500|3.10|||
22DEC2020|FDIBL|0813|Ist.Dawood	Bank|2.85|3.47|2.50|2.64|10184000|2.87|||
22DEC2020|JSCL|0813|Jah.Sidd.	Co.|30|31.10|27.76|28.26|8697000|30.01|||
