11JAN2021|HGFA|0806|HBL	Growth	Fund|9|9|8.80|8.85|230000|8.98|||
11JAN2021|HIFA|0806|HBL	Invest	Fund|3.26|3.45|3.21|3.21|71500|3.30|||
11JAN2021|TSMF|0806|Tri-Star	Mutual|6|6.90|6|6.90|1500|6.55|||
11JAN2021|FANM|0819|AL-Noor	Mod|3.25|3.25|3.25|3.25|1000|3.36|||
11JAN2021|ARM|0819|Allied	Rent.|9.58|9.58|9.58|9.58|500|10.15|||
11JAN2021|BRR|0819|B.R.R.Guardian|10.90|10.90|10.70|10.80|9000|11.45|||
11JAN2021|BRRR|0819|BRR	Guardian(R)|2.30|2.30|1.26|1.51|61000|2|||
11JAN2021|FECM|0819|Elite	Cap.Mod|3.18|3.25|3|3|23500|3.25|||
11JAN2021|FFLM|0819|1st.Fid.Leasing|3.60|3.80|3.60|3.80|3500|3.52|||
11JAN2021|ORIXM|0819|Orix	ModarabaXD|17.65|17.80|17|17.20|47000|17.80|||
11JAN2021|FHAM|0819|Habib	Modaraba|9.75|9.86|9.75|9.86|3000|9.90|||
11JAN2021|HMM|0819|Habib	Metro	Mod|8.27|9.22|8.27|8.80|2500|9.22|||
11JAN2021|FTMM|0819|F.Treet	Manuf|17.57|17.57|17.57|17.57|2000|18.98|||
11JAN2021|KASBM|0819|KASB	Mod|1.29|1.29|1.29|1.29|500|1.30|||
11JAN2021|MODAM|0819|Mod.Al-Mali|4.25|4.49|4.25|4.38|7000|4.40|||
11JAN2021|PAKMI|0819|Pak	Mod.|1.90|1.90|1.70|1.70|80500|1.70|||
11JAN2021|FPRM|0819|Paramount	Mod|5.90|6|5.90|6|17000|5.51|||
11JAN2021|PMI|0819|Prud	Mod.1st|1.26|1.48|1.25|1.47|170500|1.41|||
11JAN2021|FPJM|0819|Punjab	Mod|2.88|2.88|2.55|2.55|15000|2.90|||
11JAN2021|FUDLM|0819|U.D.L.Modaraba|12.55|13.39|12.55|13|184500|12.45|||
11JAN2021|UCAPM|0819|Unicap	Modaraba|1.10|1.10|1|1.05|41000|0.98|||
11JAN2021|GRYL|0815|Grays	Leasing|5|5|5|5|2000|5.01|||
11JAN2021|OLPL|0815|Orix	Leasing|26.75|27.23|26.75|26.85|50000|26.77|||
11JAN2021|SLL|0815|SME	Leasing	Ltd|3.20|3.43|3.11|3.43|7500|3.60|||
11JAN2021|SPLC|0815|Saudi	Pak	Leasi|1.25|1.27|1.23|1.25|36500|1.23|||
11JAN2021|MCBAH|0813|MCB-ARIF	Habib|28.55|28.99|28.55|28.99|2000|29|||
11JAN2021|AHL|0813|Arif	Habib	Ltd.|71.33|72.95|68.50|68.88|317500|71.33|||
11JAN2021|AHCL|0809|Arif	Habib	Corp|40.40|40.94|40.01|40.02|8000|40.40|||
11JAN2021|ICIBL|0813|Invest	Bank|2.40|2.40|2.29|2.36|681000|2.33|||
11JAN2021|FDIBL|0813|Ist.Dawood	Bank|2.30|2.35|2.20|2.32|171500|2.26|||
11JAN2021|JSCL|0813|Jah.Sidd.	Co.|28.31|29.99|28.31|29.44|9635000|28.31|||
11JAN2021|BIPLS|0813|BIPL	Securities|13.24|13.24|11.75|12.90|5500|12.37|||
11JAN2021|NEXT|0813|Next	Capital|9.51|9.79|9.51|9.71|15500|9.89|||
11JAN2021|ESBL|0813|Escorts	Bank|11.06|11.80|11|11.19|320000|11.24|||
11JAN2021|PSX|0813|Pak	Stock	Exchange|15.35|15.84|15.30|15.67|1854000|15.34|||
11JAN2021|FCSC|0813|Ist.Capital	Sec|1.49|1.40|1.29|1.40|143500|1.31|||
11JAN2021|FCIBL|0813|F.Credit	&	Inv|6.50|6.80|6.50|6.65|14000|6.83|||
11JAN2021|EFGH|0813|EFG	Hermes	Pak|22.11|23.82|22.11|23.50|30500|23.55|||
11JAN2021|FNEL|0813|F.	Nat.Equities|18.46|18.88|17.50|17.69|6362500|17.94|||
11JAN2021|JSIL|0813|JS	Investments|22.30|22.50|22.10|22.50|7500|22.09|||
11JAN2021|JSGCL|0813|JS	Global	Cap.|81.39|81.39|81.39|81.39|500|79.90|||
11JAN2021|786|0813|786	Invest	Ltd|12.30|12.30|11.85|11.92|49000|12.26|||
11JAN2021|PASL|0813|Pervez	Ahmed	Co|1.05|1.10|1.03|1.05|503000|1.05|||
11JAN2021|ABL|0807|Allied	Bank	Ltd|89.50|90.20|88.10|88.40|39500|89.08|||
11JAN2021|SMBL|0807|Summit	Bank|1.82|1.86|1.80|1.83|420000|1.81|||
11JAN2021|AKBL|0807|Askari	Bank|23.23|23.90|23.23|23.52|411500|23.67|||
11JAN2021|BAFL|0807|Bank	Al-Falah|36.35|36.69|36.20|36.36|285776|36.30|||
11JAN2021|BIPL|0807|Bankislami	Pak.|14.35|15.07|14.10|14.84|15322000|14.02|||
11JAN2021|BOK|0807|Bank	Of	Khyber|15.10|15.10|15|15|1000|15|||
11JAN2021|BAHL|0807|Bank	AL-Habib|76.25|77|75.77|76.04|1671082|75.46|||
11JAN2021|BOP|0807|B.O.Punjab|9.70|9.91|9.70|9.88|26502000|9.62|||
11JAN2021|FABL|0807|Faysal	Bank|18.80|19.75|18.75|19.16|6646500|18.53|||
11JAN2021|HBL|0807|Habib	Bank|141.50|141.90|138.90|139.97|3562029|140.12|||
11JAN2021|MEBL|0807|Meezan	Bank|116.18|117.83|112.01|112.66|1940177|115.12|||
