04DEC2020|HGFA|0806|HBL	Growth	Fund|8.37|8.37|8.37|8.37|500|8.26|||
04DEC2020|HIFA|0806|HBL	Invest	Fund|2.85|3.15|2.85|3.15|4000|3.06|||
04DEC2020|SINDM|0819|Sindh	Modaraba|8.50|8.70|8.50|8.70|13000|8.41|||
04DEC2020|TSMF|0806|Tri-Star	Mutual|4|4.20|4|4|6000|3.84|||
04DEC2020|FANM|0819|AL-Noor	Mod|3|3|3|3|500|2.80|||
04DEC2020|ARM|0819|Allied	Rent.|0|9.5533|9.5533|9.5533|0|9.3634|||
04DEC2020|FECM|0819|Elite	Cap.Mod|3.10|3.10|2.97|2.97|2000|2.91|||
04DEC2020|FEM|0819|Equity	Modaraba|3|3|3|3|5000|3.10|||
04DEC2020|ORIXM|0819|Orix	ModarabaXD|17.60|17.60|17.36|17.36|3000|17.50|||
04DEC2020|FHAM|0819|Habib	Modaraba|9.93|9.99|9.93|9.99|1000|9.93|||
04DEC2020|HMM|0819|Habib	Metro	Mod|8|8|8|8|1000|8|||
04DEC2020|FIBLM|0819|I.B.L.Modarab|2.30|2.60|2.30|2.60|1500|2.65|||
04DEC2020|FIMM|0819|Imrooz	Modaraba|128.50|128.50|128.35|128.35|1000|138.75|||
04DEC2020|PIM|0819|Popular	Islamic|5.70|5.73|5.50|5.55|3000|5.50|||
04DEC2020|KASBM|0819|KASB	Mod|1|1.14|1|1.14|10500|1.10|||
04DEC2020|MODAM|0819|Mod.Al-Mali|4.17|4.50|3.27|4.20|19000|4.14|||
04DEC2020|PAKMI|0819|Pak	Mod.|1.67|1.79|1.67|1.70|7500|1.70|||
04DEC2020|PMI|0819|Prud	Mod.1st|1.10|1.15|1.10|1.15|5500|1.15|||
04DEC2020|TRSM|0819|Trust	Modaraba|2.90|2.90|2.90|2.90|2000|2.98|||
04DEC2020|UCAPM|0819|Unicap	Modaraba|0.75|0.96|0.75|0.96|5500|0.88|||
04DEC2020|GRYL|0815|Grays	Leasing|5.50|5.75|5.40|5.40|42500|5.60|||
