19OCT2020,HGFA,0806,HBL	Growth	Fund,8.45,9.40,8.45,9.40,10000
19OCT2020,SINDM,0819,Sindh	ModarabaXD,8.60,8.60,8.60,8.60,10000
19OCT2020,ARM,0819,Allied	Rent.XD,10.50,10.50,10.50,10.50,1000
19OCT2020,BRR,0819,B.R.R.Guardian,10.29,10.73,10.10,10.37,961000
19OCT2020,FECM,0819,Elite	Cap.Mod,3.30,3.35,3.05,3.05,27000
19OCT2020,FEM,0819,Equity	Modaraba,3.47,3.49,3.47,3.48,1000
19OCT2020,ORIXM,0819,Orix	ModarabaXD,18.10,18.25,18,18,31500
19OCT2020,FHAM,0819,Habib	ModarabaXD,9.50,10.15,9.50,10.14,46500
19OCT2020,HMM,0819,Habib	Metro	ModXD,7.30,7.89,7.30,7.89,1000
19OCT2020,FIMM,0819,Imrooz	ModarabaXD,136.20,136.20,136.20,136.20,1000
19OCT2020,MODAM,0819,Mod.Al-MaliXD,4.10,4.15,4,4.02,79500
19OCT2020,ORM,0819,Orient	RentalXD,7.30,7.30,7.30,7.30,500
19OCT2020,PAKMI,0819,Pak	Mod.XD,1.52,1.77,1.52,1.60,14000
19OCT2020,PMI,0819,Prud	Mod.1st,1.15,1.15,1.11,1.15,16000
19OCT2020,FUDLM,0819,U.D.L.ModarabaXB,7.85,7.90,7.71,7.75,36000
19OCT2020,UCAPM,0819,Unicap	Modaraba,0.97,0.97,0.80,0.87,14500
19OCT2020,GRYL,0815,Grays	Leasing,5.50,6.40,5.50,6.25,103000
19OCT2020,OLPL,0815,Orix	LeasingXDXB,25.20,25.37,24.75,25.37,14000
19OCT2020,SLL,0815,SME	Leasing	Ltd,2.70,3.30,2.70,2.96,137500
19OCT2020,SPLC,0815,Saudi	Pak	Leasi,1.45,1.78,1.45,1.52,42500
19OCT2020,MCBAH,0813,MCB-ARIF	HabibXD,25.52,27.99,25.52,27.99,1000
19OCT2020,AHL,0813,Arif	Habib	Ltd.,56.90,56.99,52.99,55.73,342000
19OCT2020,AHCL,0809,Arif	Habib	Corp,38.52,43,39.50,42.21,71000
19OCT2020,ICIBL,0813,Invest	Bank,1.03,1.10,1.03,1.10,62000
19OCT2020,FDIBL,0813,Ist.Dawood	Bank,2.10,2.18,2.10,2.15,24500
19OCT2020,JSCL,0813,Jah.Sidd.	Co.,26.05,26.65,25.80,26.29,3142000
19OCT2020,BIPLS,0813,BIPL	Securities,9.89,9.95,9.89,9.89,3000
19OCT2020,NEXT,0813,Next	Capital,10.18,10.18,10.18,10.18,500
19OCT2020,AMBL,0813,Apna	Microfin.,21.25,21.95,21.25,21.95,1500
19OCT2020,ESBL,0813,Escorts	Bank,11.30,11.65,11.25,11.33,208000
19OCT2020,PSX,0813,Pak	Stock	Exchange,14.50,14.75,14.35,14.48,195500
19OCT2020,FCSC,0813,Ist.Capital	Sec,1.43,1.49,1.31,1.45,354500
19OCT2020,FCIBL,0813,F.Credit	&	Inv,9.71,9.71,9.71,9.71,500
19OCT2020,EFGH,0813,EFG	Hermes	Pak,23.50,23.99,23,23.60,14000
19OCT2020,FNEL,0813,F.	Nat.Equities,16,16.05,15.71,15.88,150500
19OCT2020,JSIL,0813,JS	Investments,25.50,25.50,24,24.05,28000
19OCT2020,JSGCL,0813,JS	Global	Cap.,62,62.50,62,62,4500
19OCT2020,786,0813,786	Invest	Ltd,13.49,13.60,13.10,13.26,62500
