28JAN2021|HGFA|0806|HBL	Growth	Fund|9.15|9.24|9.10|9.10|10500|9.10|||
28JAN2021|HIFA|0806|HBL	Invest	Fund|3.50|3.55|3.50|3.51|191500|3.50|||
28JAN2021|SINDM|0819|Sindh	Modaraba|8.60|8.60|8.60|8.60|500|8.95|||
28JAN2021|TSMF|0806|Tri-Star	Mutual|5.60|5.60|5.60|5.60|1500|5.49|||
28JAN2021|FANM|0819|AL-Noor	Mod|3.20|3.20|3.20|3.20|45000|3.25|||
28JAN2021|ARM|0819|Allied	Rent.|10.01|10.01|9.60|9.87|1500|9.65|||
28JAN2021|BRR|0819|B.R.R.Guardian|13.15|13.50|13.05|13.50|90500|13|||
28JAN2021|FECM|0819|Elite	Cap.Mod|3.29|3.29|3.25|3.25|2500|3.11|||
28JAN2021|FEM|0819|Equity	Modaraba|3.20|3.35|3.20|3.34|11000|3.25|||
28JAN2021|FFLM|0819|1st.Fid.Leasing|3.67|3.67|3.66|3.66|2500|3.61|||
28JAN2021|FHAM|0819|Habib	Modaraba|9.80|9.80|9.80|9.80|1000|9.95|||
28JAN2021|HMM|0819|Habib	Metro	Mod|8.51|8.51|8.50|8.50|1000|8.1045|||
28JAN2021|FIBLM|0819|I.B.L.Modarab|2.70|2.70|2.50|2.50|1000|2.73|||
28JAN2021|FIMM|0819|Imrooz	Modaraba|102.84|102.84|102.84|95.67|100|95.67|||
28JAN2021|PIM|0819|Popular	Islamic|6.48|6.48|6.48|6.48|1000|6.48|||
28JAN2021|KASBM|0819|KASB	Mod|1.55|1.60|1.51|1.60|14000|1.60|||
28JAN2021|MODAM|0819|Mod.Al-Mali|5.40|5.40|4.90|5.20|15000|5.20|||
28JAN2021|ORM|0819|Orient	Rental|6.60|7|6.10|7|203000|7|||
28JAN2021|PAKMI|0819|Pak	Mod.|3.05|3.05|2.60|2.70|67500|3.08|||
28JAN2021|PMI|0819|Prud	Mod.1st|2.40|2.80|2.30|2.40|588500|2.64|||
28JAN2021|FPJM|0819|Punjab	Mod|2.50|2.50|2.50|2.50|5000|2.50|||
28JAN2021|FUDLM|0819|U.D.L.Modaraba|11.80|12.50|11.60|12.50|370000|11.50|||
28JAN2021|UCAPM|0819|Unicap	Modaraba|1.10|1.20|1.05|1.19|29000|1.18|||
28JAN2021|GRYL|0815|Grays	Leasing|5.65|5.65|5.65|5.65|500|5.42|||
28JAN2021|OLPL|0815|Orix	Leasing|26.55|26.80|26.50|26.79|81500|26.40|||
28JAN2021|SLL|0815|SME	Leasing	Ltd|3.50|3.50|3.50|3.50|2500|3.50|||
28JAN2021|SPLC|0815|Saudi	Pak	Leasi|1.58|1.58|1.40|1.49|103500|1.45|||
28JAN2021|MCBAH|0813|MCB-ARIF	Habib|29.94|30.39|29.94|30.39|18000|29|||
28JAN2021|AHL|0813|Arif	Habib	Ltd.|74|74|71.50|71.93|122500|73.12|||
28JAN2021|AHCL|0809|Arif	Habib	Corp|40.55|43.70|39|42.56|209000|40.66|||
28JAN2021|ICIBL|0813|Invest	Bank|2.92|3.09|2.90|2.91|727500|3.02|||
28JAN2021|FDIBL|0813|Ist.Dawood	Bank|2.40|2.42|2.28|2.31|217000|2.40|||
28JAN2021|JSCL|0813|Jah.Sidd.	Co.|31|31|29.80|29.97|4378000|30.90|||
28JAN2021|BIPLS|0813|BIPL	Securities|16.09|16.50|16.09|16.50|2000|16.30|||
28JAN2021|ESBL|0813|Escorts	Bank|10.39|10.59|10.32|10.34|49500|10.38|||
28JAN2021|PSX|0813|Pak	Stock	Exchange|15.57|15.65|15.30|15.32|404500|15.56|||
28JAN2021|FCSC|0813|Ist.Capital	Sec|1.41|1.41|1.29|1.35|1676500|1.41|||
28JAN2021|EFGH|0813|EFG	Hermes	Pak|21.53|22.50|21.02|22.22|101000|21.72|||
28JAN2021|FNEL|0813|F.	Nat.Equities|21.92|22.10|20.25|20.44|2177000|21.46|||
28JAN2021|786|0813|786	Invest	Ltd|11.90|11.90|11.45|11.46|116500|11.53|||
28JAN2021|DEL|0813|Dawood	Equities|8.44|8.44|8|8|11500|8.01|||
28JAN2021|PASL|0813|Pervez	Ahmed	Co|1.06|1.09|1.01|1.02|1505000|1.10|||
28JAN2021|ABL|0807|Allied	Bank	Ltd|86|86.11|85|85.10|168000|85.54|||
28JAN2021|SMBL|0807|Summit	Bank|1.95|1.95|1.83|1.88|213000|1.91|||
28JAN2021|AKBL|0807|Askari	Bank|23.03|25|23.03|24.49|3125500|23.34|||
