06NOV2020|HGFA|0806|HBL	Growth	Fund|8.25|8.25|8.25|8.25|1000|8.53|||
06NOV2020|HIFA|0806|HBL	Invest	Fund|3.05|3.35|3.05|3.35|7000|3.16|||
06NOV2020|SINDM|0819|Sindh	Modaraba|8.88|8.90|8.88|8.90|2500|8.55|||
06NOV2020|TSMF|0806|Tri-Star	Mutual|4.80|4.80|3.90|3.90|8000|3.93|||
06NOV2020|FANM|0819|AL-Noor	Mod|2.51|2.70|2.50|2.70|5500|3|||
06NOV2020|ARM|0819|Allied	Rent.|10.02|10.02|10.02|10.02|500|10.50|||
06NOV2020|BRR|0819|B.R.R.GuardianXD|10.19|11.10|9.41|10.61|61500|10.18|||
06NOV2020|FECM|0819|Elite	Cap.Mod|3.94|3.94|3.49|3.50|2000|3.49|||
06NOV2020|FEM|0819|Equity	Modaraba|2.95|3.14|2.27|3.13|73000|2.97|||
06NOV2020|ORIXM|0819|Orix	ModarabaXD|18.17|18.17|17.80|17.80|6000|17.85|||
06NOV2020|FHAM|0819|Habib	Modaraba|9.74|10.19|9.72|9.85|42500|10|||
06NOV2020|HMM|0819|Habib	Metro	ModXD|8.24|8.24|8.24|8.24|500|8|||
06NOV2020|FIBLM|0819|I.B.L.ModarabXD|2.55|2.55|2.54|2.55|4500|2.50|||
06NOV2020|PIM|0819|Popular	Islamic|6.30|6.30|6.10|6.10|1000|5.60|||
06NOV2020|KASBM|0819|KASB	Mod|1.10|1.19|1.10|1.10|51000|1.17|||
06NOV2020|PAKMI|0819|Pak	Mod.XD|1.80|2.84|1.75|2|14500|1.96|||
06NOV2020|PMI|0819|Prud	Mod.1st|1.20|1.33|1.20|1.30|27500|1.21|||
06NOV2020|FPJM|0819|Punjab	Mod|2.25|2.35|2.25|2.35|14000|2.40|||
06NOV2020|FTSM|0819|Tri-Star	1st.	MXD|11.80|11.80|11.80|11.80|500|12.50|||
06NOV2020|TRSM|0819|Trust	Modaraba|3|3.03|3|3.03|2000|2.80|||
06NOV2020|FUDLM|0819|U.D.L.ModarabaXB|8.39|8.39|7.85|7.85|21000|7.98|||
06NOV2020|UCAPM|0819|Unicap	Modaraba|0.90|0.90|0.80|0.80|2500|0.85|||
06NOV2020|GRYL|0815|Grays	Leasing|5.41|5.74|5.32|5.73|2500|5.41|||
06NOV2020|OLPL|0815|Orix	LeasingXD|25.31|25.85|25.30|25.49|1500|25.52|||
06NOV2020|SPLC|0815|Saudi	Pak	Leasi|1.35|1.50|1.25|1.28|92500|1.44|||
06NOV2020|MCBAH|0813|MCB-ARIF	Habib|28.94|28.94|28.94|28.94|500|27.99|||
06NOV2020|AHL|0813|Arif	Habib	Ltd.|53.12|53.50|53.11|53.14|4500|53.91|||
