13JAN2021,HGFA,0806,HBL	Growth	Fund,8.44,9.40,8.44,8.80,30500
13JAN2021,HIFA,0806,HBL	Invest	Fund,3.21,3.45,3.18,3.40,16500
13JAN2021,SINDM,0819,Sindh	Modaraba,9.27,9.27,8.95,9.25,23000
13JAN2021,TSMF,0806,Tri-Star	Mutual,6.75,6.85,6.75,6.80,9500
13JAN2021,FANM,0819,AL-Noor	Mod,3.50,3.50,3.20,3.50,3000
13JAN2021,ARM,0819,Allied	Rent.,9.61,10.30,9.61,10.30,8000
13JAN2021,BRR,0819,B.R.R.Guardian,11.50,11.50,11.35,11.50,8000
13JAN2021,BRRR,0819,BRR	Guardian(R),1.99,1.99,1.76,1.77,47000
13JAN2021,FECM,0819,Elite	Cap.Mod,3.20,3.25,2.85,3.25,27500
13JAN2021,FEM,0819,Equity	Modaraba,3.56,3.56,3.56,3.56,500
13JAN2021,FFLM,0819,1st.Fid.Leasing,3.81,3.81,3.81,3.81,1000
13JAN2021,ORIXM,0819,Orix	ModarabaXD,18,18,17.80,17.80,6500
13JAN2021,FHAM,0819,Habib	Modaraba,9.77,9.89,9.76,9.80,7500
13JAN2021,FIBLM,0819,I.B.L.Modarab,2.85,2.85,2.85,2.85,1000
13JAN2021,PIM,0819,Popular	Islamic,5.90,5.94,5.90,5.94,30000
13JAN2021,KASBM,0819,KASB	Mod,1.35,1.37,1.35,1.37,1000
13JAN2021,MODAM,0819,Mod.Al-Mali,4.25,4.25,4.25,4.25,500
13JAN2021,PAKMI,0819,Pak	Mod.,1.90,1.90,1.90,1.90,500
13JAN2021,FPRM,0819,Paramount	Mod,5.27,5.97,5.27,5.84,12000
13JAN2021,PMI,0819,Prud	Mod.1st,1.40,1.47,1.31,1.36,135500
13JAN2021,FPJM,0819,Punjab	Mod,2.68,2.68,2.68,2.68,10000
13JAN2021,TRSM,0819,Trust	Modaraba,3.19,3.20,3.19,3.20,1500
13JAN2021,FUDLM,0819,U.D.L.Modaraba,13.20,13.20,12.75,12.89,52500
13JAN2021,UCAPM,0819,Unicap	Modaraba,1.10,1.10,0.95,0.95,26500
13JAN2021,CPAL,0815,Cap.Assets	Leas,6.05,6.05,6.05,6.05,500
13JAN2021,GRYL,0815,Grays	Leasing,5.50,5.89,5.35,5.50,101500
13JAN2021,OLPL,0815,Orix	Leasing,26.81,27,26.80,26.85,300000
13JAN2021,SLL,0815,SME	Leasing	Ltd,3.12,3.40,3.11,3.28,18000
13JAN2021,SPLC,0815,Saudi	Pak	Leasi,1.27,1.30,1.21,1.24,131500
13JAN2021,MCBAH,0813,MCB-ARIF	Habib,29.90,29.90,28.99,29.90,10500
