Unnamed: 0,Unnamed: 0.1,Date,Open,High,Low,Close,Volume,Predicted Price,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support,Score
0,3752,2015-05-21,66.3464,66.834,66.3464,66.6834,433096,66.43803,,,,,,,,,,,,,,,66.89613333333334,67.10886666666667,67.38373333333334,66.40853333333334,66.13366666666667,65.92093333333334,1
1,3753,2015-05-22,67.0492,67.3719,66.6906,66.8986,389943,66.09271,,,,,,,,,,,,,,,67.28346666666665,67.66833333333332,67.96476666666665,66.60216666666666,66.30573333333334,65.92086666666667,0
2,3754,2015-05-25,67.4149,70.2403,67.4149,69.9319,2462358,65.9088,,,,,,,,,,,,,,,70.9765,72.0211,73.8019,68.1511,66.3703,65.3257,1
3,3755,2015-05-26,69.9176,70.2761,68.5981,68.9351,611950,66.556526,,,,,,,,,,,,,,,69.94143333333334,70.94776666666667,71.61943333333333,68.26343333333334,67.59176666666667,66.58543333333334,-1
4,3756,2015-05-27,68.8419,70.8498,69.2005,69.8028,549039,67.11824,,,,,,,,,,,,,,,70.70156666666668,71.60033333333334,72.35086666666668,69.05226666666668,68.30173333333335,67.40296666666669,-1
5,3757,2015-05-28,69.0929,69.5949,68.8419,69.3726,499127,67.64595,,,,,,,,,,,,,,,69.69769999999998,70.02279999999999,70.45069999999998,68.94469999999998,68.51679999999999,68.19169999999998,1
6,3758,2015-05-29,68.8419,70.9932,68.8419,69.5805,2872057,67.98522,,,,,,,,,,,,,,,70.7685,71.9565,72.91980000000001,68.6172,67.6539,66.46589999999999,0
7,3759,2015-06-01,69.559,69.7383,69.0571,69.5375,395662,68.308586,,,,,,,,,,,,,,,69.83149999999999,70.12549999999999,70.51269999999998,69.1503,68.76310000000001,68.46910000000001,-1
8,3760,2015-06-02,69.8961,70.2761,69.559,69.5662,499127,68.265564,,,,,,,,,,,,,,,70.04186666666666,70.51753333333333,70.75896666666667,69.32476666666666,69.08333333333333,68.60766666666666,1
9,3761,2015-06-03,69.7383,70.061,69.3798,69.5088,799642,68.34686,,,,,,,,,,,,,,,69.9199333333333,70.33106666666666,70.60113333333331,69.2387333333333,68.96866666666665,68.5575333333333,0
10,3762,2015-06-04,69.559,69.9893,69.2005,69.5303,4843087,68.308105,,,,,,,,,,,,,,,69.94623333333334,70.36216666666667,70.73503333333333,69.15743333333334,68.78456666666668,68.36863333333335,0
11,3763,2015-06-05,69.7742,69.9104,69.2005,69.5805,1126674,68.321846,,,,,,,,,,,,,,,69.9271,70.27369999999999,70.63699999999999,69.2172,68.85390000000001,68.50730000000001,-1
12,3764,2015-06-08,68.8419,70.2761,68.8419,69.5662,604671,68.32827,,,,,,,,,,,,,,,70.28089999999999,70.9956,71.71509999999999,68.84669999999998,68.12719999999999,67.41249999999998,0
13,3765,2015-06-09,70.1686,70.2044,69.559,69.6523,823039,68.338615,,,,,,,,,,,,,,,70.05146666666667,70.45063333333334,70.69686666666668,69.40606666666666,69.15983333333332,68.76066666666665,0
14,3766,2015-06-10,69.5662,69.6666,68.34,69.2292,1024249,68.36146,,,,,69.6574728974272,,,,,,,,,,69.81720000000001,70.40520000000001,71.14380000000001,68.49060000000001,67.75200000000001,67.16400000000002,-1
15,3767,2015-06-11,68.4905,70.26899999999999,68.4905,69.5877,1343482,68.28483,,,,,71.36476560327894,,,,,,,,,,70.40763333333334,71.22756666666666,72.18613333333333,68.62913333333334,67.67056666666667,66.85063333333335,-1
16,3768,2015-06-12,70.2761,70.4554,69.3439,69.5519,187692,68.27954,,,,,70.93552718380428,,,,,,,,,,70.22356666666666,70.89523333333332,71.33506666666665,69.11206666666666,68.67223333333334,68.00056666666667,1
17,3769,2015-06-15,69.559,69.559,67.9957,68.1248,1293050,68.29921,,,,,56.37819016835556,,,,,,,,,,69.12396666666666,70.12313333333333,70.68726666666666,67.56066666666666,66.99653333333333,65.99736666666666,1
18,3770,2015-06-16,68.1248,68.4332,67.3145,68.2252,3566155,67.95661,,,,,57.046049862769785,,,,,,,,,,68.66743333333334,69.10966666666667,69.78613333333334,67.54873333333333,66.87226666666666,66.43003333333333,1
19,3771,2015-06-17,67.7663,69.559,67.5153,69.4371,9533837,67.58247,,,,,64.175820550635,70.90414502967253,69.11513000000001,67.32611497032748,,,,,,,70.15896666666669,70.88083333333334,72.20266666666669,68.11526666666668,66.79343333333334,66.07156666666668,-1
20,3772,2015-06-18,68.9925,69.559,68.8419,69.4156,492887,67.68819,69.1294380952381,,,,63.97294712174304,70.65221131123465,69.25174000000001,67.85126868876537,,,,,,,69.70243333333336,69.98926666666668,70.41953333333336,68.98533333333336,68.55506666666668,68.26823333333336,1
21,3773,2015-06-19,69.308,69.308,68.1965,68.5407,635866,67.85396,69.21788095238097,,,,56.18884564038854,70.29718137629452,69.33384500000001,68.3705086237055,,,,,,1635753.5238095238,69.16696666666668,69.79323333333335,70.27846666666669,68.05546666666667,67.57023333333333,66.94396666666667,-1
22,3774,2015-06-22,68.4834,68.8419,67.7663,68.5407,829278,67.699036,69.29607619047621,,,,56.18884564038854,70.24558232553218,69.264285,68.28298767446782,,,,,,1645409.238095238,68.99963333333332,69.45856666666666,70.07523333333332,67.92403333333333,67.30736666666667,66.84843333333333,1
23,3775,2015-06-23,68.5551,68.6985,68.1248,68.2754,1382476,67.61574,69.21719523809526,,,,53.883092320050494,70.2954891542384,69.2313,68.16711084576161,,,,,,1666329.9523809524,68.60766666666669,68.93993333333334,69.18136666666669,68.03396666666669,67.79253333333334,67.46026666666668,1
24,3776,2015-06-24,68.132,68.4834,68.1248,68.1535,1669994,67.526184,69.17997619047621,,,,52.81074331771472,70.27679987937174,69.148835,68.02087012062827,,,,,,1614907.0,68.38300000000001,68.61250000000001,68.74160000000002,68.0244,67.89529999999999,67.66579999999999,1
25,3777,2015-06-25,68.4834,68.5192,66.6978,67.5081,3244322,67.315796,69.07070476190478,,,,47.42883788020844,70.3844927185236,69.05561000000002,67.72672728147643,,,,,,1665290.0476190476,68.45226666666667,69.39643333333333,70.27366666666667,66.63086666666668,65.75363333333334,64.80946666666668,1
26,3778,2015-06-26,67.9814,67.9814,66.6906,67.042,4197342,66.97204,68.95972380952382,,,,43.94574214993317,70.49626676855252,68.928685,67.36110323144749,,,,,,1793636.857142857,67.7854,68.52879999999999,69.07619999999999,66.4946,65.94720000000001,65.20380000000002,1
27,3779,2015-06-29,67.5153,67.7304,67.0492,67.587,224607,66.62565,68.86479523809525,,,,48.69058740090852,70.47589726947285,68.83116000000001,67.18642273052717,,,,,,1969742.3333333333,67.86186666666667,68.13673333333334,68.54306666666668,67.18066666666667,66.77433333333333,66.49946666666666,-1
28,3780,2015-06-30,68.1248,68.4834,66.7336,67.0994,237085,66.47165,68.74869523809527,,,,45.01894296230595,70.47871001420025,68.70782000000001,66.93692998579978,,,,,,1843673.2857142857,68.144,69.18860000000001,69.89380000000001,66.3942,65.689,64.64439999999999,-1
29,3781,2015-07-01,67.3934,69.559,67.3934,68.8634,1592006,66.31997,68.7152285714286,,,,57.50383765129887,70.41002780786911,68.67555000000002,66.94107219213092,,,,,,1836122.0,69.8171333333333,70.77086666666665,71.9827333333333,67.6515333333333,66.43966666666665,65.4859333333333,1
30,3782,2015-07-02,69.5519,70.9932,69.2005,70.8355,1075722,66.59798,68.77840476190478,,,,66.62760511217229,70.68460399206619,68.74081000000001,66.79701600793383,,,,,,1888163.857142857,71.48563333333334,72.13576666666667,73.27833333333334,69.69293333333334,68.55036666666668,67.90023333333335,1
31,3783,2015-07-03,71.3518,71.3518,70.2761,70.6562,299996,67.49248,68.83201904761907,,,,65.25583948563978,70.88253458004016,68.794595,66.70665541995984,,,,,,1901310.523809524,71.24663333333332,71.83706666666666,72.32233333333332,70.17093333333332,69.68566666666666,69.09523333333333,0
32,3784,2015-07-06,70.6275,70.9932,69.9176,70.8211,294277,68.30838,68.89109523809525,,,,65.95016915156042,71.10367336742324,68.85734,66.61100663257675,,,,,,1684972.857142857,71.237,71.6529,72.3126,70.16139999999999,69.50169999999999,69.08579999999998,0
33,3785,2015-07-07,70.6347,70.6347,69.9176,70.2761,585954,68.81738,68.92490000000001,,,,61.570727790235495,71.19467527738249,68.88853,66.58238472261752,0.2488313429593489,-0.1658408383371544,Bullish,,,1645334.9047619049,70.63466666666667,70.99323333333334,71.35176666666668,69.91756666666667,69.55903333333333,69.20046666666667,0
34,3786,2015-07-08,70.2761,70.2761,68.8419,69.6809,494967,69.13649,68.92626190476192,,,,57.11037779156012,71.23890892238468,68.91111500000001,66.58332107761534,0.2527051968927196,-0.0821316312911796,Bullish,,,1644443.619047619,70.35736666666666,71.03383333333333,71.79156666666667,68.92316666666666,68.16543333333333,67.48896666666666,1
35,3787,2015-07-09,69.3798,70.2403,69.3798,69.6809,397741,69.07475,68.94777142857144,,,,57.11037779156012,71.2493340884933,68.91577500000001,66.58221591150672,0.2528604363346147,-0.0151332177660207,Bullish,,,1628821.142857143,70.15419999999999,70.6275,71.01469999999999,69.29369999999999,68.9065,68.43319999999999,-1
36,3788,2015-07-10,70.9932,70.9932,69.559,69.8817,73829,68.81308,68.96177142857144,,,,58.29254390299492,71.28812610734394,68.932265,66.57640389265606,0.2661186958821417,0.0411171649636117,Bullish,,,1598987.4285714286,70.73026666666667,71.57883333333334,72.16446666666667,69.29606666666666,68.71043333333333,67.86186666666666,1
37,3789,2015-07-13,69.559,70.2618,69.2076,69.81,122702,68.7079,68.97406190476192,,,,57.681178943266666,71.37138515879843,69.016525,66.66166484120157,0.2677538713580532,0.0864445062425,Bullish,,,1538527.761904762,70.312,70.814,71.36619999999999,69.2578,68.7056,68.20360000000001,0
38,3790,2015-07-14,68.928,70.2403,68.928,69.8387,84748,68.61081,69.0556761904762,,,,57.87164145072809,71.44864377776555,69.0972,66.74575622223445,0.268273124265292,0.1228102298470584,Bullish,,,1535433.0,70.41,70.9813,71.7223,69.09769999999999,68.35669999999999,67.78539999999998,0
