Unnamed: 0,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend,Score
0,2014-12-30,166.05264,165.9239,167.5761809523806,164.76181799999972,165.80794099999974,174.7189945000006,48.240425481377976,2859198.047619048,172.96923730804082,167.76643,162.56362269195918,205.9997,136.7182,0.2553166575179944,0.7766762534649087,Bearish,0.0
1,2014-12-31,166.09128,166.0492,167.68465714285682,165.02997599999972,165.78513799999976,174.6769150000006,48.49311019160554,2846912.809523809,172.60689656056684,167.95085,163.2948034394332,205.9997,136.7182,0.15102679031323873,0.6515463608345746,Bearish,0.0
2,2015-01-01,166.30246,167.9745,167.95197619047588,165.35668199999975,165.78158799999974,174.64528900000062,52.34298925728573,2775250.1904761903,172.55260864574444,167.91141499999995,163.2702213542555,205.9997,136.7182,0.221182287058042,0.5654735460792681,Bearish,0.0
3,2015-01-02,166.41048999999995,170.6607,168.042333333333,165.58549799999975,165.75809299999975,174.6257295000006,57.15480015493575,2615829.8571428573,172.86438097466643,168.09444,163.32449902533355,205.9997,136.7182,0.4879105846551681,0.5499609537944481,Bearish,0.0
4,2015-01-05,168.48375,168.5823,168.1176714285711,165.77589999999975,165.70403999999976,174.5864540000006,52.71944825715086,2438413.619047619,172.89115825121655,168.11647999999997,163.34180174878338,205.9997,136.7182,0.5255272214089928,0.5450742073173571,Bearish,0.0
5,2015-01-06,170.21033,165.5527,167.9943952380949,165.84660399999976,165.65268499999976,174.50093650000062,46.99459775547603,2270575.4285714286,172.82120661598591,167.94134,163.06147338401408,205.9997,136.7182,0.3073325382798373,0.49752587350985295,Bearish,0.0
6,2015-01-07,166.49515,163.4882,167.72928571428542,165.92092799999978,165.56912099999968,174.4041660000006,43.525982312760256,2271126.7619047617,173.01274494468217,167.78476,162.55677505531784,205.9997,136.7182,-0.031809535833104974,0.39165879164126144,Bearish,0.0
7,2015-01-08,165.26973999999996,163.7295,167.5916523809521,165.99627199999978,165.48328899999976,174.2874525000006,44.04582012865199,2303168.8095238097,173.0205580464281,167.53006000000005,162.0395619535719,205.9997,136.7182,-0.27790763337645785,0.2577455066377176,Bearish,0.0
8,2015-01-09,165.72632,164.6991,167.39525238095206,166.04080999999977,165.39503799999974,174.1510220000006,46.18924486634427,2332668.2380952383,172.86627526041127,167.30273,161.73918473958875,205.9997,136.7182,-0.3902054860571411,0.1281553080987458,Bearish,0.0
9,2015-01-12,165.96248,164.2073,167.15532857142824,166.0755119999998,165.32412599999975,174.0186025000006,45.24256418169853,2306559.0,170.46337799429637,166.68591999999995,162.9084620057036,205.9997,136.7182,-0.5129732568348118,-7.040488796572486e-05,Bearish,0.0
10,2015-01-13,164.82631,160.6211,166.3971190476187,166.03848999999974,165.2411219999997,173.8574680000006,38.970266085841075,2344813.619047619,170.8709127453287,166.31708999999995,161.76326725467132,205.9997,136.7182,-0.8893916156283126,-0.17793464703603512,Bearish,0.0
11,2015-01-14,163.26793999999995,158.7467,165.9565952380949,165.98522799999978,165.17493799999974,173.6852870000006,36.14933639942283,2188873.9523809524,171.5839120312616,165.957765,160.3316179687384,205.9997,136.7182,-1.3236955535362824,-0.4070868283360846,Bearish,0.0
12,2015-01-15,160.37823,161.2381,165.73301904761874,166.06084999999976,165.14674599999972,173.4772875000006,42.1441043790824,2093323.809523809,171.6354325462735,165.67104999999995,159.70666745372645,205.9997,136.7182,-1.4501331623982594,-0.6156960951485195,Bearish,0.0
