Unnamed: 0,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend,Score
924,2018-07-16,18.68466,19.2454,19.214790476190483,19.395891999999982,19.241791000000056,18.13449450000002,50.83099711250326,758714.2857142857,20.41702707242792,19.149339999999995,17.881652927572073,20.6108,15.1592,-0.2310590077718011,-0.2667993384378266,Bullish,0.5
925,2018-07-17,19.040579,19.2628,19.154742857142868,19.391021999999975,19.25701000000005,18.154145500000016,51.06339664683665,753380.9523809523,20.270470443133647,19.10107,17.931669556866343,20.6108,15.1592,-0.18831342922524288,-0.2511021565953099,Bullish,0.0
926,2018-07-18,19.045801,19.8542,19.136933333333346,19.39676199999998,19.279621000000056,18.176547000000017,58.28102105312372,760476.1904761904,20.232637242074173,19.091504999999987,17.950372757925813,20.6108,15.1592,-0.10550007362067147,-0.2219817400003822,Bullish,-0.3333333333333333
927,2018-07-19,19.315632,20.6456,19.16550952380953,19.414851999999982,19.310059000000056,18.202823000000016,65.59399621190741,854309.5238095238,20.4246754563108,19.132379999999987,17.84008454368918,20.6108,15.1592,0.02371608901676581,-0.1728421741969526,Bullish,0.0
928,2018-07-20,19.773571,20.5934,19.201952380952388,19.430157999999984,19.34084500000005,18.22999400000002,64.78730104300459,1001023.8095238096,20.575153137578038,19.168035,17.760916862421944,20.6456,15.1592,0.12051945189205784,-0.11416984897915053,Bullish,0.3333333333333333
929,2018-07-23,20.17129,19.9238,19.20402380952381,19.451725999999983,19.36589100000005,18.25175250000002,55.37883528711807,1103857.142857143,20.618768922577527,19.184559999999994,17.75035107742246,20.6456,15.1592,0.14157371680127895,-0.06302113582306464,Bullish,0.0
930,2018-07-24,20.20218,20.7152,19.25744761904763,19.487381999999982,19.39902500000005,18.275693000000018,62.33990003265768,1184880.9523809524,20.818523555004575,19.242394999999995,17.666266444995415,20.6456,15.1592,0.21958747173811946,-0.006499414310827825,Bullish,0.0
931,2018-07-25,20.291592,20.7152,19.31252857142858,19.52042999999998,19.43294200000005,18.29880800000002,62.33990003265768,1271000.0,21.01412372760544,19.311969999999995,17.60981627239455,20.7152,15.1592,0.2782069381788013,0.050441856187098,Bullish,0.0
932,2018-07-26,20.437496,20.9239,19.388728571428587,19.56147799999998,19.47042400000005,18.322140500000017,64.05492307071482,1153738.0952380951,21.234956617711312,19.393719999999995,17.552483382288678,20.7152,15.1592,0.3376118541858446,0.10787585578684733,Bullish,0.0
933,2018-07-27,20.468073,20.95,19.467828571428573,19.611221999999984,19.50816700000005,18.345315000000017,64.2740396018679,1171166.666666667,21.44198235747116,19.490254999999994,17.538527642528837,20.9239,15.1592,0.3823887900410981,0.16277844263769747,Bullish,0.0
934,2018-07-30,20.60209,20.6021,19.543200000000013,19.647747999999982,19.54243100000005,18.366254500000018,59.10227740532136,1185571.4285714286,21.565991317400144,19.563305,17.56061868259984,20.95,15.1592,0.38536002138021175,0.20729475838620032,Bullish,0.3076923076923077
935,2018-07-31,21.004452,20.3934,19.602833333333344,19.67157599999998,19.574174000000056,18.386398000000018,56.1818162764999,1222119.0476190476,21.649596462277678,19.622004999999994,17.594413537722307,20.95,15.1592,0.3666479089378676,0.2391653884965337,Bullish,0.0
936,2018-08-01,20.68475,20.3847,19.65832380952381,19.69088199999998,19.606177000000056,18.40616800000002,56.05746159795744,1234119.0476190476,21.71546233650775,19.70419,17.69291766349224,20.95,15.1592,0.347115081139016,0.26075532702503024,Bullish,0.6
937,2018-08-02,20.41488,20.176,19.72665714285716,19.70775399999998,19.636180000000056,18.42588500000002,53.025398896125225,1249285.7142857143,21.733349279427838,19.78594,17.838530720572145,20.95,15.1592,0.311207423106989,0.270845746241422,Bullish,-0.3333333333333333
938,2018-08-03,20.389997,20.0716,19.799542857142868,19.72462399999998,19.66200900000005,18.445245000000018,51.52406395031354,1265714.2857142857,21.734211258548346,19.858119999999992,17.98202874145164,20.95,15.1592,0.27119991412911304,0.2709165798189602,Bullish,0.0
939,2018-08-06,20.145351,20.0803,19.86870000000001,19.74584399999998,19.68557700000005,18.465433000000022,51.6469269649166,1269357.142857143,21.646984597464126,19.958565,18.270145402535867,20.95,15.1592,0.23745841946976398,0.264224947749121,Bearish,0.0
940,2018-08-07,20.01083,19.8977,19.95566666666668,19.759931999999978,19.698535000000057,18.48549250000002,48.848509613635855,1275904.7619047621,21.508672678717247,20.04814,18.587607321282746,20.95,15.1592,0.19375031488514333,0.25013002117632543,Bearish,0.0
941,2018-08-08,20.270954,20.0368,20.047600000000013,19.777671999999978,19.70957900000006,18.50476150000002,51.02546419209156,1275619.0476190476,21.272721288064112,20.149455,19.026188711935877,20.95,15.1592,0.16839438890135486,0.2337828947213313,Bearish,0.0
