Unnamed: 0,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend,Score
607,2019-02-15,14.657346,14.3,14.414285714285677,14.128000000000064,14.258750999999835,14.518352999999992,49.48803663005494,3119.04761904762,15.062773844632762,14.434999999999919,13.807226155367086,18.651,12.9359,0.059004106768647084,0.10902169365004864,Bearish,0.0
608,2019-02-18,14.334146,14.3,14.428571428571384,14.134000000000064,14.252028999999835,14.517130999999992,49.48803663005495,3023.809523809524,15.049166087161934,14.449999999999926,13.850833912837908,18.651,12.9359,0.04790842005107798,0.0967990389302545,Bearish,0.0
609,2019-02-19,14.513597,14.3,14.442857142857099,14.140000000000065,14.245306999999835,14.515908999999995,49.48803663005494,2928.5714285714284,15.032538544950723,14.464999999999925,13.897461455049125,18.3944,12.9359,0.03866925330596338,0.08517308180539628,Bearish,0.0
610,2019-02-20,14.469856,14.5,14.466666666666624,14.150000000000064,14.244862999999835,14.511537499999992,54.775469965980406,2833.333333333333,15.01592775169668,14.489999999999926,13.964072248303168,18.3944,12.9359,0.04694433060473635,0.07752733156526427,Bearish,0.0
611,2019-02-21,14.566039000000002,14.0,14.466666666666624,14.150000000000064,14.239418999999835,14.504665999999993,42.73249902017999,3023.809523809524,14.95244511901747,14.439999999999928,13.927554880982376,17.9666,12.9359,0.01300663526212631,0.06462319230463669,Bearish,0.0
612,2019-02-22,14.373261,14.0,14.419047619047575,14.150000000000064,14.238252999999835,14.497794499999992,42.73249902017999,2952.3809523809527,14.964560325745499,14.417499999999926,13.870439674254351,17.0683,12.9359,-0.013730950949458531,0.04895236365381764,Bearish,-0.14285714285714285
613,2019-02-25,14.494035,14.5,14.421428571428532,14.160000000000064,14.242086999999836,14.493422999999993,54.36802795919885,2785.714285714286,14.968087584245938,14.419999999999925,13.871912415753913,16.3239,12.9359,0.00536331570470594,0.0402345540639953,Bearish,0.0
614,2019-02-26,14.284604000000002,14.0,14.399999999999961,14.160000000000064,14.236642999999836,14.486551499999996,44.60755243478505,2904.761904761905,14.974972943093093,14.397499999999926,13.82002705690676,16.3239,12.9359,-0.01962394906145804,0.028262853438904632,Bearish,0.0
615,2019-02-27,14.408548,14.0,14.37857142857139,14.160000000000064,14.235476999999836,14.479679999999995,44.60755243478505,2880.952380952381,14.977079728943467,14.374999999999925,13.772920271056385,16.3239,12.9359,-0.03897723115390584,0.014814836520342538,Bearish,0.0
616,2019-02-28,14.266793,14.0,14.35714285714282,14.160000000000064,14.240727999999836,14.472808499999996,44.60755243478505,2857.142857142857,14.934890157271305,14.337499999999926,13.740109842728549,16.3239,12.9359,-0.053695874033699915,0.0011126944095340462,Bearish,0.0
617,2019-03-01,14.311168,14.0,14.321428571428536,14.160000000000064,14.245978999999835,14.465936999999995,44.60755243478504,2047.619047619048,14.88309518948848,14.299999999999926,13.716904810511371,16.3239,12.9359,-0.06461565550323911,-0.012032975573020584,Bearish,0.0
618,2019-03-04,14.15014,14.0,14.285714285714247,14.160000000000064,14.251229999999836,14.459065499999996,44.60755243478505,1738.095238095238,14.864491306131432,14.274999999999926,13.685508693868421,16.3239,12.9359,-0.07243467909899692,-0.024113316278215856,Bearish,0.0
619,2019-03-05,14.354809,13.13,14.220476190476155,14.142600000000064,14.24221899999984,14.447843999999995,30.71128750978146,1428.5714285714291,14.96860957217751,14.206499999999926,13.44439042782234,16.3239,12.9359,-0.14713693770992894,-0.04871804056455848,Bearish,0.0
620,2019-03-06,13.796244,13.13,14.155238095238055,14.125200000000065,14.22824599999984,14.436622499999995,30.71128750978147,1880.952380952381,14.823495692616198,14.097999999999926,13.372504307383648,16.3239,12.9359,-0.20398757408362306,-0.07977194726837139,Bearish,0.0
621,2019-03-07,13.76888,13.01,14.046190476190436,14.097400000000064,14.21307299999984,14.424800999999995,29.25348510062274,1880.952380952381,14.89273861645334,14.033499999999925,13.174261383546508,16.3239,12.9359,-0.2557766758113473,-0.11497289297696656,Bearish,0.0
622,2019-03-08,13.566242,13.01,13.984761904761864,14.077600000000064,14.19789999999984,14.4129795,29.25348510062274,1738.095238095238,14.926578195242904,13.968999999999928,13.011421804756944,16.3239,12.9359,-0.2934373489506026,-0.1506657841716938,Bearish,0.0
623,2019-03-11,13.421914,13.0,13.922857142857106,14.057600000000065,14.17789999999984,14.401107999999999,29.119893686942138,1928.5714285714291,14.93644176591452,13.903999999999922,12.871558234085324,16.3239,12.9359,-0.3203972797696721,-0.18461208329128947,Bearish,0.0
624,2019-03-12,13.14881,13.0,13.86095238095234,14.037600000000065,14.15249999999984,14.389236499999999,29.119893686942145,2285.714285714286,14.925791608361369,13.838999999999919,12.752208391638474,16.3239,12.9359,-0.337868481639088,-0.2152633629608492,Bearish,0.17647058823529413
625,2019-03-13,13.3541,13.0,13.799047619047576,14.035600000000064,14.12709999999984,14.377365,29.119893686942138,2309.5238095238096,14.897608472736284,13.77399999999992,12.650391527263556,16.3239,12.9359,-0.34770639214488064,-0.2417519687976555,Bearish,0.0
626,2019-03-14,13.003164,13.0,13.737142857142816,14.033600000000062,14.101699999999841,14.3654935,29.119893686942138,2333.333333333333,14.853585514500685,13.70899999999992,12.564414485499153,16.3239,12.9359,-0.3514516907788217,-0.26369191319388874,Bearish,0.0
627,2019-03-15,13.230607999999998,12.22,13.638095238095195,14.016000000000062,14.068499999999842,14.349722,19.68745710822251,2357.142857142857,14.885773203968803,13.604999999999919,12.324226796031036,16.3239,12.9359,-0.4126031163093575,-0.2934741538169825,Bearish,0.0
