Unnamed: 0,Unnamed: 0.1,Date,Open,High,Low,Close,Volume,Predicted Price,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support,Score
0,3752,2015-05-21,221.6255,230.6903,221.6255,227.8746,3650,247.20049,,,,,,,,,,,,,,,231.83476666666667,235.79493333333332,240.8995666666667,222.76996666666665,217.6653333333333,213.70516666666663,0
1,3753,2015-05-22,225.2587,233.8875,222.5338,231.3806,17540,242.12045,,,,,,,,,,,,,,,236.0008,240.621,247.3545,224.6471,217.91360000000003,213.29340000000005,-1
2,3754,2015-05-25,232.6159,235.25,231.6168,232.5251,3244,241.7379,,,,,,,,,,,,,,,234.6444666666667,236.7638333333333,238.27766666666668,231.0112666666667,229.49743333333336,227.3780666666667,1
3,3755,2015-05-26,228.8919,229.8002,223.4421,226.0398,3346,242.92221,,,,,,,,,,,,,,,229.41263333333333,232.78546666666665,235.7707333333333,223.05453333333332,220.0692666666667,216.69643333333337,-1
4,3756,2015-05-27,221.6255,233.8421,221.6255,231.9347,8415,238.59128,,,,,,,,,,,,,,,236.6427,241.3507,248.8593,224.4261,216.9175,212.2095,-1
5,3757,2015-05-28,228.8919,231.6168,228.8919,229.8002,811,240.00307,,,,,,,,,,,,,,,231.31403333333336,232.8278666666667,234.03893333333335,228.5891333333333,227.37806666666663,225.8642333333333,-1
6,3758,2015-05-29,225.2587,232.5251,225.2587,232.5251,1825,241.12105,,,,,,,,,,,,,,,234.94723333333332,237.36936666666668,242.21363333333332,227.6808333333333,222.83656666666667,220.4144333333333,1
7,3759,2015-06-01,225.2587,232.5251,225.2587,232.5251,1825,242.16563,,,,,,,,,,,,,,,234.94723333333332,237.36936666666668,242.21363333333332,227.6808333333333,222.83656666666667,220.4144333333333,-1
8,3760,2015-06-02,227.9927,234.3417,227.9927,231.6259,912,243.18988,,,,,,,,,,,,,,,234.6475,237.6691,240.9965,228.2985,224.9711,221.9495,-1
9,3761,2015-06-03,227.0844,243.2067,227.0844,243.2067,15918,242.47574,,,,,,,,,,,,,,,248.5808,253.9549,264.7031,232.4585,221.7103,216.33619999999996,-1
