Unnamed: 0,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend,Score
840,2018-03-20,228.69794,223.1502,226.83588571428672,240.7558800000005,236.2104549999992,274.10639900000007,40.66002358921006,90500.0,239.36200939905294,226.6718550000011,213.98170060094932,593.6985,193.9621,-4.284316011708967,-4.384074662788158,Bullish,0.0
841,2018-03-21,226.10428,223.9972,226.54449047619147,240.63254200000046,235.81750599999924,273.05183300000004,41.64625360758246,87166.66666666669,239.33266365295043,226.5985800000011,213.86449634705173,593.6985,193.9621,-4.286708229260029,-4.364601376082532,Bullish,0.0
842,2018-03-22,232.69942000000003,221.8844,226.37409523809623,240.59333200000046,235.46138699999923,271.98660900000004,39.86634803412578,87871.42857142858,239.3326636529516,226.5985800000011,213.8644963470506,593.6985,193.9621,-4.408273548090506,-4.373335810484127,Bearish,0.0
843,2018-03-23,226.31747,221.8844,226.37409523809623,240.69021200000054,235.1126909999992,270.96093450000006,39.86634803412578,69695.23809523809,239.24126003145926,226.7061200000011,214.1709799685429,593.6985,193.9621,-4.453280295913942,-4.38932470757009,Bearish,1.0
844,2018-03-26,226.966,220.9423,226.43165238095338,240.91595200000054,234.8041559999992,270.02508300000005,39.004280524849314,67428.57142857142,237.90402412430248,227.19338500000111,216.48274587569958,593.6985,193.9621,-4.512945636278033,-4.414048893311677,Bearish,0.0
845,2018-03-27,221.69867,227.9371,227.228800000001,241.30290600000046,234.5841269999992,269.22619850000007,47.99585533526151,65242.857142857145,237.90819789206574,227.5121950000011,217.1161921079364,593.6985,193.9621,-3.950272662075747,-4.321293647064492,Bullish,0.0
846,2018-03-28,225.49745,225.5865,227.42049523809624,241.54615600000042,234.26293499999923,268.45098150000007,45.565017120450065,71314.28571428571,237.30304075423663,227.91666000000112,218.53027924576546,593.6985,193.9621,-3.651926911209842,-4.187420299893562,Bullish,0.16666666666666666
847,2018-03-29,225.83914,236.8639,228.34271904762005,241.8963740000005,234.04861699999924,267.7721700000001,56.85509160467942,64585.714285714275,238.5078156607213,228.34158500000112,218.1753543392809,593.6985,193.9621,-2.476941187184337,-3.845324477351717,Bullish,0.0
848,2018-03-30,231.78113,248.7028,229.31116666666767,242.3737380000005,233.94811999999925,267.15255300000007,65.0501351859479,67323.80952380953,241.5972264358985,228.83122500000115,216.06522356410375,593.6985,193.9621,-0.5837274012704938,-3.193005062135472,Bullish,0.0
849,2018-04-02,229.17088,242.574,229.4856428571439,242.50373800000042,233.81478999999928,266.50229200000007,58.82132236332001,70823.80952380953,243.036085721415,229.1914400000011,215.34679427858725,593.6985,193.9621,0.41730479454543,-2.470943090799292,Bullish,0.0
850,2018-04-03,245.52553,241.4415,229.77477619047718,242.3750720000005,233.70515699999928,265.8463685000001,57.72145133102063,65000.0,244.13872365602225,229.5050200000011,214.87131634398,593.6985,193.9621,1.1064917879106702,-1.7554561150572994,Bullish,0.0
851,2018-04-04,241.24382000000003,240.0996,230.0095238095248,242.2871360000005,233.57325399999928,265.18373550000007,56.37630293503319,64223.80952380952,245.0711840761467,229.8214550000011,214.57172592385544,593.6985,193.9621,1.5267973606280518,-1.099005419920229,Bullish,0.0
852,2018-04-05,243.48967,243.1735,230.45726666666764,242.01628600000046,233.45438899999928,264.5820265000001,58.74786064521727,62852.380952380954,246.78236351742484,230.45717500000103,214.13198648257728,593.6985,193.9621,2.0839085944022884,-0.4624226170557255,Bullish,0.0
853,2018-04-06,243.37584,246.5996,231.22586190476284,241.55738600000046,233.39576599999933,264.0017170000001,61.27482764932678,64128.57142857143,249.1118531151128,231.43360000000104,213.7553468848893,593.6985,193.9621,2.7699506311838045,0.1840520325921804,Bullish,0.0
854,2018-04-09,249.36124,247.7511,232.2106238095248,241.0863040000005,233.22246499999932,263.51780450000007,62.11481188168773,72690.47619047617,251.37656451619043,232.48758500000102,213.5986054838117,593.6985,193.9621,3.3677391143467053,0.8207894489430854,Bullish,0.0
855,2018-04-10,244.00522,245.4005,233.10248571428662,240.4488680000005,233.0879929999993,263.00801800000005,59.28770711876342,76309.52380952383,252.9312455115031,233.33458500000103,213.7379244884989,593.6985,193.9621,3.610200870507441,1.3786717332559566,Bullish,0.0
856,2018-04-11,251.2101,244.9912,233.88966190476285,239.73510600000046,232.96246599999927,262.50753800000007,58.78597929996383,77076.19047619047,254.24186552070321,234.21108000000103,214.1802944792989,593.6985,193.9621,3.726371182365483,1.8482116230778616,Bullish,0.0
857,2018-04-12,245.34523,234.1516,234.20824761904856,238.52399600000047,232.75242999999926,261.97176700000006,47.35622706933293,77728.57142857142,254.34116892629163,234.53370000000103,214.72623107371044,593.6985,193.9621,2.9102246041076403,2.0606142192838166,Bullish,0.0
