Unnamed: 0,Date,Predicted Price,Original Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,21-avg volume,Upper BBand,Middle BBand,Lower BBand,52-week high,52-week low,MACD,MACD Signal,MACD Trend,Score
0,2014-12-30,167.26047,158.9268,167.8732523809524,170.64376599999974,138.0026640000002,103.49183350000004,40.819272594000935,1039000.0,181.81249453439492,167.36286499999986,152.9132354656049,214.47,33.5607,-2.449784572738338,-1.5299747274871796,Bearish,0.0
1,2014-12-31,164.16025,162.569,167.13458571428572,170.79781999999975,138.8316690000002,104.09336750000004,45.726592452351284,981119.0476190477,179.18293468783455,166.37069999999986,153.55846531216528,214.47,33.6246,-2.3723500987783264,-1.698449801745409,Bearish,0.0
2,2015-01-01,167.21011,163.1432,166.21700952380954,170.92234399999975,139.6664160000002,104.69242400000002,46.4800586568997,922309.5238095238,177.47652424488209,165.65620999999987,153.83589575511758,214.47,33.9199,-2.238841606658326,-1.8065281627279923,Bearish,0.0
3,2015-01-02,163.92345,160.3049,165.40138571428577,171.14399199999974,140.4410340000002,105.27381650000001,43.281469381143005,802876.1904761904,175.7676378466671,164.8461549999999,153.92467215333272,214.47,34.0397,-2.3351441657476935,-1.9122513633319325,Bearish,0.0
4,2015-01-05,166.87239,157.3108,164.48732857142858,171.28918799999974,141.16011800000018,105.8401985,40.1431580016466,694742.8571428572,172.7751851635897,163.7293049999999,154.6834248364101,214.47,34.335,-2.6228291432023525,-2.054366919306017,Bearish,0.0
5,2015-01-06,170.4199,151.142,163.12990952380952,171.2683519999997,141.8466350000002,106.3647595,34.5798157041375,685123.8095238096,170.69364291278023,162.41106499999987,154.1284870872195,214.47,34.335,-3.3104315712001267,-2.3055798496848388,Bearish,0.0
6,2015-01-07,162.12952,151.4456,161.8889,171.33791399999973,142.5346290000002,106.879303,35.056843189326045,669190.4761904762,170.2013131619912,161.46401999999986,152.72672683800855,214.47,34.335,-3.78720690286562,-2.601905260320996,Bearish,0.0
7,2015-01-08,157.51054,152.2987,161.0275761904762,171.2816419999997,143.21532200000019,107.4007065,36.45891141904488,669371.4285714285,170.22409794215832,160.81474499999985,151.40539205784137,214.47,34.335,-4.049536215106485,-2.891431451278093,Bearish,0.0
8,2015-01-09,158.55048,147.1718,160.16508095238098,170.9702539999997,143.8421210000002,107.890648,31.989206899224854,641461.9047619047,171.18048782277774,160.07564999999985,148.97081217722194,214.47,34.335,-4.617899793470658,-3.2367251197166054,Bearish,0.0
9,2015-01-12,152.39355,146.0151,159.4061,170.6357319999997,144.4804040000002,108.36251200000001,31.06390854886538,620228.5714285715,171.76347427583445,159.20734999999985,146.65122572416524,214.47,34.335,-5.102845619328947,-3.6099492196390734,Bearish,0.0
10,2015-01-13,154.83525,153.3159,158.92680476190475,170.4472259999997,145.2035070000002,108.86756700000002,42.390665304314425,610342.8571428572,171.77563175211637,158.96330999999986,146.15098824788342,214.47,34.335,-4.8422368433566305,-3.8564067443825847,Bearish,0.0
11,2015-01-14,158.86893,155.3666,158.7920380952381,170.13714799999968,145.96040600000018,109.37046200000003,45.11839950757891,642152.3809523811,171.63006805178097,158.73320999999984,145.83635194821872,214.47,34.335,-4.4192853881833685,-3.9689824731427414,Bearish,0.0
12,2015-01-15,155.8693,155.785,158.59281904761903,169.6662899999997,146.71361400000018,109.86726650000004,45.68348649011468,659795.2380952381,170.86437099530897,158.26234999999986,145.66032900469068,214.47,34.335,-4.004174300646668,-3.976020838643527,Bearish,0.0
13,2015-01-16,156.38926999999995,154.0131,158.06000476190476,168.9952759999997,147.4269550000002,110.36127850000004,43.634447457836195,700004.7619047619,170.01578363387796,157.70371499999982,145.3916463661217,214.47,34.335,-3.7746613482957234,-3.9357489405739674,Bullish,0.0
14,2015-01-19,159.33167,154.4561,157.54906666666662,168.1455999999997,148.15128800000016,110.84533150000004,44.3070223182757,674600.0,168.8782055097433,157.12129499999986,145.36438449025636,214.47,34.335,-3.516488393054459,-3.8518968310700648,Bullish,0.0
15,2015-01-20,156.6524,150.7893,156.8197714285714,167.0257119999997,148.79802000000018,111.30925450000002,40.04741530938411,645004.7619047619,167.71447022006606,156.36824999999982,145.02202977993358,214.47,34.335,-3.566650454981584,-3.794847555852368,Bullish,0.0
16,2015-01-21,159.69884,151.8803,156.15453809523802,165.7739179999997,149.41727100000014,111.77986950000002,41.8390548387081,634009.5238095238,166.23789101040208,155.65867999999983,145.07946898959756,214.47,34.335,-3.47827428748883,-3.731532902179661,Bullish,0.0
