Unnamed: 0,Unnamed: 0.1,Date,Open,High,Low,Close,Volume,Predicted Price,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support,Score
0,3718,2015-04-03,71.1046,71.1046,71.1046,71.1046,500,70.91433,,,,,,,,,,,,,,,71.1046,71.1046,71.1046,71.1046,71.1046,71.1046,-1
1,3719,2015-04-06,67.5725,67.5725,67.5725,67.5725,500,71.192375,,,,,,,,,,,,,,,67.5725,67.5725,67.5725,67.5725,67.5725,67.5725,0
2,3720,2015-04-07,67.5725,67.5725,67.5725,67.5725,500,69.83485,,,,,,,,,,,,,,,67.5725,67.5725,67.5725,67.5725,67.5725,67.5725,0
3,3721,2015-04-08,67.5725,67.5725,67.5725,67.5725,500,68.97151,,,,,,,,,,,,,,,67.5725,67.5725,67.5725,67.5725,67.5725,67.5725,1
4,3722,2015-04-09,64.2198,70.7268,64.2198,70.7268,1000,68.26296,,,,,,,,,,,,,,,72.8958,75.06479999999999,79.40279999999998,66.3888,62.05080000000001,59.88180000000001,-1
5,3723,2015-04-10,64.2198,70.7268,64.2198,70.7268,1000,69.329544,,,,,,,,,,,,,,,72.8958,75.06479999999999,79.40279999999998,66.3888,62.05080000000001,59.88180000000001,1
6,3724,2015-04-13,67.2514,67.2514,67.2514,67.2514,500,69.92257,,,,,,,,,,,,,,,67.2514,67.2514,67.2514,67.2514,67.2514,67.2514,1
7,3725,2015-04-14,67.2514,67.2514,67.2514,67.2514,500,69.05308,,,,,,,,,,,,,,,67.2514,67.2514,67.2514,67.2514,67.2514,67.2514,1
8,3726,2015-04-15,70.5852,70.5852,70.5852,70.5852,500,68.465706,,,,,,,,,,,,,,,70.5852,70.5852,70.5852,70.5852,70.5852,70.5852,0
9,3727,2015-04-16,73.6545,74.1078,73.6545,74.1078,6500,69.36085,,,,,,,,,,,,,,,74.2589,74.41,74.7122,73.8056,73.5034,73.3523,1
10,3728,2015-04-17,73.6545,74.1078,73.6545,74.1078,6500,71.38566,,,,,,,,,,,,,,,74.2589,74.41,74.7122,73.8056,73.5034,73.3523,-1
11,3729,2015-04-20,75.5528,77.8099,75.5528,77.8099,25500,72.74269,,,,,,,,,,,,,,,78.56226666666664,79.31463333333332,80.81936666666664,76.30516666666665,74.80043333333333,74.04806666666666,1
12,3730,2015-04-21,73.9284,73.9284,73.9284,73.9284,5000,75.29949,,,,,,,,,,,,,,,73.9284,73.9284,73.9284,73.9284,73.9284,73.9284,1
13,3731,2015-04-22,73.9284,73.9284,73.9284,73.9284,5000,75.02039,,,,,,,,,,,,,,,73.9284,73.9284,73.9284,73.9284,73.9284,73.9284,-1
14,3732,2015-04-23,72.814,75.8361,72.814,75.8361,4000,75.01189,,,,,58.924159263660194,,,,,,,,,,76.84346666666667,77.85083333333334,79.86556666666668,73.82136666666666,71.80663333333332,70.79926666666665,-1
15,3733,2015-04-24,72.814,75.8361,72.814,75.8361,4000,75.318504,,,,,58.9241592636602,,,,,,,,,,76.84346666666667,77.85083333333334,79.86556666666668,73.82136666666666,71.80663333333332,70.79926666666665,0
16,3734,2015-04-27,72.814,75.8361,72.814,75.8361,4000,75.691086,,,,,58.924159263660194,,,,,,,,,,76.84346666666667,77.85083333333334,79.86556666666668,73.82136666666666,71.80663333333332,70.79926666666665,0
17,3735,2015-04-28,78.3765,79.6232,79.4721,79.4721,25000,75.88108,,,,,64.93163359344365,,,,,,,,,,79.57283333333335,79.67356666666667,79.72393333333335,79.42173333333335,79.37136666666667,79.27063333333335,-1
18,3736,2015-04-29,78.3765,79.6232,79.4721,79.4721,25000,77.56577,,,,,64.93163359344365,,,,,,,,,,79.57283333333335,79.67356666666667,79.72393333333335,79.42173333333335,79.37136666666667,79.27063333333335,1
19,3737,2015-04-30,78.3765,79.6232,79.4721,79.4721,25000,78.55598,,,,,64.93163359344365,81.39102785925434,73.00853,64.62603214074565,,,,,,,79.57283333333335,79.67356666666667,79.72393333333335,79.42173333333335,79.37136666666667,79.27063333333335,0
20,3738,2015-05-01,78.3765,79.6232,79.4721,79.4721,25000,79.310875,73.31631904761905,,,,64.93163359344365,82.21306897171748,73.42690499999999,64.6407410282825,,,,,,,79.57283333333335,79.67356666666667,79.72393333333335,79.42173333333335,79.37136666666667,79.27063333333335,-1
