Open,High,Low,Close,Volume,Date
-0.08279999999999976,0.18199999999999994,0.2854000000000001,0.2854000000000001,-11714.0,2001-01-03
0.2854000000000001,-0.09929999999999994,-0.09929999999999994,-0.09929999999999994,0.0,2001-01-04
-0.09929999999999994,-0.041300000000000114,-0.12400000000000011,-0.0827,34079.0,2001-01-05
-0.0827,-0.06200000000000028,0.02069999999999972,-0.020600000000000396,-34079.0,2001-01-08
0.0,0.0,0.0,0.0,0.0,2001-01-09
0.0,0.0,0.0,0.0,0.0,2001-01-10
0.0,0.0,0.0,0.0,0.0,2001-01-11
0.0,0.0,0.0,0.0,0.0,2001-01-12
-0.020600000000000396,-0.02069999999999972,-0.02069999999999972,-0.02069999999999972,0.0,2001-01-15
0.0,0.0,0.0,0.0,0.0,2001-01-16
-0.02069999999999972,0.0,0.0,0.0,0.0,2001-01-17
0.0,0.0,0.0,0.0,0.0,2001-01-18
0.0,0.0,0.0,0.0,0.0,2001-01-19
0.0,0.0,0.0,0.0,0.0,2001-01-22
0.0,0.0,0.0,0.0,0.0,2001-01-23
0.0,0.0,0.0,0.0,0.0,2001-01-24
0.0,0.0,0.0,0.0,0.0,2001-01-25
0.0,0.0,0.0,0.0,0.0,2001-01-26
0.0,0.0,0.0,0.0,0.0,2001-01-29
0.0,0.0,0.0,0.0,0.0,2001-01-30
0.0,0.0,0.0,0.0,0.0,2001-01-31
0.0,0.0,0.0,0.0,0.0,2001-02-01
0.0,0.0827,0.0827,0.0827,1065.0,2001-02-02
0.0,0.0,0.0,0.0,0.0,2001-02-05
0.0827,0.0,-0.020700000000000163,0.0,3195.0,2001-02-06
0.0,0.0,0.020700000000000163,0.0,-2130.0,2001-02-07
0.0,0.0,0.0,0.0,0.0,2001-02-08
0.0,0.0,0.0,0.0,6390.0,2001-02-09
0.0,0.0,0.0,0.0,0.0,2001-02-12
0.0,0.041300000000000114,0.041300000000000114,0.041300000000000114,-8520.0,2001-02-13
0.0,0.0,0.0,0.0,0.0,2001-02-14
0.012399999999999967,-0.028900000000000148,-0.028900000000000148,-0.028900000000000148,1065.0,2001-02-15
0.07030000000000003,0.07030000000000003,0.07030000000000003,0.07030000000000003,-1065.0,2001-02-16
0.0,0.0,0.0,0.0,0.0,2001-02-19
0.0,0.049599999999999866,0.0,0.049599999999999866,4260.0,2001-02-20
0.049599999999999866,0.19850000000000012,0.0,0.19850000000000012,4260.0,2001-02-21
0.19850000000000012,-0.1654,0.05790000000000006,-0.19019999999999992,-6390.0,2001-02-22
-0.19019999999999992,-0.0371999999999999,-0.016599999999999948,-0.016599999999999948,-1065.0,2001-02-23
0.0,0.0,0.0,0.0,0.0,2001-02-26
0.0,0.0,0.0,0.0,0.0,2001-02-27
0.0,0.0,0.0,0.0,0.0,2001-02-28
0.0,0.0,0.0,0.0,0.0,2001-03-01
-0.016599999999999948,0.07859999999999978,0.08279999999999976,0.08279999999999976,-1065.0,2001-03-02
0.0,0.0,0.0,0.0,0.0,2001-03-05
0.0,0.0,0.0,0.0,0.0,2001-03-06
0.0,0.0,0.0,0.0,0.0,2001-03-07
0.0,0.0,0.0,0.0,0.0,2001-03-08
0.0,0.0,0.0,0.0,0.0,2001-03-09
0.0,0.0,0.0,0.0,0.0,2001-03-12
0.0,0.0,0.0,0.0,0.0,2001-03-13
