Date,Open,High,Low,Close,Volume
2001-01-02,2.9647,3.4491,3.0616,3.236,7841228
2001-01-03,3.236,3.4491,3.2747,3.4491,3667880
2001-01-04,3.4491,3.5266,3.3328,3.3522,5073685
2001-01-05,3.3522,3.4104,3.3135,3.3135,788875
2001-01-08,3.3135,3.3328,3.1972,3.1972,387957
2001-01-09,3.1972,3.2166,3.1003,3.1391,360308
2001-01-10,3.1391,3.1972,3.1003,3.1391,355123
2001-01-11,3.1391,3.1197,2.9841,3.0034,1134494
2001-01-12,3.0034,2.9647,2.8678,2.8872,671365
2001-01-15,2.8872,2.9066,2.829,2.8678,204779
2001-01-16,2.8678,2.9647,2.8484,2.9453,1557877
2001-01-17,2.9453,2.9259,2.829,2.9066,960820
2001-01-18,2.9066,2.9841,2.829,2.8678,693830
2001-01-19,2.8678,2.9066,2.829,2.829,667044
2001-01-22,2.829,2.9453,2.829,2.8872,1407533
2001-01-23,2.8872,2.9066,2.8484,2.8484,1106844
2001-01-24,2.8484,2.8872,2.8097,2.8097,423383
2001-01-25,2.8097,2.829,2.7515,2.7515,221196
2001-01-26,2.7515,2.7903,2.6159,2.6547,841582
2001-01-29,2.6547,2.7709,2.6159,2.7128,2685459
2001-01-30,2.7128,2.7709,2.674,2.7515,516700
2001-01-31,2.7515,2.7709,2.7322,2.7709,1305575
2001-02-01,2.7709,2.8678,2.7515,2.7515,1823140
2001-02-02,2.7515,2.829,2.7515,2.8097,559039
2001-02-05,2.7515,2.829,2.7515,2.8097,559039
2001-02-06,2.8097,2.8484,2.7903,2.7903,129607
2001-02-07,2.7903,2.829,2.8097,2.8097,241069
2001-02-08,2.8097,2.829,2.7709,2.7709,288592
2001-02-09,2.7709,2.829,2.7709,2.7903,766410
2001-02-12,2.7903,2.829,2.7903,2.7903,293776
2001-02-13,2.7903,2.7903,2.7515,2.7709,193547
2001-02-14,2.7322,2.7515,2.7322,2.7322,149480
2001-02-15,2.6159,2.7128,2.6159,2.6159,708519
2001-02-16,2.519,2.6159,2.4221,2.519,1291751
2001-02-19,2.519,2.5578,2.4803,2.519,76900
2001-02-20,2.519,2.5384,2.4996,2.519,246253
2001-02-21,2.519,2.4996,2.4221,2.4415,296368
2001-02-22,2.4415,2.4609,2.4221,2.4221,159849
2001-02-23,2.4221,2.4415,2.2865,2.3252,519292
2001-02-26,2.3252,2.5384,2.4028,2.519,1122397
2001-02-27,2.519,2.6159,2.5384,2.5578,394870
2001-02-28,2.5578,2.6547,2.5578,2.5578,505468
2001-03-01,2.5578,2.6353,2.5384,2.6159,338706
2001-03-02,2.6159,2.6159,2.5578,2.5965,236749
2001-03-05,2.6159,2.6159,2.5578,2.5965,236749
2001-03-06,2.6159,2.6159,2.5578,2.5965,236749
2001-03-07,2.6159,2.6159,2.5578,2.5965,236749
2001-03-08,2.6159,2.6159,2.5578,2.5965,236749
2001-03-09,2.5965,2.6159,2.519,2.5384,420791
2001-03-12,2.5384,2.5384,2.4609,2.519,42338
2001-03-13,2.519,2.4803,2.4415,2.4415,84677
2001-03-14,2.4415,2.4996,2.4609,2.4803,16417
2001-03-15,2.4803,2.5578,2.4415,2.5578,228972
2001-03-16,2.5578,2.4996,2.4415,2.4415,3456
2001-03-19,2.4415,2.4996,2.4028,2.4415,62211
2001-03-20,2.4415,2.4609,2.3834,2.4415,63939
2001-03-21,2.4415,2.4609,2.364,2.364,214284
2001-03-22,2.364,2.3252,2.2284,2.2671,470042
2001-03-23,2.364,2.3252,2.2284,2.2671,470042
2001-03-26,2.2671,2.2865,2.209,2.209,50979
2001-03-27,2.2284,2.3252,2.2284,2.3252,86405
2001-03-28,2.3252,2.2865,2.2671,2.2671,18145
2001-03-29,2.2671,2.2865,2.1702,2.2284,51843
2001-03-30,2.2284,2.2477,2.1702,2.2477,168489
2001-04-02,2.2477,2.2865,2.2865,2.2865,10369
2001-04-03,2.2865,2.3252,2.2477,2.2477,53571
2001-04-04,2.2865,2.3252,2.2477,2.2477,53571
2001-04-05,2.2865,2.3252,2.2477,2.2477,53571
2001-04-06,2.2477,2.519,2.2477,2.3834,514972
2001-04-09,2.3834,2.3446,2.3059,2.3252,44066
2001-04-10,2.3252,2.3834,2.3059,2.3252,149480
2001-04-11,2.3252,2.3252,2.2865,2.2865,95909
2001-04-12,2.2865,2.3446,2.2865,2.3252,180586
2001-04-13,2.3252,2.3446,2.2865,2.3252,255758
2001-04-16,2.3252,2.4221,2.3446,2.4028,441528
2001-04-17,2.4028,2.4028,2.3252,2.3446,267855
2001-04-18,2.3446,2.364,2.3252,2.3252,57027
2001-04-19,2.3252,2.364,2.3059,2.3059,91589
2001-04-20,2.3059,2.364,2.3059,2.3059,255758
2001-04-23,2.3059,2.3834,2.3252,2.3252,144296
2001-04-24,2.3252,2.3252,2.2865,2.2865,70852
2001-04-25,2.2865,2.2671,2.2477,2.2671,139976
2001-04-26,2.2671,2.3059,2.2671,2.2671,64804
2001-04-27,2.2671,2.2865,2.1896,2.1896,6799187
2001-04-30,2.1896,2.2865,2.1315,2.2477,917618
2001-05-01,2.1896,2.2865,2.1315,2.2477,917618
2001-05-02,2.2477,2.4415,2.209,2.4415,1574294
2001-05-03,2.4415,2.4415,2.3446,2.364,438072
2001-05-04,2.364,2.364,2.3252,2.3446,1382475
2001-05-07,2.3446,2.4803,2.364,2.4415,3391385
2001-05-08,2.4415,2.4415,2.3446,2.3446,2201592
2001-05-09,2.3446,2.3446,2.2477,2.2671,1463696
2001-05-10,2.2671,2.3059,2.2671,2.2865,218604
2001-05-11,2.2865,2.2865,2.2284,2.2671,232429
2001-05-14,2.2671,2.2865,2.209,2.2477,63939
2001-05-15,2.2477,2.2477,2.1896,2.2477,183178
2001-05-16,2.2477,2.3446,2.2477,2.3252,702470
2001-05-17,2.3252,2.3252,2.2865,2.3059,364628
2001-05-18,2.3059,2.3252,2.1896,2.2477,267855
2001-05-21,2.2477,2.2671,2.1896,2.2477,223788
2001-05-22,2.2477,2.2671,2.209,2.2477,398326
2001-05-23,2.2477,2.2477,2.209,2.209,99365
2001-05-24,2.209,2.2671,2.209,2.209,95045
2001-05-25,2.209,2.2284,2.1896,2.209,656676
2001-05-28,2.209,2.3059,2.209,2.2865,2164438
2001-05-29,2.2865,2.3059,2.209,2.2671,1003159
2001-05-30,2.2671,2.3834,2.2284,2.364,4174212
2001-05-31,2.364,2.4415,2.364,2.4221,4742755
2001-06-01,2.4221,2.4415,2.3446,2.364,2163574
2001-06-04,2.364,2.5771,2.4028,2.5578,6438015
2001-06-05,2.364,2.5771,2.4028,2.5578,6438015
2001-06-06,2.5578,2.6159,2.3834,2.3834,2748534
2001-06-07,2.3834,2.4609,2.3834,2.4028,1632185
2001-06-08,2.4028,2.4996,2.3252,2.4609,1557877
2001-06-11,2.4609,2.5578,2.4221,2.4996,2877277
2001-06-12,2.4996,2.519,2.4609,2.4803,675685
2001-06-13,2.4803,2.4803,2.4415,2.4609,299824
2001-06-14,2.4609,2.4803,2.4415,2.4609,1108573
2001-06-15,2.4609,2.4609,2.4221,2.4415,319697
2001-06-18,2.4415,2.6547,2.4609,2.6159,5789116
2001-06-19,2.6159,2.5965,2.364,2.364,2942945
2001-06-20,2.364,2.3834,2.3059,2.3834,1186337
