Date,Open,High,Low,Close,Volume
2001-01-02,0.5137,0.5394,0.5137,0.5394,13993
2001-01-03,0.5394,0.5394,0.5137,0.5394,13993
2001-01-04,0.5394,0.5223,0.5223,0.5223,1166
2001-01-05,0.5394,0.5223,0.5223,0.5223,1166
2001-01-08,0.5394,0.5223,0.5223,0.5223,1166
2001-01-09,0.5223,0.5394,0.5394,0.5394,1166
2001-01-10,0.5394,0.5394,0.5308,0.5308,8163
2001-01-11,0.5308,0.5822,0.5565,0.5822,4664
2001-01-12,0.5308,0.5822,0.5565,0.5822,4664
2001-01-15,0.5308,0.5822,0.5565,0.5822,4664
2001-01-16,0.5822,0.5908,0.5565,0.5908,5830
2001-01-17,0.5822,0.5908,0.5565,0.5908,5830
2001-01-18,0.5822,0.5908,0.5565,0.5908,5830
2001-01-19,0.5822,0.5908,0.5565,0.5908,5830
2001-01-22,0.5822,0.5908,0.5565,0.5908,5830
2001-01-23,0.5822,0.5908,0.5565,0.5908,5830
2001-01-24,0.5908,0.5822,0.5822,0.5822,1166
2001-01-25,0.5908,0.5822,0.5822,0.5822,1166
2001-01-26,0.5822,0.5993,0.5993,0.5993,13993
2001-01-29,0.5993,0.6507,0.5908,0.5908,10495
2001-01-30,0.5993,0.6507,0.5908,0.5908,10495
2001-01-31,0.5993,0.6507,0.5908,0.5908,10495
2001-02-01,0.5908,0.5737,0.5737,0.5737,2332
2001-02-02,0.5908,0.5737,0.5737,0.5737,2332
2001-02-05,0.5908,0.5737,0.5737,0.5737,2332
2001-02-06,0.5908,0.5737,0.5737,0.5737,2332
2001-02-07,0.5908,0.5737,0.5737,0.5737,2332
2001-02-08,0.5908,0.5737,0.5737,0.5737,2332
2001-02-09,0.5908,0.5737,0.5737,0.5737,2332
2001-02-12,0.5908,0.5737,0.5737,0.5737,2332
2001-02-13,0.5908,0.5737,0.5737,0.5737,2332
2001-02-14,0.5908,0.5737,0.5737,0.5737,2332
2001-02-15,0.5908,0.5737,0.5737,0.5737,2332
2001-02-16,0.5822,0.5822,0.5822,0.5822,1166
2001-02-19,0.5822,0.7706,0.6079,0.7106,94453
2001-02-20,0.7106,0.7192,0.6593,0.6593,83959
2001-02-21,0.6593,0.6593,0.6507,0.6507,16325
2001-02-22,0.6507,0.6421,0.6421,0.6421,1166
2001-02-23,0.6421,0.6678,0.6678,0.6678,1166
2001-02-26,0.6678,0.6678,0.6678,0.6678,4664
2001-02-27,0.6678,0.6678,0.6678,0.6678,4664
2001-02-28,0.6678,0.6678,0.6678,0.6678,4664
2001-03-01,0.6678,0.6507,0.6507,0.6507,2332
2001-03-02,0.6507,0.6421,0.6421,0.6421,11661
2001-03-05,0.6507,0.6421,0.6421,0.6421,11661
2001-03-06,0.6507,0.6421,0.6421,0.6421,11661
2001-03-07,0.6507,0.6421,0.6421,0.6421,11661
2001-03-08,0.6507,0.6421,0.6421,0.6421,11661
2001-03-09,0.6421,0.6593,0.6593,0.6593,1166
2001-03-12,0.6421,0.6593,0.6593,0.6593,1166
2001-03-13,0.6593,0.6421,0.6421,0.6421,2332
2001-03-14,0.6421,0.6421,0.6165,0.6421,4664
2001-03-15,0.6421,0.6165,0.6165,0.6165,2332
2001-03-16,0.6421,0.6165,0.6165,0.6165,2332
2001-03-19,0.6421,0.6165,0.6165,0.6165,2332
2001-03-20,0.6165,0.6165,0.5822,0.5993,18657
2001-03-21,0.6165,0.6165,0.5822,0.5993,18657
2001-03-22,0.5993,0.5993,0.5908,0.5908,4664
2001-03-23,0.5993,0.5993,0.5908,0.5908,4664
2001-03-26,0.5993,0.5993,0.5908,0.5908,4664
2001-03-27,0.6165,0.6165,0.6165,0.6165,1166
2001-03-28,0.6165,0.6079,0.5908,0.5908,4664
2001-03-29,0.6165,0.6079,0.5908,0.5908,4664
2001-03-30,0.5908,0.5908,0.5479999999999999,0.5822,13993
2001-04-02,0.5822,0.6336,0.6079,0.6336,12827
2001-04-03,0.6336,0.6421,0.6336,0.6421,8163
2001-04-04,0.6336,0.6421,0.6336,0.6421,8163
2001-04-05,0.6336,0.6421,0.6336,0.6421,8163
2001-04-06,0.6421,0.685,0.625,0.685,19824
2001-04-09,0.685,0.685,0.685,0.685,3498
2001-04-10,0.685,0.685,0.685,0.685,3498
2001-04-11,0.685,0.6507,0.6507,0.6507,2332
2001-04-12,0.6507,0.5993,0.5052,0.5052,40813
2001-04-13,0.5052,0.4795,0.4795,0.4795,1166
2001-04-16,0.4795,0.5479999999999999,0.5137,0.5479999999999999,64135
2001-04-17,0.5479999999999999,0.5308,0.5308,0.5308,2332
2001-04-18,0.5479999999999999,0.5308,0.5308,0.5308,2332
2001-04-19,0.5308,0.5565,0.5308,0.5565,8163
2001-04-20,0.5565,0.5822,0.5565,0.5565,6997
2001-04-23,0.5565,0.5565,0.5565,0.5565,2332
2001-04-24,0.5565,0.5651,0.5565,0.5565,9329
2001-04-25,0.5565,0.5565,0.5479999999999999,0.5479999999999999,13993
2001-04-26,0.5565,0.5565,0.5565,0.5565,4664
2001-04-27,0.5565,0.5565,0.5565,0.5565,4664
2001-04-30,0.5565,0.6165,0.5565,0.5565,4664
2001-05-01,0.5565,0.6165,0.5565,0.5565,4664
2001-05-02,0.5565,0.5822,0.5565,0.5565,23322
2001-05-03,0.5565,0.5651,0.5651,0.5651,2332
2001-05-04,0.5651,0.5993,0.5651,0.5651,9329
2001-05-07,0.5651,0.5993,0.5651,0.5651,9329
2001-05-08,0.5651,0.5993,0.5737,0.5737,13993
2001-05-09,0.5651,0.5993,0.5737,0.5737,13993
2001-05-10,0.5737,0.5737,0.5737,0.5737,2332
2001-05-11,0.5737,0.5737,0.5737,0.5737,2332
2001-05-14,0.5737,0.5993,0.5822,0.5822,26820
2001-05-15,0.5822,0.5822,0.5822,0.5822,8163
2001-05-16,0.5822,0.6421,0.5908,0.6421,45478
2001-05-17,0.6421,0.6421,0.6336,0.6421,30318
2001-05-18,0.6421,0.6764,0.6593,0.6764,59471
2001-05-21,0.6764,0.6764,0.6507,0.6764,6997
